mavpackettype,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,ap_time_s
RCOU,3519998,1410,1410,1343,1410,1410,0,0,0,0,0,0,0,0,0,3.519998
RCOU,3559998,1410,1410,1342,1410,1410,0,0,0,0,0,0,0,0,0,3.559998
RCOU,3599998,1410,1410,1340,1410,1410,0,0,0,0,0,0,0,0,0,3.599998
RCOU,3639998,1410,1410,1339,1410,1410,0,0,0,0,0,0,0,0,0,3.639998
RCOU,3679998,1410,1410,1338,1410,1410,0,0,0,0,0,0,0,0,0,3.679998
RCOU,3719998,1410,1410,1336,1410,1410,0,0,0,0,0,0,0,0,0,3.719998
RCOU,3759998,1410,1410,1336,1410,1410,0,0,0,0,0,0,0,0,0,3.759998
RCOU,3799998,1410,1410,1335,1410,1410,0,0,0,0,0,0,0,0,0,3.799998
RCOU,3839998,1410,1410,1333,1410,1410,0,0,0,0,0,0,0,0,0,3.839998
RCOU,3879998,1410,1410,1332,1410,1410,0,0,0,0,0,0,0,0,0,3.879998
RCOU,3919998,1410,1410,1331,1410,1410,0,0,0,0,0,0,0,0,0,3.919998
RCOU,3959998,1410,1410,1330,1410,1410,0,0,0,0,0,0,0,0,0,3.959998
RCOU,4019996,1410,1410,1329,1410,1410,0,0,0,0,0,0,0,0,0,4.019996
RCOU,4079993,1410,1410,1327,1410,1410,0,0,0,0,0,0,0,0,0,4.079993
RCOU,4139990,1410,1410,1326,1410,1410,0,0,0,0,0,0,0,0,0,4.13999
RCOU,4199988,1348,1859,1325,1345,1348,0,0,0,0,0,0,0,0,0,4.199988
RCOU,4239988,1344,1852,1324,1347,1344,0,0,0,0,0,0,0,0,0,4.239988
RCOU,4279988,1341,1817,1323,1352,1341,0,0,0,0,0,0,0,0,0,4.279988
RCOU,4319988,1340,1756,1323,1360,1340,0,0,0,0,0,0,0,0,0,4.319988
RCOU,4359988,1339,1674,1323,1370,1339,0,0,0,0,0,0,0,0,0,4.359988
RCOU,4399988,1339,1580,1324,1382,1339,0,0,0,0,0,0,0,0,0,4.399988
RCOU,4439988,1340,1485,1326,1395,1340,0,0,0,0,0,0,0,0,0,4.439988
RCOU,4479988,1341,1405,1329,1410,1341,0,0,0,0,0,0,0,0,0,4.479988
RCOU,4519988,1342,1360,1333,1432,1342,0,0,0,0,0,0,0,0,0,4.519988
RCOU,4559988,1343,1331,1338,1457,1343,0,0,0,0,0,0,0,0,0,4.559988
RCOU,4599988,1344,1317,1344,1481,1344,0,0,0,0,0,0,0,0,0,4.599988
RCOU,4639988,1345,1317,1350,1504,1345,0,0,0,0,0,0,0,0,0,4.639988
RCOU,4679988,1346,1329,1357,1525,1346,0,0,0,0,0,0,0,0,0,4.679988
RCOU,4719988,1347,1351,1363,1542,1347,0,0,0,0,0,0,0,0,0,4.719988
RCOU,4759988,1348,1377,1371,1557,1348,0,0,0,0,0,0,0,0,0,4.759988
RCOU,4799988,1349,1407,1377,1567,1349,0,0,0,0,0,0,0,0,0,4.799988
RCOU,4839988,1350,1448,1383,1573,1350,0,0,0,0,0,0,0,0,0,4.839988
RCOU,4879988,1352,1486,1390,1575,1352,0,0,0,0,0,0,0,0,0,4.879988
RCOU,4919988,1353,1514,1396,1571,1353,0,0,0,0,0,0,0,0,0,4.919988
RCOU,4959988,1354,1533,1402,1564,1354,0,0,0,0,0,0,0,0,0,4.959988
RCOU,4999988,1355,1538,1406,1551,1355,0,0,0,0,0,0,0,0,0,4.999988
RCOU,5039988,1356,1531,1412,1535,1356,0,0,0,0,0,0,0,0,0,5.039988
RCOU,5079988,1357,1515,1417,1517,1357,0,0,0,0,0,0,0,0,0,5.079988
RCOU,5119988,1359,1492,1422,1496,1359,0,0,0,0,0,0,0,0,0,5.119988
RCOU,5159988,1361,1466,1427,1475,1361,0,0,0,0,0,0,0,0,0,5.159988
RCOU,5199988,1363,1436,1431,1451,1363,0,0,0,0,0,0,0,0,0,5.199988
RCOU,5239988,1365,1410,1436,1428,1365,0,0,0,0,0,0,0,0,0,5.239988
RCOU,5279988,1367,1397,1440,1408,1367,0,0,0,0,0,0,0,0,0,5.279988
RCOU,5319988,1370,1386,1446,1394,1370,0,0,0,0,0,0,0,0,0,5.319988
RCOU,5359988,1372,1380,1451,1382,1372,0,0,0,0,0,0,0,0,0,5.359988
RCOU,5399988,1375,1379,1455,1371,1375,0,0,0,0,0,0,0,0,0,5.399988
RCOU,5439988,1378,1383,1460,1362,1378,0,0,0,0,0,0,0,0,0,5.439988
RCOU,5479988,1380,1389,1464,1354,1380,0,0,0,0,0,0,0,0,0,5.479988
RCOU,5519988,1383,1399,1469,1349,1383,0,0,0,0,0,0,0,0,0,5.519988
RCOU,5559988,1386,1409,1473,1344,1386,0,0,0,0,0,0,0,0,0,5.559988
RCOU,5599988,1388,1425,1477,1342,1388,0,0,0,0,0,0,0,0,0,5.599988
RCOU,5639988,1390,1442,1480,1341,1390,0,0,0,0,0,0,0,0,0,5.639988
RCOU,5679988,1392,1458,1484,1340,1392,0,0,0,0,0,0,0,0,0,5.679988
RCOU,5719988,1394,1470,1486,1341,1394,0,0,0,0,0,0,0,0,0,5.719988
RCOU,5759988,1395,1479,1489,1340,1395,0,0,0,0,0,0,0,0,0,5.759988
RCOU,5799988,1397,1481,1492,1341,1397,0,0,0,0,0,0,0,0,0,5.799988
RCOU,5839988,1398,1481,1495,1342,1398,0,0,0,0,0,0,0,0,0,5.839988
RCOU,5879988,1399,1477,1497,1341,1399,0,0,0,0,0,0,0,0,0,5.879988
RCOU,5919988,1401,1469,1498,1341,1401,0,0,0,0,0,0,0,0,0,5.919988
RCOU,5959988,1401,1461,1500,1339,1401,0,0,0,0,0,0,0,0,0,5.959988
RCOU,5999988,1402,1450,1502,1337,1402,0,0,0,0,0,0,0,0,0,5.999988
RCOU,6039988,1403,1439,1503,1334,1403,0,0,0,0,0,0,0,0,0,6.039988
RCOU,6079988,1404,1431,1505,1329,1404,0,0,0,0,0,0,0,0,0,6.079988
RCOU,6119988,1405,1424,1507,1325,1405,0,0,0,0,0,0,0,0,0,6.119988
RCOU,6159988,1406,1420,1508,1319,1406,0,0,0,0,0,0,0,0,0,6.159988
RCOU,6199988,1406,1419,1509,1313,1406,0,0,0,0,0,0,0,0,0,6.199988
RCOU,6239988,1407,1421,1510,1307,1407,0,0,0,0,0,0,0,0,0,6.239988
RCOU,6279988,1408,1426,1511,1300,1408,0,0,0,0,0,0,0,0,0,6.279988
RCOU,6319988,1409,1434,1512,1294,1409,0,0,0,0,0,0,0,0,0,6.319988
RCOU,6359988,1409,1442,1513,1287,1409,0,0,0,0,0,0,0,0,0,6.359988
RCOU,6399988,1410,1452,1514,1282,1410,0,0,0,0,0,0,0,0,0,6.399988
RCOU,6439988,1411,1461,1514,1277,1411,0,0,0,0,0,0,0,0,0,6.439988
RCOU,6479988,1412,1469,1514,1271,1412,0,0,0,0,0,0,0,0,0,6.479988
RCOU,6519988,1413,1475,1515,1267,1413,0,0,0,0,0,0,0,0,0,6.519988
RCOU,6559988,1415,1479,1514,1263,1415,0,0,0,0,0,0,0,0,0,6.559988
RCOU,6599988,1416,1480,1514,1261,1416,0,0,0,0,0,0,0,0,0,6.599988
RCOU,6639988,1417,1479,1514,1259,1417,0,0,0,0,0,0,0,0,0,6.639988
RCOU,6679988,1418,1476,1514,1257,1418,0,0,0,0,0,0,0,0,0,6.679988
RCOU,6719988,1419,1472,1513,1256,1419,0,0,0,0,0,0,0,0,0,6.719988
RCOU,6759988,1420,1466,1512,1255,1420,0,0,0,0,0,0,0,0,0,6.759988
RCOU,6799988,1421,1459,1512,1254,1421,0,0,0,0,0,0,0,0,0,6.799988
RCOU,6839988,1421,1453,1511,1254,1421,0,0,0,0,0,0,0,0,0,6.839988
RCOU,6879988,1422,1448,1510,1254,1422,0,0,0,0,0,0,0,0,0,6.879988
RCOU,6919988,1422,1444,1509,1254,1422,0,0,0,0,0,0,0,0,0,6.919988
RCOU,6959988,1422,1441,1509,1254,1422,0,0,0,0,0,0,0,0,0,6.959988
RCOU,6999988,1422,1441,1509,1253,1422,0,0,0,0,0,0,0,0,0,6.999988
RCOU,7039988,1422,1442,1508,1252,1422,0,0,0,0,0,0,0,0,0,7.039988
RCOU,7079988,1422,1444,1507,1251,1422,0,0,0,0,0,0,0,0,0,7.079988
RCOU,7119988,1422,1447,1506,1250,1422,0,0,0,0,0,0,0,0,0,7.119988
RCOU,7159988,1422,1451,1505,1249,1422,0,0,0,0,0,0,0,0,0,7.159988
RCOU,7199988,1421,1455,1504,1247,1421,0,0,0,0,0,0,0,0,0,7.199988
RCOU,7239988,1421,1459,1502,1245,1421,0,0,0,0,0,0,0,0,0,7.239988
RCOU,7279988,1421,1463,1501,1242,1421,0,0,0,0,0,0,0,0,0,7.279988
RCOU,7319988,1420,1466,1500,1241,1420,0,0,0,0,0,0,0,0,0,7.319988
RCOU,7359988,1420,1468,1498,1239,1420,0,0,0,0,0,0,0,0,0,7.359988
RCOU,7399988,1420,1470,1497,1237,1420,0,0,0,0,0,0,0,0,0,7.399988
RCOU,7439988,1419,1470,1496,1234,1419,0,0,0,0,0,0,0,0,0,7.439988
RCOU,7479988,1419,1468,1494,1233,1419,0,0,0,0,0,0,0,0,0,7.479988
RCOU,7519988,1419,1466,1493,1231,1419,0,0,0,0,0,0,0,0,0,7.519988
RCOU,7559988,1419,1464,1491,1230,1419,0,0,0,0,0,0,0,0,0,7.559988
RCOU,7599988,1419,1461,1489,1228,1419,0,0,0,0,0,0,0,0,0,7.599988
RCOU,7639988,1418,1457,1487,1227,1418,0,0,0,0,0,0,0,0,0,7.639988
RCOU,7679988,1418,1454,1486,1227,1418,0,0,0,0,0,0,0,0,0,7.679988
RCOU,7719988,1418,1451,1484,1226,1418,0,0,0,0,0,0,0,0,0,7.719988
RCOU,7759988,1418,1448,1482,1227,1418,0,0,0,0,0,0,0,0,0,7.759988
RCOU,7799988,1418,1446,1481,1227,1418,0,0,0,0,0,0,0,0,0,7.799988
RCOU,7839988,1417,1444,1479,1227,1417,0,0,0,0,0,0,0,0,0,7.839988
RCOU,7879988,1417,1444,1477,1228,1417,0,0,0,0,0,0,0,0,0,7.879988
RCOU,7919988,1417,1444,1475,1228,1417,0,0,0,0,0,0,0,0,0,7.919988
RCOU,7959988,1417,1445,1474,1230,1417,0,0,0,0,0,0,0,0,0,7.959988
RCOU,7999988,1417,1447,1472,1230,1417,0,0,0,0,0,0,0,0,0,7.999988
RCOU,8039988,1417,1448,1469,1231,1417,0,0,0,0,0,0,0,0,0,8.039988
RCOU,8079988,1416,1450,1467,1232,1416,0,0,0,0,0,0,0,0,0,8.079988
RCOU,8119988,1416,1452,1465,1233,1416,0,0,0,0,0,0,0,0,0,8.119988
RCOU,8159988,1416,1454,1463,1234,1416,0,0,0,0,0,0,0,0,0,8.159988
RCOU,8199988,1416,1455,1462,1235,1416,0,0,0,0,0,0,0,0,0,8.199988
RCOU,8239988,1416,1456,1459,1236,1416,0,0,0,0,0,0,0,0,0,8.239988
RCOU,8279988,1417,1457,1457,1237,1417,0,0,0,0,0,0,0,0,0,8.279988
RCOU,8319988,1417,1457,1455,1238,1417,0,0,0,0,0,0,0,0,0,8.319988
RCOU,8359988,1418,1456,1452,1240,1418,0,0,0,0,0,0,0,0,0,8.359988
RCOU,8399988,1418,1455,1451,1241,1418,0,0,0,0,0,0,0,0,0,8.399988
RCOU,8439988,1419,1454,1448,1242,1419,0,0,0,0,0,0,0,0,0,8.439988
RCOU,8479988,1420,1452,1446,1243,1420,0,0,0,0,0,0,0,0,0,8.479988
RCOU,8519988,1420,1450,1444,1244,1420,0,0,0,0,0,0,0,0,0,8.519988
RCOU,8559988,1421,1448,1441,1245,1421,0,0,0,0,0,0,0,0,0,8.559988
RCOU,8599988,1422,1445,1439,1246,1422,0,0,0,0,0,0,0,0,0,8.599988
RCOU,8639988,1423,1443,1437,1246,1423,0,0,0,0,0,0,0,0,0,8.639988
RCOU,8679988,1424,1441,1434,1247,1424,0,0,0,0,0,0,0,0,0,8.679988
RCOU,8719988,1424,1438,1432,1246,1424,0,0,0,0,0,0,0,0,0,8.719988
RCOU,8759988,1425,1437,1429,1246,1425,0,0,0,0,0,0,0,0,0,8.759988
RCOU,8799988,1426,1436,1428,1245,1426,0,0,0,0,0,0,0,0,0,8.799988
RCOU,8839988,1426,1435,1425,1244,1426,0,0,0,0,0,0,0,0,0,8.839988
RCOU,8879988,1427,1435,1422,1243,1427,0,0,0,0,0,0,0,0,0,8.879988
RCOU,8919988,1428,1435,1420,1242,1428,0,0,0,0,0,0,0,0,0,8.919988
RCOU,8959988,1428,1436,1417,1241,1428,0,0,0,0,0,0,0,0,0,8.959988
RCOU,8999988,1429,1436,1415,1240,1429,0,0,0,0,0,0,0,0,0,8.999988
RCOU,9039988,1429,1437,1413,1237,1429,0,0,0,0,0,0,0,0,0,9.039988
RCOU,9079988,1430,1437,1410,1237,1430,0,0,0,0,0,0,0,0,0,9.079988
RCOU,9119988,1430,1437,1407,1235,1430,0,0,0,0,0,0,0,0,0,9.119988
RCOU,9159988,1431,1437,1405,1234,1431,0,0,0,0,0,0,0,0,0,9.159988
RCOU,9199988,1431,1437,1402,1232,1431,0,0,0,0,0,0,0,0,0,9.199988
RCOU,9239988,1431,1436,1400,1231,1431,0,0,0,0,0,0,0,0,0,9.239988
RCOU,9279988,1432,1436,1397,1231,1432,0,0,0,0,0,0,0,0,0,9.279988
RCOU,9319988,1432,1435,1394,1229,1432,0,0,0,0,0,0,0,0,0,9.319988
RCOU,9359988,1433,1434,1392,1230,1433,0,0,0,0,0,0,0,0,0,9.359988
RCOU,9399988,1433,1433,1389,1229,1433,0,0,0,0,0,0,0,0,0,9.399988
RCOU,9439988,1434,1432,1386,1229,1434,0,0,0,0,0,0,0,0,0,9.439988
RCOU,9479988,1434,1431,1383,1231,1434,0,0,0,0,0,0,0,0,0,9.479988
RCOU,9519988,1435,1429,1381,1231,1435,0,0,0,0,0,0,0,0,0,9.519988
RCOU,9559988,1435,1428,1377,1233,1435,0,0,0,0,0,0,0,0,0,9.559988
RCOU,9599988,1435,1428,1374,1234,1435,0,0,0,0,0,0,0,0,0,9.599988
RCOU,9639988,1435,1426,1371,1236,1435,0,0,0,0,0,0,0,0,0,9.639988
RCOU,9679988,1435,1425,1369,1238,1435,0,0,0,0,0,0,0,0,0,9.679988
RCOU,9719988,1435,1424,1366,1240,1435,0,0,0,0,0,0,0,0,0,9.719988
RCOU,9759988,1435,1424,1363,1242,1435,0,0,0,0,0,0,0,0,0,9.759988
RCOU,9799988,1434,1423,1360,1242,1434,0,0,0,0,0,0,0,0,0,9.799988
RCOU,9839988,1433,1423,1358,1241,1433,0,0,0,0,0,0,0,0,0,9.839988
RCOU,9879988,1431,1421,1354,1242,1431,0,0,0,0,0,0,0,0,0,9.879988
RCOU,9919988,1430,1420,1351,1242,1430,0,0,0,0,0,0,0,0,0,9.919988
RCOU,9959988,1428,1418,1348,1243,1428,0,0,0,0,0,0,0,0,0,9.959988
RCOU,9999988,1427,1414,1346,1244,1427,0,0,0,0,0,0,0,0,0,9.999988
RCOU,10039988,1453,1410,1342,1244,1453,0,0,0,0,0,0,0,0,0,10.039988
RCOU,10079988,1485,1409,1339,1245,1485,0,0,0,0,0,0,0,0,0,10.079988
RCOU,10119988,1502,1406,1336,1244,1502,0,0,0,0,0,0,0,0,0,10.119988
RCOU,10159988,1513,1404,1333,1244,1513,0,0,0,0,0,0,0,0,0,10.159988
RCOU,10199988,1518,1402,1330,1241,1518,0,0,0,0,0,0,0,0,0,10.199988
RCOU,10239988,1521,1401,1327,1236,1521,0,0,0,0,0,0,0,0,0,10.239988
RCOU,10279988,1521,1400,1324,1230,1521,0,0,0,0,0,0,0,0,0,10.279988
RCOU,10319988,1519,1399,1321,1222,1519,0,0,0,0,0,0,0,0,0,10.319988
RCOU,10359988,1516,1399,1317,1213,1516,0,0,0,0,0,0,0,0,0,10.359988
RCOU,10399988,1512,1398,1314,1202,1512,0,0,0,0,0,0,0,0,0,10.399988
RCOU,10439988,1507,1398,1311,1189,1507,0,0,0,0,0,0,0,0,0,10.439988
RCOU,10479988,1503,1398,1308,1178,1503,0,0,0,0,0,0,0,0,0,10.479988
RCOU,10519988,1497,1398,1304,1165,1497,0,0,0,0,0,0,0,0,0,10.519988
RCOU,10559988,1492,1397,1302,1156,1492,0,0,0,0,0,0,0,0,0,10.559988
RCOU,10599988,1486,1397,1298,1145,1486,0,0,0,0,0,0,0,0,0,10.599988
RCOU,10639988,1481,1396,1294,1137,1481,0,0,0,0,0,0,0,0,0,10.639988
RCOU,10679988,1476,1396,1290,1134,1476,0,0,0,0,0,0,0,0,0,10.679988
RCOU,10719988,1472,1394,1288,1131,1472,0,0,0,0,0,0,0,0,0,10.719988
RCOU,10759988,1467,1393,1284,1135,1467,0,0,0,0,0,0,0,0,0,10.759988
RCOU,10799988,1463,1393,1280,1140,1463,0,0,0,0,0,0,0,0,0,10.799988
RCOU,10839988,1459,1393,1277,1148,1459,0,0,0,0,0,0,0,0,0,10.839988
RCOU,10879988,1456,1394,1274,1162,1456,0,0,0,0,0,0,0,0,0,10.879988
RCOU,10919988,1453,1394,1270,1175,1453,0,0,0,0,0,0,0,0,0,10.919988
RCOU,10959988,1450,1393,1267,1194,1450,0,0,0,0,0,0,0,0,0,10.959988
RCOU,10999988,1447,1394,1263,1212,1447,0,0,0,0,0,0,0,0,0,10.999988
RCOU,11039988,1444,1393,1260,1230,1444,0,0,0,0,0,0,0,0,0,11.039988
RCOU,11079988,1441,1393,1256,1252,1441,0,0,0,0,0,0,0,0,0,11.079988
RCOU,11119988,1438,1392,1253,1271,1438,0,0,0,0,0,0,0,0,0,11.119988
RCOU,11159988,1435,1391,1250,1291,1435,0,0,0,0,0,0,0,0,0,11.159988
RCOU,11199988,1432,1391,1246,1308,1432,0,0,0,0,0,0,0,0,0,11.199988
RCOU,11239988,1430,1391,1243,1323,1430,0,0,0,0,0,0,0,0,0,11.239988
RCOU,11279988,1428,1390,1240,1337,1428,0,0,0,0,0,0,0,0,0,11.279988
RCOU,11319988,1431,1389,1236,1347,1431,0,0,0,0,0,0,0,0,0,11.319988
RCOU,11359988,1430,1388,1233,1355,1430,0,0,0,0,0,0,0,0,0,11.359988
RCOU,11399988,1429,1387,1231,1360,1429,0,0,0,0,0,0,0,0,0,11.399988
RCOU,11439988,1428,1386,1227,1362,1428,0,0,0,0,0,0,0,0,0,11.439988
RCOU,11479988,1428,1384,1224,1362,1428,0,0,0,0,0,0,0,0,0,11.479988
RCOU,11519988,1427,1383,1221,1360,1427,0,0,0,0,0,0,0,0,0,11.519988
RCOU,11559988,1427,1382,1219,1356,1427,0,0,0,0,0,0,0,0,0,11.559988
RCOU,11599988,1427,1382,1216,1351,1427,0,0,0,0,0,0,0,0,0,11.599988
RCOU,11639988,1427,1383,1212,1345,1427,0,0,0,0,0,0,0,0,0,11.639988
RCOU,11679988,1427,1383,1210,1339,1427,0,0,0,0,0,0,0,0,0,11.679988
RCOU,11719988,1427,1383,1207,1332,1427,0,0,0,0,0,0,0,0,0,11.719988
RCOU,11759988,1427,1384,1204,1327,1427,0,0,0,0,0,0,0,0,0,11.759988
RCOU,11799988,1426,1384,1201,1321,1426,0,0,0,0,0,0,0,0,0,11.799988
RCOU,11839988,1410,1384,1198,1317,1410,0,0,0,0,0,0,0,0,0,11.839988
RCOU,11879988,1396,1384,1195,1315,1396,0,0,0,0,0,0,0,0,0,11.879988
RCOU,11919988,1389,1385,1192,1314,1389,0,0,0,0,0,0,0,0,0,11.919988
RCOU,11959988,1385,1384,1189,1316,1385,0,0,0,0,0,0,0,0,0,11.959988
RCOU,11999988,1383,1383,1187,1319,1383,0,0,0,0,0,0,0,0,0,11.999988
RCOU,12039988,1383,1383,1184,1324,1383,0,0,0,0,0,0,0,0,0,12.039988
RCOU,12079988,1383,1382,1181,1332,1383,0,0,0,0,0,0,0,0,0,12.079988
RCOU,12119988,1384,1380,1178,1342,1384,0,0,0,0,0,0,0,0,0,12.119988
RCOU,12159988,1385,1380,1175,1354,1385,0,0,0,0,0,0,0,0,0,12.159988
RCOU,12199988,1386,1379,1173,1367,1386,0,0,0,0,0,0,0,0,0,12.199988
RCOU,12239988,1387,1378,1170,1381,1387,0,0,0,0,0,0,0,0,0,12.239988
RCOU,12279988,1388,1377,1167,1395,1388,0,0,0,0,0,0,0,0,0,12.279988
RCOU,12319988,1389,1377,1164,1409,1389,0,0,0,0,0,0,0,0,0,12.319988
RCOU,12359988,1390,1376,1162,1428,1390,0,0,0,0,0,0,0,0,0,12.359988
RCOU,12399988,1392,1376,1159,1446,1392,0,0,0,0,0,0,0,0,0,12.399988
RCOU,12439988,1393,1377,1156,1461,1393,0,0,0,0,0,0,0,0,0,12.439988
RCOU,12479988,1393,1378,1153,1473,1393,0,0,0,0,0,0,0,0,0,12.479988
RCOU,12519988,1394,1378,1152,1481,1394,0,0,0,0,0,0,0,0,0,12.519988
RCOU,12559988,1395,1378,1149,1485,1395,0,0,0,0,0,0,0,0,0,12.559988
RCOU,12599988,1396,1378,1146,1484,1396,0,0,0,0,0,0,0,0,0,12.599988
RCOU,12639988,1397,1377,1143,1480,1397,0,0,0,0,0,0,0,0,0,12.639988
RCOU,12679988,1398,1376,1141,1472,1398,0,0,0,0,0,0,0,0,0,12.679988
RCOU,12719988,1398,1375,1139,1461,1398,0,0,0,0,0,0,0,0,0,12.719988
RCOU,12759988,1399,1374,1136,1448,1399,0,0,0,0,0,0,0,0,0,12.759988
RCOU,12799988,1400,1373,1133,1434,1400,0,0,0,0,0,0,0,0,0,12.799988
RCOU,12839988,1401,1372,1131,1418,1401,0,0,0,0,0,0,0,0,0,12.839988
RCOU,12879988,1402,1372,1129,1406,1402,0,0,0,0,0,0,0,0,0,12.879988
RCOU,12919988,1392,1371,1126,1397,1392,0,0,0,0,0,0,0,0,0,12.919988
RCOU,12959988,1380,1370,1123,1390,1380,0,0,0,0,0,0,0,0,0,12.959988
RCOU,12999988,1374,1370,1120,1383,1374,0,0,0,0,0,0,0,0,0,12.999988
RCOU,13039988,1371,1369,1118,1377,1371,0,0,0,0,0,0,0,0,0,13.039988
RCOU,13079988,1359,1369,1116,1375,1359,0,0,0,0,0,0,0,0,0,13.079988
RCOU,13119988,1354,1369,1113,1375,1354,0,0,0,0,0,0,0,0,0,13.119988
RCOU,13159988,1351,1369,1110,1378,1351,0,0,0,0,0,0,0,0,0,13.159988
RCOU,13199988,1350,1369,1107,1383,1350,0,0,0,0,0,0,0,0,0,13.199988
RCOU,13239988,1350,1369,1105,1391,1350,0,0,0,0,0,0,0,0,0,13.239988
RCOU,13279988,1351,1368,1102,1401,1351,0,0,0,0,0,0,0,0,0,13.279988
RCOU,13319988,1353,1368,1099,1413,1353,0,0,0,0,0,0,0,0,0,13.319988
RCOU,13359988,1354,1367,1096,1433,1354,0,0,0,0,0,0,0,0,0,13.359988
RCOU,13399988,1357,1367,1094,1456,1357,0,0,0,0,0,0,0,0,0,13.399988
RCOU,13439988,1359,1366,1091,1478,1359,0,0,0,0,0,0,0,0,0,13.439988
RCOU,13479988,1361,1366,1088,1499,1361,0,0,0,0,0,0,0,0,0,13.479988
RCOU,13519988,1363,1365,1084,1520,1363,0,0,0,0,0,0,0,0,0,13.519988
RCOU,13559988,1365,1364,1082,1536,1365,0,0,0,0,0,0,0,0,0,13.559988
RCOU,13599988,1368,1364,1079,1551,1368,0,0,0,0,0,0,0,0,0,13.599988
RCOU,13639988,1370,1363,1076,1561,1370,0,0,0,0,0,0,0,0,0,13.639988
RCOU,13679988,1372,1363,1073,1565,1372,0,0,0,0,0,0,0,0,0,13.679988
RCOU,13719988,1375,1363,1071,1566,1375,0,0,0,0,0,0,0,0,0,13.719988
RCOU,13759988,1377,1362,1067,1560,1377,0,0,0,0,0,0,0,0,0,13.759988
RCOU,13799988,1380,1362,1064,1552,1380,0,0,0,0,0,0,0,0,0,13.799988
RCOU,13839988,1382,1363,1061,1539,1382,0,0,0,0,0,0,0,0,0,13.839988
RCOU,13879988,1385,1363,1058,1522,1385,0,0,0,0,0,0,0,0,0,13.879988
RCOU,13919988,1387,1363,1054,1503,1387,0,0,0,0,0,0,0,0,0,13.919988
RCOU,13959988,1390,1364,1051,1481,1390,0,0,0,0,0,0,0,0,0,13.959988
RCOU,13999988,1392,1364,1048,1459,1392,0,0,0,0,0,0,0,0,0,13.999988
RCOU,14039988,1395,1365,1044,1438,1395,0,0,0,0,0,0,0,0,0,14.039988
RCOU,14079988,1398,1366,1040,1417,1398,0,0,0,0,0,0,0,0,0,14.079988
