mavpackettype,TimeUS,NavRoll,Roll,NavPitch,Pitch,ThO,RdO,ThD,As,AsT,E2T,GU,ap_time_s
CTUN,11519988,13.16,13.16,-12.25,-12.25,41.5,0.0,0.0,12.803815841674805,1,0.9999907612800598,0,11.519988
CTUN,11559988,13.16,13.16,-12.27,-12.27,41.400001525878906,0.0,0.0,12.812287330627441,1,0.9999985098838806,0,11.559988
CTUN,11599988,13.16,13.16,-12.28,-12.28,41.400001525878906,0.0,0.0,12.812287330627441,1,0.9999985098838806,0,11.599988
CTUN,11639988,13.16,13.16,-12.29,-12.29,41.29999923706055,0.0,0.0,12.812287330627441,1,0.9999985098838806,0,11.639988
CTUN,11679988,13.16,13.16,-12.3,-12.3,41.29999923706055,0.0,0.0,12.820330619812012,1,0.9999890327453613,0,11.679988
CTUN,11719988,13.16,13.16,-12.31,-12.31,41.29999923706055,0.0,0.0,12.820330619812012,1,0.9999890327453613,0,11.719988
CTUN,11759988,13.15,13.15,-12.31,-12.31,41.20000076293945,0.0,0.0,12.825661659240723,1,0.9999930262565613,0,11.759988
CTUN,11799988,13.15,13.15,-12.29,-12.29,41.20000076293945,0.0,0.0,12.825661659240723,1,0.9999930262565613,0,11.799988
CTUN,11839988,13.14,13.14,-12.28,-12.28,41.099998474121094,0.0,0.0,12.825661659240723,1,0.9999930262565613,0,11.839988
CTUN,11879988,13.13,13.13,-12.26,-12.26,41.099998474121094,0.0,0.0,12.834981918334961,1,0.9999929070472717,0,11.879988
CTUN,11919988,13.12,13.12,-12.24,-12.24,41.099998474121094,0.0,0.0,12.834981918334961,1,0.9999929070472717,0,11.919988
CTUN,11959988,13.12,13.12,-12.24,-12.24,41.0,0.0,0.0,12.844200134277344,1,0.9999914765357971,0,11.959988
CTUN,11999988,13.12,13.12,-12.24,-12.24,41.0,0.0,0.0,12.844200134277344,1,0.9999914765357971,0,11.999988
CTUN,12039988,13.12,13.12,-12.24,-12.24,41.0,0.0,0.0,12.844200134277344,1,0.9999914765357971,0,12.039988
CTUN,12079988,13.11,13.11,-12.25,-12.25,40.900001525878906,0.0,0.0,12.851089477539062,1,0.9999964237213135,0,12.079988
CTUN,12119988,13.11,13.11,-12.25,-12.25,40.900001525878906,0.0,0.0,12.851089477539062,1,0.9999964237213135,0,12.119988
CTUN,12159988,13.12,13.12,-12.26,-12.26,40.79999923706055,0.0,0.0,12.859354019165039,1,0.9999930262565613,0,12.159988
CTUN,12199988,13.13,13.13,-12.27,-12.27,40.79999923706055,0.0,0.0,12.859354019165039,1,0.9999930262565613,0,12.199988
CTUN,12239988,13.14,13.14,-12.29,-12.29,40.79999923706055,0.0,0.0,12.859354019165039,1,0.9999930262565613,0,12.239988
CTUN,12279988,13.15,13.15,-12.3,-12.3,40.70000076293945,0.0,0.0,12.868362426757812,1,0.9999918937683105,0,12.279988
CTUN,12319988,13.16,13.16,-12.32,-12.32,40.70000076293945,0.0,0.0,12.868362426757812,1,0.9999918937683105,0,12.319988
CTUN,12359988,13.16,13.16,-12.33,-12.33,40.70000076293945,0.0,0.0,12.875656127929688,1,0.9999846816062927,0,12.359988
CTUN,12399988,13.15,13.15,-12.35,-12.35,40.599998474121094,0.0,0.0,12.875656127929688,1,0.9999846816062927,0,12.399988
CTUN,12439988,13.13,13.13,-12.37,-12.37,40.599998474121094,0.0,0.0,12.875656127929688,1,0.9999846816062927,0,12.439988
CTUN,12479988,13.11,13.11,-12.39,-12.39,40.599998474121094,0.0,0.0,12.882566452026367,1,0.9999858140945435,0,12.479988
CTUN,12519988,13.1,13.1,-12.41,-12.41,40.599998474121094,0.0,0.0,12.882566452026367,1,0.9999858140945435,0,12.519988
CTUN,12559988,13.1,13.1,-12.41,-12.41,40.5,0.0,0.0,12.888405799865723,1,0.9999924898147583,0,12.559988
CTUN,12599988,13.11,13.11,-12.39,-12.39,40.5,0.0,0.0,12.888405799865723,1,0.9999924898147583,0,12.599988
CTUN,12639988,13.13,13.13,-12.37,-12.37,40.5,0.0,0.0,12.888405799865723,1,0.9999924898147583,0,12.639988
CTUN,12679988,13.14,13.14,-12.35,-12.35,40.400001525878906,0.0,0.0,12.896785736083984,1,0.9999858140945435,0,12.679988
CTUN,12719988,13.16,13.16,-12.34,-12.34,40.400001525878906,0.0,0.0,12.896785736083984,1,0.9999858140945435,0,12.719988
CTUN,12759988,13.16,13.16,-12.32,-12.32,40.400001525878906,0.0,0.0,12.901212692260742,1,0.9999963045120239,0,12.759988
CTUN,12799988,13.16,13.16,-12.31,-12.31,40.400001525878906,0.0,0.0,12.901212692260742,1,0.9999963045120239,0,12.799988
CTUN,12839988,13.15,13.15,-12.3,-12.3,40.29999923706055,0.0,0.0,12.901212692260742,1,0.9999963045120239,0,12.839988
CTUN,12879988,13.15,13.15,-12.29,-12.29,40.29999923706055,0.0,0.0,12.905211448669434,1,0.9999947547912598,0,12.879988
CTUN,12919988,13.14,13.14,-12.27,-12.27,40.29999923706055,0.0,0.0,12.905211448669434,1,0.9999947547912598,0,12.919988
CTUN,12959988,13.13,13.13,-12.27,-12.27,40.29999923706055,0.0,0.0,12.911030769348145,1,0.9999940395355225,0,12.959988
CTUN,12999988,13.11,13.11,-12.29,-12.29,40.29999923706055,0.0,0.0,12.911030769348145,1,0.9999940395355225,0,12.999988
CTUN,13039988,13.1,13.1,-12.3,-12.3,40.20000076293945,0.0,0.0,12.911030769348145,1,0.9999940395355225,0,13.039988
CTUN,13079988,13.09,13.09,-12.32,-12.32,40.20000076293945,0.0,0.0,12.914546012878418,1,0.9999879002571106,0,13.079988
CTUN,13119988,13.07,13.07,-12.33,-12.33,40.20000076293945,0.0,0.0,12.914546012878418,1,0.9999879002571106,0,13.119988
CTUN,13159988,13.06,13.06,-12.32,-12.32,40.20000076293945,0.0,0.0,12.921592712402344,1,0.9999929070472717,0,13.159988
