config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,state_order,derivative_order,A11,A12,A13,A14,A21,A22,A23,A24,A31,A32,A33,A34,A41,A42,A43,A44
CFG015,45,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.9824356434497491,0,14.348865050963306,0.6000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5928311971551371,0.01779399654529703,0.0018853791091286206,0.14433275012538177,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.32831191705315516,-0.04942749810221202,-13.99243539233533,9.81,-0.30600178554901464,-20.57351366365073,5.034635772393562,0,0.40967491332437256,-2.4222500652299392,-0.5977822678684814,0,0,1,0,0
CFG015,46,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.2077985619086375,0,14.62983538440613,0.7000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5707319410989316,0.01733519340691187,0.0018982678685842342,0.14404023721976422,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.3347106640600697,-0.05183162250478092,-14.266933956159493,9.81,-0.31138650113564526,-20.98548366199887,4.963317632049288,0,0.4165348239818559,-2.4168372245668204,-0.6097386211562006,0,0,1,0,0
CFG015,47,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.435245652869199,0,14.930538386956279,0.8000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5484096810007157,0.016843064927636833,0.0019065588471167956,0.1437049940898963,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.3415540551941391,-0.05437192687714543,-14.560712289974262,9.81,-0.3171602165539376,-21.425643867971093,4.890255146616699,0,0.42379108074794347,-2.401276554140073,-0.6220482611731687,0,0,1,0,0
CFG015,48,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.6648328628953215,0,15.253405640801407,0.9000000000000004,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5258589630859205,0.016341202776185188,0.0019127490297746485,0.14335612469886927,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.3488971357778902,-0.05706406093845129,-14.876145374277407,9.81,-0.3233639685541046,-21.897482356501946,4.815375931586212,0,0.4323500713765857,-2.377421226095798,-0.6351926198236263,0,0,1,0,0
CFG015,49,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.896619712919399,0,15.601147525867129,1,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5030739910488687,0.015845292198077565,0.001917735370635662,0.14300851793747504,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.35680122742976944,-0.05992582042588831,-15.21588066374889,9.81,-0.3300533253957466,-22.404977935816007,4.738566145973148,0,0.4419661214964689,-2.35608244455489,-0.6485355370978884,0,0,1,0,0
CFG015,50,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.1306551615748153,0,15.97689658218205,1.1000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.48005005741580425,0.01536254292528053,0.001921275800825748,0.1426620197736301,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.36533719070769577,-0.06297777388564815,-15.582977970338337,9.81,-0.3372988905031321,-22.95253859898379,4.659660205528528,0,0.4518225510238077,-2.3282248718386196,-0.6648938640936526,0,0,1,0,0
CFG015,51,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.367030295927459,0,16.385211938515823,1.2000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.4567782137165423,0.014888978766055192,0.0019237793291719924,0.14231251459645802,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.37460835627442335,-0.06624791764997347,-15.981889435330295,9.81,-0.345178754999644,-23.546771073372746,4.578744186350853,0,0.4633615827064963,-2.3006373810155116,-0.6807258868923113,0,0,1,0,0
CFG015,52,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.6058055580369084,0,16.831154777345354,1.3000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.43325263372146827,0.014425859618892665,0.0019250679636726414,0.14193862473508864,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.3847293554696597,-0.06976810283229518,-16.41755787334606,9.81,-0.35380577227072035,-24.194911813887266,4.495768888781,0,0.475557723151581,-2.2706477676265227,-0.6970959569493109,0,0,1,0,0
CFG015,53,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.8470439516093817,0,17.32091243416187,1.4000000000000004,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.40946725792963984,0.013995034652783638,0.0019275380583145222,0.1415922546926517,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.3958403421005999,-0.07357719669351276,-16.896025823100235,9.81,-0.36330680806315474,-24.905894122683897,4.4106438959361975,0,0.4883613199974903,-2.2426721091811648,-0.7185884122483783,0,0,1,0,0
CFG015,54,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.0908462704676025,0,17.8622168241216,1.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.38541222458721247,0.0135655112022714,0.0019275008886498997,0.14122183080632278,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.408116483286291,-0.0777237898637549,-17.42484417441212,9.81,-0.3738215895958049,-25.69076493666261,4.323350681383583,0,0.5032381636036425,-2.2117622195046587,-0.7426839867219199,0,0,1,0,0
CFG015,55,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.337288594259182,0,18.46468957863123,1.6000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.36108020308199484,0.013155869712931097,0.0019260634093576066,0.1408615215582801,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4217757801412509,-0.08226813691548866,-18.013409141728147,9.81,-0.3855499632371141,-26.563364777712412,4.2339002697519525,0,0.5197884216269463,-2.179832266564579,-0.7665307815352865,0,0,1,0,0
CFG015,56,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.586447784153918,0,19.140589345315767,1.7000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.3364638152054362,0.012762816328389884,0.0019234647209325569,0.1404832182788076,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.4370960246636076,-0.08728679354405963,-18.673691981450645,9.81,-0.3987368459561085,-27.541323512650827,4.142232033788879,0,0.5383635592411145,-2.148402881336467,-0.7948006149310785,0,0,1,0,0
CFG015,57,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.838441605734654,0,19.905975207836082,1.8000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.31155156771091636,0.012391379598211693,0.001920209608839265,0.1401071796061447,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.45444119589303716,-0.09287984699925449,-19.42137504818993,9.81,-0.41370040703313526,-28.64765490491267,4.04837926070285,0,0.5596161860435311,-2.1132193443401794,-0.8272010265984244,0,0,1,0,0
CFG015,58,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-4.093350642178696,0,20.782086126581984,1.9000000000000004,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.286335774076809,0.012043374062257894,0.001916053332292538,0.13972014556436735,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.47429276207634663,-0.09917900554829241,-20.277198617987562,9.81,-0.4308753507392251,-29.912949447358077,3.9524837112023783,0,0.5834737965045721,-2.079478941640022,-0.8629988908046914,0,0,1,0,0
CFG015,59,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-4.351302902763224,0,21.798116205009627,2,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.2608039754266481,0.011721595535236587,0.0019126954589248988,0.13931500501380176,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.49731265759980753,-0.10636475621192926,-21.269670825287605,9.81,-0.4508135518203131,-31.378971876656674,3.8547305581462363,0,0.6128843581437239,-2.034850397570256,-0.9072710177890849,0,0,1,0,0
CFG015,60,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-4.612392781742361,0,22.99504263453496,2.1000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.23494716689291892,0.01143435452414718,0.0019087790372504683,0.13892767242165496,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.5244301600140048,-0.11468925958351156,-22.4388052104143,9.81,-0.47437919180535987,-33.10497394588144,3.7556885005396876,0,0.6461681572054849,-2.00238497502045,-0.9573228827634527,0,0,1,0,0
CFG015,61,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-4.876754583069464,0,24.433038036651936,2.2,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.20875234002949286,0.01116950729834351,0.0019031585254924335,0.13853075198411482,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.5570101194480362,-0.12452146167497778,-23.843358274089407,9.81,-0.5027573740406833,-35.17731471192996,3.656227073216969,0,0.6863943011466753,-1.9728088516111404,-1.0191334049875689,0,0,1,0,0
CFG015,62,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-5.144523496672996,0,26.204427128562045,2.3000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.18220644761313562,0.010926359176022955,0.0018961737944576086,0.138136036421665,"[v,p,r,phi]","[v_dot,p_dot,r_dot,phi_dot]",-0.5971470561837575,-0.1364251456540633,-25.573480266276253,9.81,-0.5377928944919663,-37.72879427619404,3.558116190860347,0,0.7365492877771239,-1.950240383711215,-1.0944892328279396,0,0,1,0,0
