config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,input_unit,long_state_order,lat_state_order,B_long_1,B_long_2,B_long_3,B_long_4,B_lat_1,B_lat_2,B_lat_3,B_lat_4
CFG014,10,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),4.505441121376136,0,7.276761502508455,-2.1,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.1496218961318956,0.03843245526884276,0.0029052586621627443,0.15285296358231076,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.02745802395961037,-2.7226505835062307,-50.55071595746892,0,2.0595419672331098e-14,-1.9301247465191746e-9,4.373445726894351e-7,0
CFG014,11,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),4.329216096870249,0,7.33078441253139,-2,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.1324291000288482,0.0374343165359408,0.0029174382339227064,0.15237049268562047,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.025052423619783937,-2.7627765488817944,-51.30332663690237,0,-9.052246254567132e-13,2.377670878802301e-9,-5.586510324542957e-7,0
CFG014,12,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),4.151256435106743,0,7.385915661494788,-1.9,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.115046698995218,0.03654050336412952,0.0029320384162499387,0.15196774678460886,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.022590193273213682,-2.8040378929710568,-52.077776862267356,0,-7.709956314392818e-13,3.231152549155723e-9,-8.000813643046651e-7,0
CFG014,13,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.971515157926686,0,7.4431851878120465,-1.7999999999999998,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.0974697497343453,0.03574164893400505,0.002947320004329101,0.1515420283626176,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.020109692995626597,-2.847242173160737,-52.88877817773008,0,-8.160294602150544e-13,2.2857475822737225e-9,-5.997258891218916e-7,0
CFG014,14,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.7899557217894535,0,7.501890837206431,-1.7,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.0796943572824695,0.03502864921056838,0.002959534424170711,0.15128811426025174,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.017586079303225276,-2.8918859920005393,-53.72729042018178,0,-1.3333000674121547e-12,2.92315208997171e-9,-8.254511969723033e-7,0
CFG014,15,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.606506978571662,0,7.5622640709981255,-1.5999999999999999,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.061713126356224,0.03433995240229507,0.002973187083609059,0.15092256483882827,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.016298438678244934,-2.9381761520212186,-54.59572822442986,0,3.0436505022904746e-13,-2.7880218738658095e-9,8.336573073203142e-7,0
CFG014,16,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.4211342524948627,0,7.622966851527408,-1.5,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.0435223396556221,0.03364381503085686,0.002983370092487532,0.15039925441694318,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.014973962387272615,-2.9850963257233123,-55.4758256577191,0,-1.4017915773263141e-12,2.874713356546959e-9,-9.22682438539096e-7,0
CFG014,17,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.2337656644237014,0,7.68145036019268,-1.4,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.0251145128040229,0.03297033303528066,0.002997837992868254,0.15000975328919675,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.013279562300055853,-3.030642454344414,-56.33104123903764,0,1.2918471753367285e-13,3.731167636590755e-9,-0.0000012693671948184118,0
CFG014,18,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),3.0443596273924682,0,7.735254890183171,-1.2999999999999998,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,1.0064852203162094,0.03231402463158935,0.0030158689821307527,0.14975321276743336,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.011748848292519255,-3.072822131245362,-57.12408443694427,0,3.52220698944373e-13,-2.6088847401449495e-10,1.0568173641044586e-7,0
CFG014,19,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T7-VLM2-Elev(g1.0),2.852850326948834,0,7.811725463875023,-1.2,1.225,1.7359216918244043,0.2801882028918979,6.294581594508789,6.606000000000001,0.11550723192904061,4.787382549898761e-17,0.021226863224315055,0.9876275791273607,0.03162568282883312,0.003022952105089531,0.1491808323623751,rad,"[u,w,q,theta]","[v,p,r,phi]",-0.010663626084032839,-3.1334597651314713,-58.25861283408852,0,-1.7708402179079094e-12,1.5234613913643447e-9,-6.335213537239365e-7,0
