config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,mode_family,mode_index,eigen_real_1_s,eigen_imag_1_s,undamped_wn_rad_s,damped_frequency_Hz,damping_ratio,time_constant_s,stable
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,longitudinal,2,-6.071321827570556,5.191068134032774,7.987999568484288,0.8261841534581374,0.7600553524720058,0.16470877815418833,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,longitudinal,3,-0.01396905704685323,-0.7196024123438953,0.7197379845512752,0.11452828098538327,0.019408531085881645,71.58679334230847,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,longitudinal,4,-0.01396905704685323,0.7196024123438953,0.7197379845512752,0.11452828098538327,0.019408531085881645,71.58679334230847,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,lateral,5,-17.099759911543977,0,17.099759911543977,0,1,0.058480353243141395,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,lateral,6,-0.9256800952277753,-2.3527216863660647,2.5282766803097485,0.37444728610465905,0.3661308520689147,1.080286813074378,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,lateral,7,-0.9256800952277753,2.3527216863660647,2.5282766803097485,0.37444728610465905,0.3661308520689147,1.080286813074378,true
CFG018,22,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.645673596075686,0,12.938116338026983,5.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7263885037657347,0.01810110570978437,0.000001593658174968757,0.1464094505450671,lateral,8,0.16377969603093057,0,0.16377969603093057,0,-1,,false
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,longitudinal,1,-6.065062148479824,-5.1855960782181745,7.979685805303014,0.8253132487263692,0.7600627764628527,0.16487877214096558,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,longitudinal,2,-6.065062148479824,5.1855960782181745,7.979685805303014,0.8253132487263692,0.7600627764628527,0.16487877214096558,true
CFG018,23,0（选定5-12kg）算协调转弯-5 1.AR20.03.6 ,T7-VLM2-WF1(g1.0)-WF2(g-1.0)-FF1(g1)-Inviscid,0.6621131949052437,0,12.932474882062477,6,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10987464130192907,-0.000014145666992340812,0.01419477884024726,0.7270118136027615,0.018787358045381734,0.000001661600067916196,0.14640582795270507,longitudinal,3,-0.014691900687188553,-0.719842348044716,0.7199922624475433,0.1145664679381931,0.020405636912325796,68.06471274829725,true
