config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,CXu,CZu,Cmu,CXa,CLa,Cma,CXq,CLq,Cmq,CYb,CYp,CYr,Clb,Clp,Clr,Cnb,Cnp,Cnr,CXd,CYd,CZd,Cld,Cmd,Cnd,n_controls
CFG017,24,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4012263288194208,0,12.995357829804218,11.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7200802167566152,0.013907256374143624,1.1467615662666414e-7,0.14653507623052953,-0.027822007460729513,0.00015948443074267955,-0.0005540312466736541,0.5847465984628871,5.74343333135015,-0.7385960439056194,0.7800739254769606,7.157696220129845,-14.242353908993168,-0.30077540355450966,-0.006640904398708514,0.11972167126209596,-0.028609876825568214,-0.7245202341185141,0.21086172756042487,0.048612534895872465,-0.11382758834571882,-0.02946064206757726,-0.02457656484278377,0.15952270588690015,0.0007370998147646721,0.004055916072680569,0.002213462383998898,-0.04512711054431617,1
CFG017,25,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4037086484313238,0,12.993183706287242,12,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7203191852361595,0.014145704066366303,1.143866479058156e-7,0.1465388951260784,-0.028300685910428815,0.0001636123987084045,-0.0005567671373499594,0.5848866023289601,5.743395171758228,-0.7386681766042109,0.7814066180802413,7.15769319151362,-14.242374317179785,-0.3009003733783773,-0.006568893570614161,0.119860087407085,-0.02861433549801266,-0.7245159060064028,0.21092906103859255,0.0486476341746872,-0.11388305286452315,-0.0294897912195816,-0.02427511649440191,0.15959449675091858,0.0007434746390485445,0.004055929457914919,0.002245166046413971,-0.0451467183651467,1
CFG017,26,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4062482484516742,0,12.990960480037357,12.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7205636589313443,0.014389120511896931,1.1409319772657229e-7,0.14654277795580073,-0.028789051703377533,0.00016786580353685783,-0.0005595661586677061,0.585046361041545,5.743356123788745,-0.7387414837697648,0.7831759214255917,7.157692952973481,-14.24239457050563,-0.30104962037977073,-0.00655465559012398,0.12000326975761648,-0.028618477411220207,-0.7245115240726591,0.21099770475043306,0.04868985839523821,-0.11392206512855696,-0.029519943272636923,-0.02406924988879842,0.1596540666567887,0.0007504720279950092,0.004055549766007272,0.0022766710717877967,-0.045162556422511546,1
CFG017,27,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4088440620954289,0,12.988689166702908,13,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7208135347716544,0.014637182666162518,1.1379539201435001e-7,0.14654672999142465,-0.02928576648103162,0.00017223729476884396,-0.0005624271244249628,0.5852242246176778,5.743316224397764,-0.7388160764406408,0.7851507726542607,7.157693958579756,-14.242414814972202,-0.3012103697355975,-0.0065781422383506755,0.12014760343733238,-0.028622302610881063,-0.7245070814535175,0.21106763164090964,0.0487353976660659,-0.1139506172121792,-0.0295500315619313,-0.024316140814721613,0.15970103909616265,0.0007606521094062057,0.0040547793949514905,0.0023079752340758788,-0.04517453118271667,1
CFG017,28,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.41149445198050716,0,12.986371283036966,13.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7210686496997404,0.014890184534350995,1.1349263890558703e-7,0.14655075906978773,-0.029791767331322102,0.00017673544906017971,-0.0005653482324284601,0.5854087406146279,5.743275461912274,-0.7388921111425736,0.7871019063525858,7.157694653405483,-14.242435266847624,-0.3013666883907025,-0.006615046508222795,0.12028854997342574,-0.028625816946115122,-0.724502575912878,0.211138801476365,0.04877950853387213,-0.11397596032948723,-0.029578721147959022,-0.02485300781061741,0.15973492696332248,0.0007729066245167482,0.004053622525139684,0.0023390744318182084,-0.04518252337559306,1
CFG017,29,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4141984779691107,0,12.984007732198823,14,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7213289062938576,0.015148724008880433,1.1318457155340823e-7,0.14655487046356014,-0.030308739511278292,0.00018137463289794135,-0.0005683284505354508,0.5855897609124924,5.743233805181468,-0.7389696901622103,0.7889686371628293,7.15769463780039,-14.242456064058928,-0.3015095335189214,-0.006651642649226292,0.12042352484420593,-0.028629024083867465,-0.724498002924981,0.21121119128137655,0.04881950830212814,-0.11400217490490043,-0.02960525606178807,-0.02543959669343765,0.15975520177465355,0.0007855397852261378,0.004052078297379784,0.0023699661519069205,-0.04518639273766014,1
CFG017,30,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.41695581997332687,0,12.98159887335608,14.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7215942710880682,0.015412883621535974,1.1287101963834934e-7,0.1465590668739634,-0.03083705520752034,0.00018616020633257558,-0.0005713674350794961,0.5857653017656973,5.743191256585863,-0.7390488682217915,0.7907655983363916,7.157694028624762,-14.242477273554494,-0.3016349717955548,-0.006681687271749066,0.12055139755351407,-0.028631925638542336,-0.7244933578924196,0.21128479337261669,0.04885423653054422,-0.11403111053877177,-0.029629308982428475,-0.025972075030100177,0.15976192402740397,0.0007978040897796748,0.004050150634606014,0.002400647781135311,-0.04518616594563807,1
CFG017,31,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4197667850484911,0,12.979144517362302,15,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7218647727406812,0.015682582902114724,1.1255200632826184e-7,0.14656334865200352,-0.03137657881732163,0.00019109422531601617,-0.0005744655094844925,0.5859364690624993,5.7431478161020495,-0.7391296523214155,0.7925236731911274,7.157693044130961,-14.24249889258922,-0.30174332606605725,-0.006705575138077842,0.12067225052657317,-0.028634524057289085,-0.7244886404367357,0.2113596163953338,0.048883790925355955,-0.11406265550338086,-0.029650906550161754,-0.026436334548775614,0.15975501785489143,0.0008095899690844796,0.0040478384886947355,0.002431118213755219,-0.04518182359252469,1
CFG017,32,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4226317184517017,0,12.976644443208468,15.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7221404442338737,0.015957662423680765,1.1222756059215894e-7,0.14656771603822097,-0.031926960612134805,0.00019617714613657912,-0.0005776230608819104,0.5861053909041506,5.743103490840304,-0.7392120481492135,0.794268928079725,7.157691872607749,-14.242520914633557,-0.30183536648019615,-0.0067242842199192,0.1207862924667205,-0.028636817842824354,-0.7244838456721001,0.21143566878561526,0.048908408380502526,-0.11409651254419734,-0.029670114408007982,-0.026846428533173716,0.15973449125073283,0.00082099246057811,0.004045141341157118,0.0024613762928599216,-0.045173369570968736,1
CFG017,33,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.42555088929917484,0,12.974098498637678,16,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7224213114903366,0.016237914981581576,1.1189768352518052e-7,0.14657216961692138,-0.03248775167697461,0.0002014086967064857,-0.0005808403900922253,0.5862743708832797,5.743058292945861,-0.739296068974639,0.7960169452294471,7.157690632522407,-14.24254334321106,-0.3019112203318457,-0.006737786409641494,0.12089354589307426,-0.028638804122554914,-0.7244789675038795,0.21151295654899457,0.04892813686889461,-0.11413267984015346,-0.029686944312674712,-0.027218556897974224,0.15970032719065186,0.0008321249593052904,0.004042058479745376,0.0024914207076146104,-0.04516080112015318,1
CFG017,34,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4285248196863466,0,12.971506312968163,16.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7227074240829969,0.016523249736203786,1.1156244820139087e-7,0.14657670919396365,-0.033058745265980384,0.00020679049804092923,-0.0005841180572263155,0.5864444675566229,5.74301221542219,-0.7393817098987066,0.7977768479060815,7.157689389008085,-14.242566156725161,-0.30197198381313684,-0.006747841693741431,0.12099430768767473,-0.028640483609969906,-0.7244740060780152,0.21159149319521792,0.04894330129699161,-0.11417064455874233,-0.02970148492106618,-0.02756474913406755,0.15965250764159622,0.0008430728474111982,0.004038588895405201,0.0025212501236946965,-0.04514411423745472,1
CFG017,35,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.43155404981931045,0,12.968867502212438,17,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7229988328561189,0.016813638258081406,1.1122192808827054e-7,0.1465813346222664,-0.03363986841699994,0.00021232514933765986,-0.0005874566765019311,0.5866160443341482,5.742965245977954,-0.7394689662880383,0.7995542199414779,7.157688183109648,-14.242589334617067,-0.3020187883700363,-0.006756435215162793,0.12108888358787699,-0.028641856384319195,-0.7244689607034116,0.2116712924848627,0.04895423758699469,-0.11420982546466067,-0.029713827575754737,-0.02789285686377815,0.15959099685567768,0.0008538923412470611,0.004034731459539059,0.0025508630034182366,-0.04512329930635617,1
CFG017,36,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.43463885791960616,0,12.966181913175646,17.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7232955635041568,0.017109013436170058,1.1087610999922276e-7,0.14658604676204084,-0.03423097665875691,0.0002180147526944005,-0.0005908565395580883,0.5867896841856753,5.742917385395924,-0.7395578555093818,0.8013519762533993,7.157687046249248,-14.24261288875586,-0.30205152250691486,-0.006763728266304159,0.12117722168463786,-0.02864291879487235,-0.7244638246729219,0.2117523603214161,0.04896092289072355,-0.11425016372928856,-0.029723962250032324,-0.0282078552821971,0.15951570786074395,0.0008646191377857898,0.004030485128275817,0.0025802573187948805,-0.04509833272946962,1
CFG017,37,0（选定5-12kg）算方向-5 1.AR20.03.6 ,T7-VLM2-FF1(g1)-Inviscid,0.4377795392919016,0,12.963449380199863,18,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992287605892086,-0.00002004566018733031,0.014231068051497809,0.7235976431139665,0.01740933512768255,1.1052498298745606e-7,0.1465908464938835,-0.03483198293990887,0.00022386181078839191,-0.0005943179737117186,0.5869656962865608,5.742868631807543,-0.7396483949970618,0.8031715151807288,7.157685999988841,-14.242636834550503,-0.3020698929064163,-0.006769978250241976,0.12125921526851673,-0.028643668249293618,-0.7244585928084409,0.21183470332018267,0.04896327788081747,-0.11429157772849304,-0.02973186217440878,-0.02851312198046055,0.15942651200653923,0.0008752776335987976,0.004025848832730286,0.0026094306090021554,-0.04506917916205661,1
