Time_s,Axis,Event,State,Action,Surface_deg,P_slew,D_slew,FF_single,FF,P,I,D,RMAX,TAU
43.159988,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,0.384286642074585,1,3.30032205581665,0.870088517665863,1.01858901977539,0.0598784349858761,1.01858901977539,0.0395501144230366,30,1.06400787830353
43.719988,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,0.353726983070374,1,3.02475070953369,0.557800710201263,0.982276320457458,0.0598784349858761,0.982276320457458,0.0514151453971863,30,1.22360908985138
53.359988,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,0.379215449094772,1,3.15751481056213,0.557800710201263,0.982276320457458,0.0598784349858761,0.982276320457458,0.0514151453971863,30,1.22360908985138
55.959988,pitch,EXCITATION_END,IDLE,RAISE_D,0.448423802852631,1,3.15751481056213,0.557800710201263,0.982276320457458,0.0598784349858761,0.982276320457458,0.0514151453971863,30,1.22360908985138
55.999988,pitch,PARAMETER_UPDATE,IDLE,RAISE_D,0.339658737182617,1,1,1.24505388736725,1.01858901977539,0.0598784349858761,1.01858901977539,0.066839687526226,30,1.34999990463257
57.719988,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.418866395950317,1,3.0111870765686,1.24505388736725,1.01858901977539,0.0598784349858761,1.01858901977539,0.066839687526226,30,1.34999990463257
60.319988,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-0.382810473442078,1,1.02905988693237,0.952675700187683,0.982276320457458,0.0598784349858761,0.982276320457458,0.0868915915489197,30,1.34999990463257
61.999988,pitch,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,0.425269603729248,1,3.40666532516479,0.952675700187683,0.982276320457458,0.0598784349858761,0.982276320457458,0.0868915915489197,30,1.34999990463257
64.639956,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,0.418926179409027,1,1,1.26894330978394,1.01858901977539,0.0598784349858761,1.01858901977539,0.112959064543247,30,1.34999990463257
66.319872,pitch,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.461056917905807,1,3.74939560890198,1.26894330978394,1.01858901977539,0.0598784349858761,1.01858901977539,0.112959064543247,30,1.34999990463257
68.939833,pitch,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-0.471840649843216,1,1.54994964599609,0.491096198558807,0.982276320457458,0.0598784349858761,0.982276320457458,0.146846771240234,30,1.34999990463257
