source_file,nominal_supply_V,airspeed_min_mps,airspeed_max_mps,airspeed_mid_mps,plateau_samples,throttle_pct,loaded_voltage_V,current_A,power_W,thrust_N,effective_voltage_V,propulsive_efficiency_TV_over_P,fit_role
X2820电压23.5风速7.4-8.0.xlsx,23.5,7.4,8.0,7.7,532,57.0,22.9060001373291,5.85379886627197,133.989974975586,8.85540495,13.056420078277588,0.5088934312244191,thrust_fit
X2820电压23.5风速7.4-8.0.xlsx,23.5,7.4,8.0,7.7,622,58.0999984741211,22.8810005187988,6.09595727920532,139.364395141602,9.1594111,13.293860952285742,0.5060651639060333,thrust_fit
X2820电压23.5风速7.4-8.0.xlsx,23.5,7.4,8.0,7.7,661,59.5999984741211,22.8470001220703,6.42954206466675,146.777389526367,9.65955025,13.616811724136344,0.5067438327184495,thrust_fit
X2820电压23.5风速7.4-8.0.xlsx,23.5,7.4,8.0,7.7,608,60.5999984741211,22.8159999847412,6.72112035751343,153.202011108398,10.14988275,13.826495642608638,0.5101375406860822,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,606,40.0,24.7070007324219,2.87377285957336,70.9794769287109,4.22666615,9.88280029296876,0.4585174583307693,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,546,41.0,24.6879997253418,3.055391550064085,75.4272766113281,4.6483521,10.122079887390138,0.4745274226780781,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,541,42.0,24.6700000762939,3.23206782341003,79.8750762939453,4.9425516,10.361400032043436,0.4764646130658513,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,673,43.0,24.6480007171631,3.44951605796814,85.0641784667969,5.28578435,10.598640308380133,0.4784686130941315,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,519,44.0,24.6280002593994,3.65460896492004,90.0061798095703,5.75650355,10.836320114135736,0.49246704424940985,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,598,45.0,24.6100006103516,3.83499193191528,94.392204284668,5.8643767,11.074500274658222,0.4783837916722386,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,616,46.0,24.5909996032715,4.02772998809814,99.0870971679688,6.237029399999999,11.311859817504889,0.484675883668179,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,485,47.0,24.5750007629395,4.20811319351196,103.349578857422,6.5312289,11.550250358581566,0.4866053939066286,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,483,48.0,24.5510005950928,4.43544483184814,108.847549438477,6.854848349999999,11.784480285644543,0.4849198035903759,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,513,49.0,24.5259990692139,4.67019033432007,114.469078063965,7.256920999999999,12.01773954391481,0.48815184541606393,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,522,50.0,24.5100002288818,4.86045742034912,119.163970947266,7.580540449999999,12.2550001144409,0.48983061743411294,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,537,52.0,24.4659996032715,5.26817226409912,128.862655639648,8.32584585,12.722319793701178,0.49749877283512356,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,548,53.5999984741211,24.4330005645752,5.60175704956055,136.831634521484,8.85540495,13.096087929794308,0.4983249549963827,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,521,55.0,24.4020004272461,5.91063213348389,144.182846069336,9.3359308,13.421100234985357,0.4985798874120606,thrust_fit
X2820电压25风速7.4-8.0.xlsx,25.0,7.4,8.0,7.7,533,56.4000015258789,24.3549995422363,6.37270927429199,155.240585327148,10.002782999999999,13.736220113449072,0.4961423518063141,thrust_fit
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,287,58.0,21.6380004882813,3.47669696807861,74.9330749511719,1.8142302499999998,12.550040283203154,0.2772198575333538,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,587,60.0,21.5960006713867,3.93877387046814,84.7553024291992,2.38301595,12.95760040283202,0.32193304543150103,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,144,61.2999992370605,21.5620002746582,4.26741743087769,91.7976531982422,2.81450855,13.217506003860457,0.3510560648855137,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,553,61.5,21.5550003051758,4.3415470123291,93.3420257568359,2.85373515,13.256325187683117,0.35005954930335365,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,524,63.0,21.5149993896484,4.7072548866272,101.002128601074,3.40290755,13.554449615478491,0.3857670327067313,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,525,64.5,21.4850006103516,5.02354335784912,107.673828125,3.8834334,13.857825393676784,0.4129630496500934,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,571,66.0,21.4479999542236,5.41149044036865,115.828132629395,4.28550605,14.155679969787577,0.423636668904107,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,538,67.5,21.4029998779297,5.8439154624939,124.785507202148,4.903325,14.447024917602548,0.4499166009643271,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,564,69.0,21.3659992218018,6.19232654571533,132.074935913086,5.30539765,14.742539463043242,0.45994194638470537,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,569,71.0,21.3150005340576,6.69888114929199,142.514923095703,5.9918631499999995,15.133650379180894,0.481401046130646,validation_only
X2820电压22风速11.2-11.7.xlsx,22.0,11.2,11.7,11.45,480,72.0,21.2770004272461,7.01516914367676,149.063064575195,6.26644935,15.319440307617192,0.4813455651269347,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,420,53.0,23.181999206543,3.10357594490051,71.7207794189453,1.4415775499999999,12.28645957946779,0.23014338496075884,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,598,54.0999984741211,23.1560001373291,3.3457338809967,77.2805252075195,1.8044235999999998,12.527395720962524,0.2673461414052306,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,553,56.0,23.1060009002686,3.82510781288147,88.2146987915039,2.53992235,12.939360504150416,0.3296742074269933,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,553,58.0,23.056999206543,4.33907651901245,99.8283996582031,3.26561445,13.37305953979494,0.374555593203156,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,629,60.0,23.0109996795654,4.78138494491577,109.835952758789,3.7657536,13.80659980773924,0.39256616469373445,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,518,62.0,22.9529991149902,5.31512117385864,121.820304870605,4.57970555,14.230859451293922,0.4304506428809069,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,604,64.0,22.9069995880127,5.81673431396484,133.063354492188,5.212234474999999,14.660479736328128,0.4485087946753494,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,577,66.0,22.8509998321533,6.36035442352295,145.171234130859,5.8545700499999995,15.081659889221179,0.46176384373831275,validation_only
X2820电压23.5风速11.2-11.7.xlsx,23.5,11.2,11.7,11.45,776,67.0999984741211,22.8110008239746,6.74335908889771,153.696197509766,6.281159325,15.306181204818706,0.46793138305637116,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,541,49.0,24.7049999237061,2.88118600845337,71.10302734375,1.42196425,12.105449962615989,0.22898449293567458,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,575,50.2000007629395,24.6760005950928,3.17276382446289,78.2071533203125,1.8534568499999997,12.387352486999541,0.27135728678911075,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,463,51.2000007629395,24.6599998474121,3.32596611976624,81.9136505126953,2.08881645,12.625920110015874,0.2919775666546964,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,499,52.0,24.636999130249,3.56318187713623,87.7205047607422,2.36340265,12.811239547729478,0.30849070483929386,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,497,53.0,24.6119995117188,3.80286884307861,93.5273590087891,2.79489525,13.044359741210965,0.34216245333616974,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,500,54.0,24.5820007324219,4.08950519561768,100.507926940918,3.2754211,13.274280395507827,0.37314043515240225,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,537,55.0,24.55299949646,4.3810830116272,107.488502502441,3.6480737999999997,13.504149723052999,0.3886038416904303,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,566,56.0,24.5300006866455,4.61335706710815,113.11003112793,4.0011132,13.73680038452148,0.405028145454091,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,527,57.0,24.5049991607666,4.8826961517334,119.596405029297,4.4227991499999995,13.967849521636962,0.4234328804038439,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,518,58.0,24.4780006408691,5.10508632659912,124.909049987793,4.8052585,14.197240371704078,0.44048217347243424,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,541,59.0,24.4570007324219,5.32994699478149,130.345245361328,5.1190713,14.42963043212892,0.44967782463041744,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,480,60.0,24.42799949646,5.60422801971436,136.76985168457,5.48191735,14.656799697876,0.4589312109679015,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,444,61.0,24.3980007171631,5.89086437225342,143.626861572266,5.8643767,14.882780437469492,0.4675108296592199,validation_only
X2820电压25风速11.2-11.7.xlsx,25.0,11.2,11.7,11.45,599,62.0,24.3700008392334,6.19479703903198,150.854553222656,6.26644935,15.109400520324707,0.4756292967279436,validation_only
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,262,43.0,21.6399993896484,3.45692896842957,74.5624237060547,2.8243152,9.305199737548811,0.4924209243082657,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,276,44.5,21.6009998321533,3.82016611099243,82.2843017578125,3.1773545999999997,9.612444925308218,0.5019865140446212,power_and_thrust_fit
X2820电压22风速12.7-13.3.xlsx,22.0,12.7,13.3,13.0,323,46.0,21.5620002746582,4.21552610397339,90.6856994628906,3.6284604999999996,9.918520126342772,0.5201480142886518,power_and_thrust_fit
