sim_time_s,packet_timestamp_s,wall_time_utc_s,frame_count,frame_rate_hz,packet_interval_ms,round_trip_ms,design_internal_roll_deg,design_internal_pitch_deg,rc_roll_normalized,rc_pitch_normalized,rc_yaw_normalized,rc_throttle_normalized,rc1_sent_us,rc2_sent_us,rc3_sent_us,rc4_sent_us,rc5_sent_us,rc6_sent_us,rc7_sent_us,rc8_sent_us,protocol_throttle_pwm_us,protocol_aileron_left_pwm_us,protocol_aileron_right_pwm_us,protocol_elevator_pwm_us,protocol_rudder_pwm_us,tx_packets,rx_packets,dropped_packets,duplicate_packets,invalid_packets
0.000000000,0.020000000,1787648879.216602,1,50.000,NaN,361.398300,0,0,0,0,0,0.399236184,1500,1500,1399.23618,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,1,2,0,0,0
0.020000000,0.040000000,1787648879.410285,2,50.000,193.682909,35.958300,0,0,0,0,0,0.399236594,1500,1500,1399.23659,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,2,3,0,0,0
0.040000000,0.060000000,1787648879.547026,3,50.000,136.740923,33.013600,0,0,0,0,0,0.399930949,1500,1500,1399.93095,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,3,4,0,0,0
0.060000000,0.080000000,1787648879.668374,4,50.000,121.348143,15.948600,0,0,0,0,0,0.40062507,1500,1500,1400.62507,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,4,5,0,0,0
0.080000000,0.100000000,1787648879.817009,5,50.000,148.634911,20.339700,0,0,0,0,0,0.401318777,1500,1500,1401.31878,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,5,6,0,0,0
0.100000000,0.120000000,1787648879.931700,6,50.000,114.691019,18.322800,0,0,0,0,0,0.402011944,1500,1500,1402.01194,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,6,7,0,0,0
0.120000000,0.140000000,1787648880.025890,7,50.000,94.189882,18.795600,0,0,0,0,0,0.402704491,1500,1500,1402.70449,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,7,8,0,0,0
0.140000000,0.160000000,1787648880.135511,8,50.000,109.621048,32.216000,0,0,0,0,0,0.403396361,1500,1500,1403.39636,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,8,9,0,0,0
0.160000000,0.180000000,1787648880.228263,9,50.000,92.751980,19.714500,0,0,0,0,0,0.404087519,1500,1500,1404.08752,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,9,10,0,0,0
0.180000000,0.200000000,1787648880.336576,10,50.000,108.313084,30.956800,0,0,0,0,0,0.40477794,1500,1500,1404.77794,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,10,11,0,0,0
0.200000000,0.220000000,1787648880.446038,11,50.000,109.462023,27.639400,0,0,0,0,0,0.405467606,1500,1500,1405.46761,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,11,12,0,0,0
0.220000000,0.240000000,1787648880.541431,12,50.000,95.392942,18.314300,0,0,0,0,0,0.406156499,1500,1500,1406.1565,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,12,13,0,0,0
0.240000000,0.260000000,1787648880.650154,13,50.000,108.723164,31.425800,0,0,0,0,0,0.406844601,1500,1500,1406.8446,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,13,14,0,0,0
0.260000000,0.280000000,1787648880.759044,14,50.000,108.889818,29.746400,0,0,0,0,0,0.407531889,1500,1500,1407.53189,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,14,15,0,0,0
0.280000000,0.300000000,1787648880.852866,15,50.000,93.822002,18.444500,0,0,0,0,0,0.408218333,1500,1500,1408.21833,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,15,16,0,0,0
0.300000000,0.320000000,1787648880.963494,16,50.000,110.627890,30.369300,0,0,0,0,0,0.408903898,1500,1500,1408.9039,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,16,17,0,0,0
0.320000000,0.340000000,1787648881.073064,17,50.000,109.570026,27.650800,0,0,0,0,0,0.409588539,1500,1500,1409.58854,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,17,18,0,0,0
0.340000000,0.360000000,1787648881.168972,18,50.000,95.908165,18.519200,0,0,0,0,0,0.410272202,1500,1500,1410.2722,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,18,19,0,0,0
0.360000000,0.380000000,1787648881.263543,19,50.000,94.570875,17.856200,0,0,0,0,0,0.410954826,1500,1500,1410.95483,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,19,20,0,0,0
0.380000000,0.400000000,1787648881.375975,20,50.000,112.432241,30.057200,0,0,0,0,0,0.41163634,1500,1500,1411.63634,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,20,21,0,0,0
0.400000000,0.420000000,1787648881.485161,21,50.000,109.185696,20.697900,0,0,0,0,0,0.412316666,1500,1500,1412.31667,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,21,22,0,0,0
0.420000000,0.440000000,1787648881.619367,22,50.000,134.206057,48.850800,0,0,0,0,0,0.412995716,1500,1500,1412.99572,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,22,23,0,0,0
0.440000000,0.460000000,1787648881.798704,23,50.000,179.337263,33.315500,0,0,0,0,0,0.413673397,1500,1500,1413.6734,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,23,24,0,0,0
0.460000000,0.480000000,1787648881.953930,24,50.000,155.225754,21.976000,0,0,0,0,0,0.414349608,1500,1500,1414.34961,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,24,25,0,0,0
0.480000000,0.500000000,1787648882.063139,25,50.000,109.209061,29.556400,0,0,0,0,0,0.415024242,1500,1500,1415.02424,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,25,26,0,0,0
0.500000000,0.520000000,1787648882.171805,26,50.000,108.665943,25.441100,0,0,0,0,0,0.415697187,1500,1500,1415.69719,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,26,27,0,0,0
0.520000000,0.540000000,1787648882.281016,27,50.000,109.211206,29.519400,0,0,0,0,0,0.416368325,1500,1500,1416.36833,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,27,28,0,0,0
0.540000000,0.560000000,1787648882.388756,28,50.000,107.739925,19.908500,0,0,0,0,0,0.417037535,1500,1500,1417.03754,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,28,29,0,0,0
0.560000000,0.580000000,1787648882.496596,29,50.000,107.839823,26.492100,0,0,0,0,0,0.417704692,1500,1500,1417.70469,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,29,30,0,0,0
0.580000000,0.600000000,1787648882.606219,30,50.000,109.623194,19.487800,0,0,0,0,0,0.418369668,1500,1500,1418.36967,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,30,31,0,0,0
0.600000000,0.620000000,1787648882.716554,31,50.000,110.334873,24.855100,0,0,0,0,0,0.419032332,1500,1500,1419.03233,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,31,32,0,0,0
0.620000000,0.640000000,1787648882.826217,32,50.000,109.663010,29.236100,0,0,0,0,0,0.419692551,1500,1500,1419.69255,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,32,33,0,0,0
0.640000000,0.660000000,1787648882.936240,33,50.000,110.023022,24.581700,0,0,0,0,0,0.420350191,1500,1500,1420.35019,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,33,34,0,0,0
0.660000000,0.680000000,1787648883.077225,34,50.000,140.985250,26.033500,0,0,0,0,0,0.421005117,1500,1500,1421.00512,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,34,35,0,0,0
0.680000000,0.700000000,1787648883.187451,35,50.000,110.225677,24.025300,0,0,0,0,0,0.421657194,1500,1500,1421.65719,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,35,36,0,0,0
0.700000000,0.720000000,1787648883.314256,36,50.000,126.805305,30.980700,0,0,0,0,0,0.422306283,1500,1500,1422.30628,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,36,37,0,0,0
0.720000000,0.740000000,1787648883.424070,37,50.000,109.813929,24.417200,0,0,0,0,0,0.422952249,1500,1500,1422.95225,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,37,38,0,0,0
0.740000000,0.760000000,1787648883.532124,38,50.000,108.053923,22.386100,0,0,0,0,0,0.423594954,1500,1500,1423.59495,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,38,39,0,0,0
0.760000000,0.780000000,1787648883.641222,39,50.000,109.097958,25.723300,0,0,0,0,0,0.424234263,1500,1500,1424.23426,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,39,40,0,0,0
0.780000000,0.800000000,1787648883.751655,40,50.000,110.433102,22.554900,0,0,0,0,0,0.424870039,1500,1500,1424.87004,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,40,41,0,0,0
0.800000000,0.820000000,1787648883.860334,41,50.000,108.678818,19.699600,0,0,0,0,0,0.425502147,1500,1500,1425.50215,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,41,42,0,0,0
0.820000000,0.840000000,1787648883.967934,42,50.000,107.600212,20.820400,0,0,0,0,0,0.426130452,1500,1500,1426.13045,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,42,43,0,0,0
0.840000000,0.860000000,1787648884.094557,43,50.000,126.622677,33.655600,0,0,0,0,0,0.426754821,1500,1500,1426.75482,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,43,44,0,0,0
0.860000000,0.880000000,1787648884.188116,44,50.000,93.559265,19.256300,0,0,0,0,0,0.427375121,1500,1500,1427.37512,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,44,45,0,0,0
0.880000000,0.900000000,1787648884.299217,45,50.000,111.100912,22.969900,0,0,0,0,0,0.427991221,1500,1500,1427.99122,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,45,46,0,0,0
0.900000000,0.920000000,1787648884.422367,46,50.000,123.149872,32.063200,0,0,0,0,0,0.428602989,1500,1500,1428.60299,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,46,47,0,0,0
0.920000000,0.940000000,1787648884.531767,47,50.000,109.400272,26.256900,0,0,0,0,0,0.429210296,1500,1500,1429.2103,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,47,48,0,0,0
0.940000000,0.960000000,1787648884.641271,48,50.000,109.503984,19.695700,0,0,0,0,0,0.429813014,1500,1500,1429.81301,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,48,49,0,0,0
0.960000000,0.980000000,1787648884.750278,49,50.000,109.006882,27.034500,0,0,0,0,0,0.430411017,1500,1500,1430.41102,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,49,50,0,0,0
0.980000000,1.000000000,1787648884.859296,50,50.000,109.017849,28.213900,0,0,0,0,0,0.431004178,1500,1500,1431.00418,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,50,51,0,0,0
1.000000000,1.020000000,1787648884.969626,51,50.000,110.330105,20.810300,0,0,0,0,0,0.431592373,1500,1500,1431.59237,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,51,52,0,0,0
1.020000000,1.040000000,1787648885.076313,52,50.000,106.687069,17.365500,0,0,0,0,0,0.432175479,1500,1500,1432.17548,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,52,53,0,0,0
1.040000000,1.060000000,1787648885.185109,53,50.000,108.795881,19.777100,0,0,0,0,0,0.432753374,1500,1500,1432.75337,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,53,54,0,0,0
1.060000000,1.080000000,1787648885.312283,54,50.000,127.174139,28.210300,0,0,0,0,0,0.433325937,1500,1500,1433.32594,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,54,55,0,0,0
1.080000000,1.100000000,1787648885.437270,55,50.000,124.986887,31.688000,0,0,0,0,0,0.43389305,1500,1500,1433.89305,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,55,56,0,0,0
1.100000000,1.120000000,1787648885.546094,56,50.000,108.824015,24.269800,0,0,0,0,0,0.434454596,1500,1500,1434.4546,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,56,57,0,0,0
1.120000000,1.140000000,1787648885.655121,57,50.000,109.027147,23.900400,0,0,0,0,0,0.435010456,1500,1500,1435.01046,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,57,58,0,0,0
1.140000000,1.160000000,1787648885.765435,58,50.000,110.313892,22.312400,0,0,0,0,0,0.435560518,1500,1500,1435.56052,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,58,59,0,0,0
1.160000000,1.180000000,1787648885.874269,59,50.000,108.834028,20.507300,0,0,0,0,0,0.436104666,1500,1500,1436.10467,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,59,60,0,0,0
1.180000000,1.200000000,1787648885.982011,60,50.000,107.742071,21.699600,0,0,0,0,0,0.436642789,1500,1500,1436.64279,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,60,61,0,0,0
1.200000000,1.220000000,1787648886.091656,61,50.000,109.644890,23.771100,0,0,0,0,0,0.437174777,1500,1500,1437.17478,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,61,62,0,0,0
1.220000000,1.240000000,1787648886.202612,62,50.000,110.956192,28.605300,0,0,0,0,0,0.437700519,1500,1500,1437.70052,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,62,63,0,0,0
1.240000000,1.260000000,1787648886.313767,63,50.000,111.155033,24.220800,0,0,0,0,0,0.438219908,1500,1500,1438.21991,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,63,64,0,0,0
1.260000000,1.280000000,1787648886.424397,64,50.000,110.629797,21.715700,0,0,0,0,0,0.438732837,1500,1500,1438.73284,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,64,65,0,0,0
1.280000000,1.300000000,1787648886.548827,65,50.000,124.429941,20.416100,0,0,0,0,0,0.439239203,1500,1500,1439.2392,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,65,66,0,0,0
1.300000000,1.320000000,1787648886.673555,66,50.000,124.727964,24.161500,0,0,0,0,0,0.4397389,1500,1500,1439.7389,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,66,67,0,0,0
1.320000000,1.340000000,1787648886.783096,67,50.000,109.540939,17.585100,0,0,0,0,0,0.440231827,1500,1500,1440.23183,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,67,68,0,0,0
1.340000000,1.360000000,1787648886.890298,68,50.000,107.202291,21.182100,0,0,0,0,0,0.440717884,1500,1500,1440.71788,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,68,69,0,0,0
1.360000000,1.380000000,1787648887.016180,69,50.000,125.881910,29.635400,0,0,0,0,0,0.441196972,1500,1500,1441.19697,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,69,70,0,0,0
1.380000000,1.400000000,1787648887.156651,70,50.000,140.470743,30.618700,0,0,0,0,0,0.441668994,1500,1500,1441.66899,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,70,71,0,0,0
1.400000000,1.420000000,1787648887.266247,71,50.000,109.596252,21.666000,0,0,0,0,0,0.442133853,1500,1500,1442.13385,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,71,72,0,0,0
1.420000000,1.440000000,1787648887.375376,72,50.000,109.128952,25.713200,0,0,0,0,0,0.442591456,1500,1500,1442.59146,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,72,73,0,0,0
1.440000000,1.460000000,1787648887.483726,73,50.000,108.350039,20.058100,0,0,0,0,0,0.443041709,1500,1500,1443.04171,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,73,74,0,0,0
1.460000000,1.480000000,1787648887.593361,74,50.000,109.635115,29.765000,0,0,0,0,0,0.443484523,1500,1500,1443.48452,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,74,75,0,0,0
1.480000000,1.500000000,1787648887.701301,75,50.000,107.939959,24.828400,0,0,0,0,0,0.443919808,1500,1500,1443.91981,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,75,76,0,0,0
1.500000000,1.520000000,1787648887.811288,76,50.000,109.987020,32.079900,0,0,0,0,0,0.444347476,1500,1500,1444.34748,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,76,77,0,0,0
1.520000000,1.540000000,1787648887.906202,77,50.000,94.913721,21.100500,0,0,0,0,0,0.444767441,1500,1500,1444.76744,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,77,78,0,0,0
1.540000000,1.560000000,1787648888.017778,78,50.000,111.576319,33.017300,0,0,0,0,0,0.445179619,1500,1500,1445.17962,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,78,79,0,0,0
1.560000000,1.580000000,1787648888.125507,79,50.000,107.728958,27.673500,0,0,0,0,0,0.445583928,1500,1500,1445.58393,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,79,80,0,0,0
1.580000000,1.600000000,1787648888.234610,80,50.000,109.102964,31.886800,0,0,0,0,0,0.445980287,1500,1500,1445.98029,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,80,81,0,0,0
1.600000000,1.620000000,1787648888.342926,81,50.000,108.315945,27.339300,0,0,0,0,0,0.446368616,1500,1500,1446.36862,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,81,82,0,0,0
1.620000000,1.640000000,1787648888.451870,82,50.000,108.944178,30.892400,0,0,0,0,0,0.44674884,1500,1500,1446.74884,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,82,83,0,0,0
1.640000000,1.660000000,1787648888.562348,83,50.000,110.477686,33.167600,0,0,0,0,0,0.447120881,1500,1500,1447.12088,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,83,84,0,0,0
1.660000000,1.680000000,1787648888.674462,84,50.000,112.113953,33.058000,0,0,0,0,0,0.447484667,1500,1500,1447.48467,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,84,85,0,0,0
1.680000000,1.700000000,1787648888.780827,85,50.000,106.364965,28.163000,0,0,0,0,0,0.447840125,1500,1500,1447.84013,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,85,86,0,0,0
1.700000000,1.720000000,1787648888.874636,86,50.000,93.809128,19.360000,0,0,0,0,0,0.448187187,1500,1500,1448.18719,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,86,87,0,0,0
1.720000000,1.740000000,1787648888.985481,87,50.000,110.845089,32.391100,0,0,0,0,0,0.448525783,1500,1500,1448.52578,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,87,88,0,0,0
1.740000000,1.760000000,1787648889.081356,88,50.000,95.875025,19.477700,0,0,0,0,0,0.448855848,1500,1500,1448.85585,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,88,89,0,0,0
1.760000000,1.780000000,1787648889.192024,89,50.000,110.667944,30.929100,0,0,0,0,0,0.449177317,1500,1500,1449.17732,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,89,90,0,0,0
1.780000000,1.800000000,1787648889.301184,90,50.000,109.160185,29.779200,0,0,0,0,0,0.449490128,1500,1500,1449.49013,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,90,91,0,0,0
1.800000000,1.820000000,1787648889.396280,91,50.000,95.095873,18.169800,0,0,0,0,0,0.44979422,1500,1500,1449.79422,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,91,92,0,0,0
1.820000000,1.840000000,1787648889.503042,92,50.000,106.761932,28.375500,0,0,0,0,0,0.450089534,1500,1500,1450.08953,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,92,93,0,0,0
1.840000000,1.860000000,1787648889.612176,93,50.000,109.133959,29.775300,0,0,0,0,0,0.450376015,1500,1500,1450.37602,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,93,94,0,0,0
1.860000000,1.880000000,1787648889.706613,94,50.000,94.437122,18.092000,0,0,0,0,0,0.450653608,1500,1500,1450.65361,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,94,95,0,0,0
1.880000000,1.900000000,1787648889.800387,95,50.000,93.773842,17.711500,0,0,0,0,0,0.450922259,1500,1500,1450.92226,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,95,96,0,0,0
1.900000000,1.920000000,1787648889.911500,96,50.000,111.113071,31.462200,0,0,0,0,0,0.451181918,1500,1500,1451.18192,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,96,97,0,0,0
1.920000000,1.940000000,1787648890.020378,97,50.000,108.877897,31.152300,0,0,0,0,0,0.451432536,1500,1500,1451.43254,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,97,98,0,0,0
1.940000000,1.960000000,1787648890.116333,98,50.000,95.955133,18.420600,0,0,0,0,0,0.451674067,1500,1500,1451.67407,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,98,99,0,0,0
1.960000000,1.980000000,1787648890.210611,99,50.000,94.278097,18.229900,0,0,0,0,0,0.451906465,1500,1500,1451.90647,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,99,100,0,0,0
1.980000000,2.000000000,1787648890.314351,100,50.000,103.739977,12.721300,0,0,0,0,0,0.452129689,1500,1500,1452.12969,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,100,101,0,0,0
2.000000000,2.020000000,1787648890.415382,101,50.000,101.031065,12.674000,0,0,0,0,0,0.452343696,1500,1500,1452.3437,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,101,102,0,0,0
2.020000000,2.040000000,1787648890.508741,102,50.000,93.358755,13.241900,0,0,0,0,0,0.45254845,1500,1500,1452.54845,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,102,103,0,0,0
