Time_s,Axis,StateValue,State,Surface_deg,P_slew,D_slew,FF_single,FF,P,I,D,ActionValue,Action,RMAX,TAU
5.439988,pitch,1,DEMAND_POS,14.4422674179077,0.340352445840836,0.166092947125435,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.479988,pitch,1,DEMAND_POS,14.4300012588501,0.980759620666504,0.560436367988586,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.519988,pitch,1,DEMAND_POS,14.1230936050415,1.62421810626984,1.10277605056763,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.559988,pitch,1,DEMAND_POS,13.3347244262695,2.52918910980225,1.68824410438538,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.599988,pitch,1,DEMAND_POS,12.1245355606079,3.48858833312988,2.30162644386292,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.639988,pitch,1,DEMAND_POS,10.5335893630981,4.39141035079956,2.86691975593567,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.679988,pitch,1,DEMAND_POS,8.54053115844727,5.41691780090332,3.45305633544922,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.719988,pitch,1,DEMAND_POS,6.31942558288574,6.36202526092529,4.08116245269775,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.759988,pitch,1,DEMAND_POS,3.86811876296997,7.23303604125977,4.66002511978149,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.799988,pitch,1,DEMAND_POS,1.15770840644836,8.03575992584229,5.34073495864868,0,0.795000016689301,0.342162489891052,0.599749982357025,0.0240024998784065,0,NONE,55,0.46000000834465
5.839988,pitch,2,DEMAND_NEG,-1.51334702968597,13.8550729751587,6.11435651779175,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
5.879988,pitch,2,DEMAND_NEG,-4.26036310195923,23.8502502441406,6.82732629776001,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
5.919988,pitch,2,DEMAND_NEG,-7.73071670532227,33.0618019104004,7.52203416824341,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
5.959988,pitch,2,DEMAND_NEG,-10.9205665588379,41.5511703491211,9.47692012786865,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
5.999988,pitch,2,DEMAND_NEG,-13.2704477310181,49.3749694824219,11.492259979248,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
6.039988,pitch,2,DEMAND_NEG,-14.750096321106,56.5853843688965,13.3495960235596,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
6.079988,pitch,2,DEMAND_NEG,-15.3680038452148,63.2304992675781,15.0613174438477,0.469648689031601,0.675750017166138,0.119756869971752,0.675750017166138,0.0180018749088049,4,LOWER_PD,35,0.528999984264374
