sim_time_s,packet_timestamp_s,wall_time_utc_s,frame_count,frame_rate_hz,packet_interval_ms,round_trip_ms,design_internal_roll_deg,design_internal_pitch_deg,rc_roll_normalized,rc_pitch_normalized,rc_yaw_normalized,rc_throttle_normalized,rc1_sent_us,rc2_sent_us,rc3_sent_us,rc4_sent_us,rc5_sent_us,rc6_sent_us,rc7_sent_us,rc8_sent_us,protocol_throttle_pwm_us,protocol_aileron_left_pwm_us,protocol_aileron_right_pwm_us,protocol_elevator_pwm_us,protocol_rudder_pwm_us,tx_packets,rx_packets,dropped_packets,duplicate_packets,invalid_packets
0.000000000,0.020000000,1787649159.583242,1,50.000,NaN,277.459000,0,NaN,0,0,0,0.399236184,1500,1500,1399.23618,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,1,2,0,0,0
0.020000000,0.040000000,1787649159.757767,2,50.000,174.525261,30.698500,0,NaN,0,0,0,0.399236594,1500,1500,1399.23659,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,2,3,0,0,0
0.040000000,0.060000000,1787649159.866894,3,50.000,109.126806,21.137500,0,NaN,0,0,0,0.399930949,1500,1500,1399.93095,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,3,4,0,0,0
0.060000000,0.080000000,1787649159.976524,4,50.000,109.629869,30.720600,0,NaN,0,0,0,0.40062507,1500,1500,1400.62507,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,4,5,0,0,0
0.080000000,0.100000000,1787649160.085510,5,50.000,108.986139,27.766800,0,NaN,0,0,0,0.401318777,1500,1500,1401.31878,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,5,6,0,0,0
0.100000000,0.120000000,1787649160.177370,6,50.000,91.860056,23.961100,0,NaN,0,0,0,0.402011944,1500,1500,1402.01194,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,6,7,0,0,0
0.120000000,0.140000000,1787649160.288535,7,50.000,111.164808,33.006200,0,NaN,0,0,0,0.402704491,1500,1500,1402.70449,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,7,8,0,0,0
0.140000000,0.160000000,1787649160.396427,8,50.000,107.892036,22.206200,0,NaN,0,0,0,0.403396361,1500,1500,1403.39636,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,8,9,0,0,0
0.160000000,0.180000000,1787649160.506160,9,50.000,109.733105,32.405800,0,NaN,0,0,0,0.404087519,1500,1500,1404.08752,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,9,10,0,0,0
0.180000000,0.200000000,1787649160.611023,10,50.000,104.862928,20.012900,0,NaN,0,0,0,0.40477794,1500,1500,1404.77794,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,10,11,0,0,0
0.200000000,0.220000000,1787649160.707148,11,50.000,96.124887,18.067300,0,NaN,0,0,0,0.405467606,1500,1500,1405.46761,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,11,12,0,0,0
0.220000000,0.240000000,1787649160.814624,12,50.000,107.476234,31.087600,0,NaN,0,0,0,0.406156499,1500,1500,1406.1565,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,12,13,0,0,0
