mavpackettype,TimeUS,Axis,State,Sur,PSlew,DSlew,FF0,FF,P,I,D,Action,RMAX,TAU,ap_time_s
ATRP,5439988,1,1,14.442267417907715,0.34035244584083557,0.16609294712543488,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.439988
ATRP,5479988,1,1,14.430001258850098,0.9807596206665039,0.5604363679885864,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.479988
ATRP,5519988,1,1,14.123093605041504,1.6242181062698364,1.102776050567627,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.519988
ATRP,5559988,1,1,13.334724426269531,2.529189109802246,1.688244104385376,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.559988
ATRP,5599988,1,1,12.12453556060791,3.488588333129883,2.301626443862915,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.599988
ATRP,5639988,1,1,10.533589363098145,4.3914103507995605,2.866919755935669,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.639988
ATRP,5679988,1,1,8.540531158447266,5.41691780090332,3.4530563354492188,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.679988
ATRP,5719988,1,1,6.319425582885742,6.362025260925293,4.081162452697754,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.719988
ATRP,5759988,1,1,3.8681187629699707,7.233036041259766,4.660025119781494,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.759988
ATRP,5799988,1,1,1.1577084064483643,8.035759925842285,5.340734958648682,0.0,0.7950000166893005,0.34216248989105225,0.5997499823570251,0.024002499878406525,0,55.0,0.46000000834465027,5.799988
ATRP,5839988,1,2,-1.5133470296859741,13.855072975158691,6.114356517791748,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,5.839988
ATRP,5879988,1,2,-4.2603631019592285,23.850250244140625,6.82732629776001,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,5.879988
ATRP,5919988,1,2,-7.730716705322266,33.06180191040039,7.522034168243408,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,5.919988
ATRP,5959988,1,2,-10.92056655883789,41.551170349121094,9.476920127868652,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,5.959988
ATRP,5999988,1,2,-13.270447731018066,49.374969482421875,11.492259979248047,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,5.999988
ATRP,6039988,1,2,-14.750096321105957,56.585384368896484,13.34959602355957,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.039988
ATRP,6079988,1,2,-15.368003845214844,63.230499267578125,15.061317443847656,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.079988
ATRP,6119988,1,2,-15.254733085632324,69.35464477539062,16.638839721679688,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.119988
ATRP,6159988,1,2,-14.468963623046875,74.85342407226562,18.0659236907959,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.159988
ATRP,6199988,1,2,-13.07046127319336,79.48802185058594,19.346860885620117,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.199988
ATRP,6239988,1,2,-11.038556098937988,83.34335327148438,20.494464874267578,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,4,35.0,0.5289999842643738,6.239988
ATRP,6279988,1,1,-8.395528793334961,86.49697875976562,21.501449584960938,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,1,35.0,0.5289999842643738,6.279988
ATRP,6319988,1,1,-5.251188278198242,89.01971435546875,22.32598114013672,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,1,35.0,0.5289999842643738,6.319988
ATRP,6359988,1,1,-1.6968154907226562,90.97622680664062,22.98646354675293,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,1,35.0,0.5289999842643738,6.359988
ATRP,6399988,1,1,2.144845485687256,92.42549896240234,23.499696731567383,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,1,35.0,0.5289999842643738,6.399988
ATRP,6439988,1,1,6.157601833343506,93.42130279541016,23.88100242614746,0.46964868903160095,0.6757500171661377,0.11975686997175217,0.6757500171661377,0.018001874908804893,1,35.0,0.5289999842643738,6.439988
