mavpackettype,TimeUS,Axis,State,Sur,PSlew,DSlew,FF0,FF,P,I,D,Action,RMAX,TAU,ap_time_s
ATRP,5439988,0,2,-23.026018142700195,9.435327529907227,0.36173662543296814,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.439988
ATRP,5479988,0,2,-23.026018142700195,27.195119857788086,1.0423802137374878,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.479988
ATRP,5519988,0,2,-23.026018142700195,44.16935729980469,1.8268083333969116,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.519988
ATRP,5559988,0,2,-23.026018142700195,59.81281280517578,2.5884392261505127,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.559988
ATRP,5599988,0,2,-23.026018142700195,74.22982788085938,3.309680938720703,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.599988
ATRP,5639988,0,2,-23.026018142700195,87.51654815673828,3.974377155303955,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.639988
ATRP,5679988,0,2,-23.026018142700195,99.76158142089844,4.586961269378662,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.679988
ATRP,5719988,0,2,-23.026018142700195,111.0466079711914,5.151518821716309,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.719988
ATRP,5759988,0,2,-23.026018142700195,121.25818634033203,5.664580345153809,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.759988
ATRP,5799988,0,2,-23.026018142700195,129.94430541992188,6.1096272468566895,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.799988
ATRP,5839988,0,2,-23.026018142700195,137.23489379882812,6.493093013763428,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.839988
ATRP,5879988,0,2,-23.026018142700195,143.2617645263672,6.818666934967041,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.879988
ATRP,5919988,0,2,-23.026018142700195,148.1514129638672,7.08566427230835,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.919988
ATRP,5959988,0,2,-23.026018142700195,152.01930236816406,7.299986362457275,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.959988
ATRP,5999988,0,2,-23.026018142700195,154.97080993652344,7.467019557952881,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,5.999988
ATRP,6039988,0,2,-23.026018142700195,157.10208129882812,7.591679573059082,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.039988
ATRP,6079988,0,2,-23.026018142700195,158.50071716308594,7.678447723388672,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.079988
ATRP,6119988,0,2,-23.026018142700195,159.24658203125,7.731407165527344,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.119988
ATRP,6159988,0,2,-23.026018142700195,159.41233825683594,7.754279136657715,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.159988
ATRP,6199988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.199988
ATRP,6239988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.239988
ATRP,6279988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.279988
ATRP,6319988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.319988
ATRP,6359988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.359988
ATRP,6399988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.399988
ATRP,6439988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.439988
ATRP,6479988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.479988
ATRP,6519988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.519988
ATRP,6559988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.559988
ATRP,6599988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.599988
ATRP,6639988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.639988
ATRP,6679988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.679988
ATRP,6719988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.719988
ATRP,6759988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.759988
ATRP,6799988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.799988
ATRP,6839988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.839988
ATRP,6879988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.879988
ATRP,6919988,0,2,-23.026018142700195,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.919988
ATRP,6959988,0,2,-22.384620666503906,159.41233825683594,7.755502700805664,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,0,55.0,0.585349977016449,6.959988
ATRP,6999988,0,1,-19.356136322021484,76.61541748046875,5.673456192016602,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,6.999988
ATRP,7039988,0,1,-15.416505813598633,78.7367172241211,7.169618606567383,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,7.039988
ATRP,7079988,0,1,-11.354166984558105,80.4927749633789,8.555801391601562,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,7.079988
ATRP,7119988,0,1,-7.570936679840088,81.92009735107422,9.833307266235352,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,7.119988
ATRP,7159988,0,1,-4.13437557220459,83.0520248413086,11.01065731048584,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,7.159988
ATRP,7199988,0,1,-1.0918549299240112,83.91897583007812,12.095703125,0.0,0.30000001192092896,0.0840499997138977,0.5864624977111816,0.0014349999837577343,1,55.0,0.585349977016449,7.199988
