"TimeUS","Tar","Act","Err","P","I","D","FF","DFF","Dmod","SRate","Flags","ap_time_s"
"4559978","-1.1499944","1.6276484","-0.042053424","-0.8244349","0.1484386","-0.96718955","-0.47332275","-0","1","29.097023","0","4.559978"
"4599978","-1.3499944","2.3820808","-0.06328894","-1.2407459","0.06807576","-0.7436397","-0.76852345","-0","1","27.944782","0","4.599978"
"4639978","-1.3749944","2.8394842","-0.076046966","-1.4908601","-0.032839615","-0.4592398","-0.94669884","-0","1","26.83817","0","4.639978"
"4679978","-1.2749943","2.9789867","-0.08024025","-1.5730672","-0.142453","-0.16669637","-1.0131041","-0","1","25.77538","0","4.679978"
"4719978","-1.1499944","2.8120704","-0.07643872","-1.4985402","-0.24927118","0.09951109","-0.9865595","0","1","24.754675","0","4.719978"
"4759978","-0.7999943","2.3783345","-0.06511081","-1.2764626","-0.34318605","0.36238316","-0.8642328","0","1","23.774391","0","4.759978"
"4799978","-0.39999428","1.7388755","-0.047924124","-0.93952686","-0.41538534","0.5697757","-0.64580274","0","1","22.832926","0","4.799978"
"4839978","0.025005633","0.96776444","-0.02670909","-0.52361745","-0.45962304","0.71252465","-0.36445162","0","1","21.928741","0","4.839978"
"4879978","0.4500055","0.14542836","-0.0038786288","-0.07603844","-0.47283754","0.7747949","-0.048869304","0","1","21.060366","0","4.879978"
"4919978","0.65000546","-0.6502861","0.016920451","0.3317164","-0.45667538","0.72271276","0.20004591","0","1","20.226376","0","4.919978"
"4959978","0.95000553","-1.350646","0.035988178","0.705529","-0.41350928","0.6571397","0.4567102","0","1","19.425411","0","4.959978"
"4999978","1.1500055","-1.9015677","0.0513818","1.0073128","-0.34783006","0.5371616","0.6742498","0","1","18.656166","0","4.999978"
"5039978","1.2500056","-2.265636","0.061902784","1.213571","-0.26591036","0.37340656","0.8365139","0","1","17.917381","0","5.039978"
"5079978","1.2250106","-2.4239645","0.066894434","1.3114296","-0.17517793","0.18562879","0.92411983","0","1","17.207853","0","5.079978"
"5119978","1.125204","-2.3756738","0.066239774","1.2985954","-0.08345973","-0.005512762","0.9353965","-0","1","16.526424","0","5.119978"
"5159978","0.92685723","-2.1368966","0.060341284","1.1829586","0.0019644897","-0.18794975","0.87600756","-0","1","15.871979","0","5.159978"
"5199978","0.7080331","-1.7411054","0.050188456","0.98391783","0.074763075","-0.33518526","0.7585803","-0","1","15.243448","0","5.199978"
"5239978","0.44735125","-1.2337662","0.03684721","0.7223699","0.13017131","-0.44542968","0.5941086","-0","1","14.639809","0","5.239978"
"5279978","0.17225024","-0.6686694","0.021819726","0.42776406","0.1654175","-0.5086105","0.40300712","-0","1","14.060073","0","5.279978"
"5319978","-0.041648157","-0.10181202","0.006798342","0.13327786","0.17986313","-0.5130084","0.21362837","-0","1","13.503295","0","5.319978"
"5359978","-0.22053231","0.41300562","-0.006919682","-0.13565667","0.17488106","-0.4715352","0.038820907","-0","1","12.968565","0","5.359978"
"5399978","-0.4415831","0.83107495","-0.019008473","-0.37265095","0.1525897","-0.41301805","-0.1444226","-0","1","12.45501","0","5.399978"
"5439978","-0.48242378","1.121618","-0.027152162","-0.53230363","0.11773006","-0.28895864","-0.26154062","-0","1","11.961792","0","5.439978"
"5479978","-0.47049794","1.2696335","-0.03144047","-0.61637366","0.07560676","-0.15614928","-0.32693478","-0","1","11.488106","0","5.479978"
"5519978","-0.4080245","1.2747481","-0.03176721","-0.62277925","0.03175213","-0.02334714","-0.337014","-0","1","11.033176","0","5.519978"
"5559978","-0.29741082","1.1499158","-0.028623268","-0.5611439","-0.008933243","0.09665747","-0.3030478","0","1","10.596263","0","5.559978"
"5599978","-0.1384747","0.9190446","-0.022528471","-0.44165862","-0.0422096","0.19941206","-0.22695954","0","1","10.176651","0","5.599978"
"5639978","0.01879841","0.61466","-0.0144588165","-0.28345737","-0.06498221","0.26958093","-0.12525529","0","1","9.773657","0","5.639978"
"5679978","0.19962037","0.27362525","-0.0052769333","-0.10345146","-0.07548131","0.3116318","-0.004961294","0","1","9.3866205","0","5.679978"
"5719978","0.3546271","-0.06761183","0.004088431","0.080151506","-0.07305189","0.31933138","0.12320284","0","1","9.014911","0","5.719978"
"5759978","0.508127","-0.37624463","0.012810033","0.25113386","-0.058363575","0.3001464","0.25088683","0","1","8.657921","0","5.759978"
"5799978","0.6609887","-0.6261343","0.020411141","0.40014952","-0.032806512","0.26340246","0.3777553","0","1","8.315067","0","5.799978"
"5839978","0.79048836","-0.798066","0.026404344","0.51764303","0.001613467","0.20844305","0.49922556","0","1","7.985791","0","5.839978"
"5879978","0.8971623","-0.880186","0.030445103","0.59685993","0.042301044","0.14171128","0.6086583","0","1","7.6695538","0","5.879978"
"5919978","1.0065876","-0.8674905","0.032396317","0.63511246","0.08632046","0.073149584","0.7047233","0","1","7.36584","0","5.919978"
"5959978","1.069179","-0.76192474","0.032200623","0.631276","0.13082397","-0.00038318275","0.7836474","0","1","7.074153","0","5.959978"
"5999978","1.1328434","-0.5726483","0.030150617","0.59108675","0.17311265","-0.06445276","0.84996074","0","1","6.794017","0","5.999978"
"6039978","1.1743196","-0.31410685","0.026464751","0.51882726","0.21084166","-0.11993335","0.90060455","0","1","6.5249743","0","6.039978"
"6079978","1.2178957","-0.005078032","0.021649119","0.4244194","0.2423031","-0.16009796","0.94480026","0","1","6.2665854","0","6.079978"
"6119978","1.2376446","0.33380145","0.016062373","0.31489426","0.26635557","-0.18896593","0.979854","0","1","6.018429","0","6.119978"
"6159978","1.2829037","0.6818282","0.0103240535","0.20239754","0.28253672","-0.19663917","1.015959","0","1","5.7800994","0","6.159978"
"6199978","1.3265694","1.0192734","0.0047943667","0.093991","0.2910232","-0.19102123","1.0529411","0","1","5.551208","0","6.199978"
"6239978","1.3675058","1.329219","-0.00038958155","-0.0076375376","0.29220143","-0.17781642","1.0838416","0","1","5.3313804","0","6.239978"
"6279978","1.4057313","1.598844","-0.0047451127","-0.093025394","0.28707924","-0.1507159","1.1167032","0","1","5.120258","0","6.279978"
"6319978","1.4402277","1.8203388","-0.008133728","-0.15945739","0.27701578","-0.12021115","1.151981","0","1","4.9174957","0","6.319978"
"6359978","1.4697948","1.9893665","-0.010706402","-0.20989329","0.2630994","-0.09045514","1.1825302","0","1","4.722763","0","6.359978"
"6399978","1.5188948","2.106304","-0.012181878","-0.23881921","0.24677104","-0.053749662","1.2150973","0","1","4.535742","0","6.399978"
"6439978","1.5062141","2.1759794","-0.013208637","-0.25894827","0.22896725","-0.038197502","1.231589","0","1","4.356127","0","6.439978"
"6479978","1.4876238","2.2053833","-0.013686623","-0.26831892","0.2102844","-0.018646536","1.2351741","0","1","4.1836243","0","6.479978"
"6519978","1.4632828","2.2024393","-0.0137958005","-0.2704593","0.19133072","-0.0050898637","1.2279692","-0","1","4.017953","0","6.519978"
"6559978","1.3088175","2.1756139","-0.014892992","-0.29196915","0.17109144","-0.027271306","1.1636652","-0","1","3.858842","0","6.559978"
"6599978","1.3499156","2.132499","-0.014432687","-0.28294513","0.15109056","0.009140312","1.1477883","-0","1","3.706032","0","6.599978"
"6639978","1.2838409","2.0792046","-0.01430911","-0.28052244","0.13141517","0.0037486234","1.1132479","-0","1","3.5592735","0","6.639978"
"6679978","1.2114487","2.0194511","-0.014186975","-0.27812806","0.11185879","0.0046361005","1.068705","-0","1","3.4183264","0","6.679978"
"6719978","1.137007","1.9558886","-0.014179427","-0.2779801","0.09234783","0.0016205559","1.0160099","-0","1","3.282961","0","6.719978"
"6759978","1.0866134","1.8903214","-0.014105441","-0.27652964","0.07288294","0.004247699","0.9682367","-0","1","3.1529555","0","6.759978"
"6799978","1.0359325","1.8235831","-0.013840778","-0.27134106","0.0537637","0.00846548","0.92394096","-0","1","3.0280988","0","6.799978"
"6839978","1.0112728","1.7559881","-0.0134916715","-0.264497","0.035080966","0.012095693","0.88590527","-0","1","2.9081862","0","6.839978"
"6879978","1.0111889","1.6873072","-0.01259624","-0.24694256","0.017434107","0.028729806","0.8671672","-0","1","2.793022","0","6.879978"
"6919978","1.0128318","1.6180806","-0.0114740655","-0.22494292","0.0012623776","0.03754764","0.85778314","-0","1","2.6824183","0","6.919978"
"6959978","1.2165154","1.548449","-0.008572392","-0.16805717","-0.011535612","0.09051919","0.92911935","0","1","2.5761948","0","6.959978"
"6999978","1.273032","1.4793766","-0.005819248","-0.114083245","-0.020461457","0.093313664","0.9900029","0","1","2.4741774","0","6.999978"
"7039978","1.357728","1.4141855","-0.0032117274","-0.06296419","-0.025773844","0.0902956","1.0504458","0","1","2.3762002","0","7.039978"
"7079978","1.4456758","1.3584876","-0.0005382076","-0.010551272","-0.02744556","0.09213898","1.1187989","0","1","2.2821028","0","7.079978"
"7119978","1.5365515","1.3197248","0.0018890072","0.037032977","-0.02568101","0.08475455","1.1907773","0","1","2.1917317","0","7.119978"
"7159978","1.5288194","1.3047906","0.0029273145","0.057388432","-0.022093356","0.046362855","1.2254671","0","1","2.1049392","0","7.159978"
"7199978","1.7226231","1.3182635","0.005018037","0.09837593","-0.015809227","0.06402086","1.3266543","0","1","2.0215836","0","7.199978"
"7239978","1.7926985","1.3629109","0.0059623383","0.11688845","-0.00783336","0.0336858","1.4066695","0","1","1.941529","0","7.239978"
"7279978","1.8382895","1.4386959","0.0059382245","0.11641571","0.00039345038","0.0026224984","1.4696375","0","1","1.8646445","0","7.279978"
"7319978","1.8603032","1.5443716","0.0049318336","0.09668597","0.0076013654","-0.03169068","1.5157286","0","1","1.7908047","0","7.319978"
"7359978","2.0069711","1.6763778","0.0036962852","0.07246369","0.012883107","-0.032680947","1.5775874","0","1","1.8011223","0","7.359978"
"7399978","2.0023983","1.8297672","0.0019236282","0.0377117","0.016214492","-0.059279524","1.6316625","0","1","1.812804","0","7.399978"
"7439978","1.971376","1.9976532","-0.0011449121","-0.02244539","0.015850136","-0.1037546","1.6492985","0","1","1.8236908","0","7.439978"
"7479978","1.9383523","2.172698","-0.004589174","-0.0899683","0.010770545","-0.117706254","1.6513556","-0","1","1.8567483","0","7.479978"
"7519978","2.002803","2.3470247","-0.007428024","-0.14562245","0.0016021145","-0.10318829","1.678595","0","1","1.8836424","0","7.519978"
"7559978","1.8144926","2.5121431","-0.012386676","-0.24283415","-0.013884164","-0.15383719","1.6169819","-0","1","1.928265","0","7.559978"
"7599978","1.72363","2.6601045","-0.01680997","-0.32955047","-0.03548497","-0.15181285","1.5554014","-0","1","1.9884312","0","7.599978"
"7639978","1.7551826","2.7835793","-0.020460669","-0.40112048","-0.062458575","-0.12592009","1.5165697","-0","1","2.0407164","0","7.639978"
"7679978","1.7095097","2.876311","-0.022840865","-0.44778296","-0.09307071","-0.08758784","1.4952202","-0","1","2.0858638","0","7.679978"
"7719978","1.6370469","2.9335432","-0.024953716","-0.48920426","-0.1267083","-0.07269928","1.4548002","-0","1","2.1245534","0","7.719978"
"7759978","1.6107883","2.952979","-0.02656854","-0.52086204","-0.16294788","-0.04829098","1.4184483","-0","1","2.1574073","0","7.759978"
"7799978","1.7083789","2.9359987","-0.025556535","-0.5010222","-0.19839041","0.020378673","1.4464965","0","1","2.1915543","0","7.799978"
"7839978","1.7048968","2.885736","-0.0246782","-0.4838029","-0.23252569","0.0254774","1.4532809","0","1","2.2286766","0","7.839978"
"7879978","1.5757173","2.8083417","-0.024137657","-0.4732059","-0.26598266","0.023058712","1.4092116","-0","1","2.261547","0","7.879978"
"7919978","1.6961628","2.7119312","-0.021539971","-0.42227963","-0.29646957","0.078309156","1.4350991","0","1","2.2887578","0","7.919978"
"7959978","1.690607","2.646469","-0.020255174","-0.39709187","-0.32460833","0.04439117","1.4463594","0","1","2.3108735","0","7.959978"
"7999978","1.7843087","2.5387642","-0.017295718","-0.3390733","-0.3495718","0.098890275","1.4767375","0","1","2.3265033","0","7.999978"
"8039978","1.7790883","2.4384844","-0.0147840865","-0.2898341","-0.37058404","0.08212717","1.505252","0","1","2.3429115","0","8.039978"
"8079978","1.8002051","2.3523207","-0.0123947","-0.24299146","-0.38843235","0.08179996","1.5298035","0","1","2.3536499","0","8.079978"
"8119978","1.9478903","2.2858827","-0.009137601","-0.17913778","-0.40196696","0.10195763","1.6076422","0","1","2.359337","0","8.119978"
"8159978","1.8219919","2.244005","-0.008364372","-0.16397904","-0.41358274","0.033251394","1.6137586","-0","1","2.3605356","0","8.159978"
"8199978","1.9481318","2.2293599","-0.007576801","-0.14853913","-0.42447942","0.035711553","1.6336101","0","1","2.31321","0","8.199978"
"8239978","1.9257239","2.2430143","-0.0075605325","-0.1482202","-0.434616","-0.003297957","1.6572024","0","1","2.2661161","0","8.239978"
"8279978","2.0549762","2.2837875","-0.007285081","-0.14282012","-0.4449103","0.014170776","1.704359","0","1","2.2208872","0","8.279978"
"8319978","2.035444","2.3474257","-0.007706169","-0.15107532","-0.4552773","-0.012839723","1.742855","0","1","2.177449","0","8.319978"
"8359978","2.141971","2.4283946","-0.008705586","-0.17066836","-0.46727812","-0.01725776","1.7852308","0","1","2.091222","0","8.359978"
"8399978","2.1000185","2.5221496","-0.00985438","-0.19318984","-0.48031318","-0.04013199","1.820796","0","1","2.0084095","0","8.399978"
"8439978","2.084379","2.6245058","-0.01283313","-0.25158665","-0.4969898","-0.09031435","1.8061686","0","1","1.977064","0","8.439978"
"8479978","2.0442288","2.7311382","-0.014968835","-0.293456","-0.5167693","-0.07834218","1.8136936","0","1","1.991323","0","8.479978"
"8519978","2.154145","2.8371205","-0.016587552","-0.3251901","-0.5392316","-0.051356815","1.8417331","0","1","2.0014656","0","8.519978"
"8559978","2.113305","2.9364367","-0.018740062","-0.3673889","-0.56441903","-0.064311855","1.861093","0","1","2.0079331","0","8.559978"
"8599978","2.2217567","3.0246477","-0.019821987","-0.38859946","-0.59158045","-0.031113261","1.8959471","0","1","2.0111282","0","8.599978"
"8639978","2.0794291","3.098442","-0.022101156","-0.43328136","-0.62066203","-0.08943639","1.8930788","-0","1","2.0066764","0","8.639978"
"8679978","2.1607196","3.1563957","-0.022839881","-0.44776365","-0.65180945","-0.035316747","1.9153736","0","1","2.0251422","0","8.679978"
"8719978","2.1154556","3.1986752","-0.02385319","-0.46762905","-0.6842261","-0.03570893","1.9125179","-0","1","2.0397103","0","8.719978"
"8759978","2.2188165","3.2258873","-0.024076909","-0.47201493","-0.71747863","-0.0036425595","1.9546698","0","1","2.0507832","0","8.759978"
"8799978","2.3209584","3.2396383","-0.023128152","-0.45341504","-0.7497987","0.034225386","2.0050898","0","1","2.0587282","0","8.799978"
"8839978","2.1466765","3.2425125","-0.024124537","-0.47294864","-0.78197247","-0.046650793","1.9956584","-0","1","2.067791","0","8.839978"
"8879978","2.2208848","3.237986","-0.023571916","-0.46211484","-0.8144841","0.005724655","2.0134988","0","1","2.081609","0","8.879978"
"8919978","2.2943237","3.2310033","-0.022947755","-0.44987845","-0.84646356","0.027013568","2.0319438","0","1","2.094344","0","8.919978"
"8959978","2.2173328","3.2253616","-0.02356973","-0.46207193","-0.87893224","-0.0033751095","2.0304387","0","1","2.1060803","0","8.959978"
"8999978","2.2648494","3.2228963","-0.022695698","-0.44493702","-0.9102459","0.01813864","2.0626621","0","1","2.1168964","0","8.999978"
"9039978","2.2369962","3.2251396","-0.02376498","-0.4658997","-0.9422219","-0.03968662","2.0516002","0","1","2.1268647","0","9.039978"
"9079978","2.158367","3.233467","-0.024508197","-0.48047012","-0.97560143","-0.029685484","2.030193","-0","1","2.1360514","0","9.079978"
"9119978","2.2050695","3.2478127","-0.024614934","-0.4825626","-1.0093067","-0.011127521","2.0392783","-0","1","2.144518","0","9.119978"
"9159978","2.2519522","3.266204","-0.025189586","-0.49382836","-1.0439867","-0.009206728","2.068512","0","1","2.1506238","0","9.159978"
"9199978","2.3244007","3.2855","-0.024913047","-0.48840696","-1.0785451","0.014482654","2.0972476","0","1","2.127747","0","9.199978"
"9239978","2.1475317","3.3029957","-0.027431559","-0.53778106","-1.1150088","-0.08412844","2.0497906","-0","1","2.0434883","0","9.239978"
"9279978","2.2218688","3.3179948","-0.027310368","-0.53540516","-1.1525673","-0.010665256","2.068564","0","1","2.0561945","0","9.279978"
"9319978","2.3232598","3.3304362","-0.026070274","-0.5110938","-1.1886858","0.029032769","2.1280217","0","1","2.0801165","0","9.319978"
"9359978","2.426191","3.3395684","-0.025901303","-0.5077812","-1.2250425","0.034700703","2.1811197","0","1","2.1152716","0","9.359978"
"9399978","2.4553518","3.3456764","-0.024834532","-0.48686776","-1.259827","0.046571877","2.2276242","0","1","2.1514065","0","9.399978"
"9439978","2.5607014","3.3521204","-0.024410237","-0.47854966","-1.2933201","0.012249466","2.290027","0","1","2.1847086","0","9.439978"
"9479978","2.5413227","3.3624263","-0.022866704","-0.4482895","-1.3251789","0.042870432","2.358236","0","1","2.2153997","0","9.479978"
"9519978","2.59773","3.3798957","-0.021557614","-0.4226255","-1.3550855","0.038347267","2.4244502","0","1","2.2436845","0","9.519978"
"9559978","2.5789251","3.4074342","-0.022683866","-0.44470507","-1.3863175","-0.010575583","2.449915","0","1","2.269752","0","9.559978"
"9599978","2.6601462","3.448404","-0.021920644","-0.42974252","-1.4164447","0.010781513","2.5181298","0","1","2.290046","0","9.599978"
"9639978","2.7413352","3.5051641","-0.02369748","-0.46457642","-1.4480855","-0.061286576","2.5510774","0","1","2.3039732","0","9.639978"
"9679978","2.7721887","3.5771213","-0.023958929","-0.469702","-1.4810303","-0.013592729","2.6117806","0","1","2.312222","0","9.679978"
"9719978","2.7030153","3.6617405","-0.026193075","-0.5135012","-1.5164648","-0.05955602","2.6118248","0","1","2.300298","0","9.719978"
"9759978","2.7334814","3.7549348","-0.029706374","-0.5823776","-1.5569556","-0.07974013","2.6295595","0","1","2.293109","0","9.759978"
"9799978","2.7634633","3.851018","-0.03135681","-0.6147335","-1.5996659","-0.05400842","2.6642683","0","1","2.3639987","0","9.799978"
"9839978","2.692773","3.9435914","-0.03572713","-0.70041126","-1.6465245","-0.16198526","2.655601","0","1","2.42658","0","9.839978"
"9879978","2.695961","4.027031","-0.03775145","-0.740097","-1.697885","-0.078293286","2.6659026","0","1","2.4954734","0","9.879978"
"9919978","2.722401","4.0975385","-0.039339386","-0.7712276","-1.7516564","-0.049533594","2.6790442","0","1","2.5564282","0","9.919978"
"9959978","2.6216474","4.1508555","-0.043307424","-0.8490189","-1.8106849","-0.0913288","2.6615975","-0","1","2.610167","0","9.959978"
"9999978","2.6198292","4.18379","-0.04458853","-0.8741343","-1.8717548","-0.043537173","2.6492271","0","1","2.6573522","0","9.999978"
"10039978","2.6919506","4.1958284","-0.047097027","-0.92331207","-1.935038","-0.1008258","2.6517756","0","1","2.6985908","0","10.039978"
"10079978","2.7385478","4.1881943","-0.04526595","-0.88741475","-1.9981573","0.04671279","2.7084682","0","1","2.747713","0","10.079978"
"10119978","2.6848218","4.163714","-0.044443324","-0.8712876","-2.059872","0.043638345","2.7123053","0","1","2.8524497","0","10.119978"
"10159978","2.755808","4.1264763","-0.04392772","-0.8611795","-2.1213949","0.056799084","2.7734532","0","1","2.9489748","0","10.159978"
"10199978","2.7771685","4.0822678","-0.040802628","-0.7999137","-2.1783776","0.09304679","2.8360004","0","1","3.0320807","0","10.199978"
"10239978","2.7497056","4.036977","-0.04132361","-0.8101273","-2.2333367","-0.060401015","2.860736","0","1","3.1011784","0","10.239978"
"10279978","2.9234228","3.9973595","-0.03731527","-0.731546","-2.286079","0.10897332","2.9559069","0","1","3.2381382","0","10.279978"
"10319978","2.9982357","3.9699738","-0.034062862","-0.6677842","-2.334186","0.11749439","3.03817","0","1","3.3793802","0","10.319978"
"10359978","2.9491591","3.9579475","-0.035044767","-0.6870339","-2.3831747","0.03211115","3.0763905","0","1","3.5095491","0","10.359978"
"10399978","3.0013874","3.9640615","-0.03375645","-0.66177714","-2.4302359","0.05028456","3.1263547","0","1","3.6295125","0","10.399978"
"10439978","3.029656","3.9895828","-0.035961777","-0.70501137","-2.4773502","-0.11213592","3.1750488","0","1","3.740071","0","10.439978"
"10479978","2.9589276","4.033983","-0.035399795","-0.69399405","-2.525417","-0.029942447","3.2422357","-0","1","3.8600578","0","10.479978"
"10519978","3.114101","4.095307","-0.03557816","-0.6974908","-2.5743945","-0.0050157704","3.3034317","0","1","3.9706376","0","10.519978"
"10559978","3.1450267","4.169634","-0.03963311","-0.77698594","-2.6291583","-0.05725783","3.3498917","0","1","4.0911193","0","10.559978"
"10599978","3.2609062","4.2533846","-0.03870415","-0.75877416","-2.6825895","0.014582083","3.4733267","0","1","4.2199836","0","10.599978"
"10639978","3.318398","4.3417854","0.0007350892","0.014411031","-2.7083108","1.6194134","3.9741051","-0","1","4.3345413","0","10.639978"
"10679978","3.449418","4.430976","-0.0116091","-0.22759019","-2.7207818","-0.07213774","3.5630147","-0","1","7.4086866","0","10.679978"
"10719978","3.3052013","4.528808","-0.020604186","-0.40393406","-2.7464056","-0.2573157","3.2932947","-0","1","10.574429","0","10.719978"
"10759978","3.2360137","4.661803","-0.013950266","-0.2734875","-2.7614589","-0.08030417","3.1959434","-0","1","13.491976","0","10.759978"
"10799978","3.2746835","4.829728","-0.022611514","-0.44328666","-2.7898462","-0.25295615","2.9498136","-0","1","16.180786","0","10.799978"
"10839978","3.2131805","5.0152416","-0.021949697","-0.4303121","-2.8232856","0.088942975","2.8614163","-0","1","18.658794","0","10.839978"
"10879978","3.3276176","5.196873","-0.02775786","-0.544178","-2.859588","-0.14858508","2.7307556","-0","1","20.942528","0","10.879978"
"10919978","3.5930443","5.3503056","-0.030193012","-0.5919179","-2.9005406","-0.08359922","2.735873","0","1","23.047215","0","10.919978"
"10959978","3.6838014","5.4594526","-0.028296243","-0.55473274","-2.9389822","0.0016137592","2.7717447","0","1","24.986895","0","10.959978"
"10999978","3.8779335","5.5154724","-0.027715769","-0.54335284","-2.9773357","0.019132985","2.841909","0","1","26.681677","0","10.999978"
"11039978","4.1916785","5.518463","-0.022693288","-0.44488975","-3.011021","0.17600523","3.0039468","0","1","28.098898","0","11.039978"
"11079978","4.4779983","5.478123","-0.019498937","-0.38226625","-3.0391703","0.12938529","3.1293497","0","1","29.26605","0","11.079978"
"11119978","4.7618337","5.4105353","-0.014669292","-0.28758362","-3.060941","0.15833925","3.31404","0","1","30.208242","0","11.119978"
"11159978","5.0673175","5.3355465","-0.008832864","-0.1731636","-3.0747075","0.18017991","3.5117931","0","1","30.948397","0","11.159978"
"11199978","5.292199","5.2726097","-0.004463829","-0.08751099","-3.082375","0.15607943","3.6793387","0","1","31.507427","0","11.199978"
"11239978","5.5385284","5.2399554","0.0007837191","0.0153643945","-3.083225","0.18103626","3.8817723","0","1","31.904406","0","11.239978"
"11279978","5.7054224","5.2522964","0.0031412914","0.061583336","-3.079709","0.09664897","4.007269","0","1","32.156723","0","11.279978"
"11319978","5.8924055","5.3200436","0.005089812","0.09978304","-3.0731742","0.06417704","4.153197","0","1","32.280212","0","11.319978"
"11359978","6.1246734","5.4494185","0.0063411817","0.12431548","-3.0646598","0.038123842","4.29677","0","1","32.075493","0","11.359978"
"11399978","6.025022","5.6404505","0.004432887","0.08690438","-3.0578437","-0.05155319","4.3417854","0","1","30.805305","0","11.399978"
"11439978","6.0453844","5.887276","0.0024982467","0.048976794","-3.0537953","-0.062313814","4.3998947","-0","1","29.585415","0","11.439978"
"11479978","6.0356655","6.1778502","-0.0016947985","-0.03322562","-3.0545292","-0.13674678","4.401739","-0","1","28.413836","0","11.479978"
"11519978","5.970943","6.495523","-0.0066655353","-0.13067426","-3.061828","-0.17108284","4.3844686","-0","1","27.28865","0","11.519978"
"11559978","6.0519915","6.821679","-0.01106903","-0.2170024","-3.0754027","-0.15910184","4.3861794","-0","1","26.208021","0","11.559978"
"11599978","5.869067","7.1363373","-0.01695405","-0.33237508","-3.0968082","-0.19097778","4.3196344","-0","1","25.170183","0","11.599978"
"11639978","5.814643","7.4205785","-0.021366373","-0.41887632","-3.1248043","-0.15274471","4.2853413","-0","1","24.173445","0","11.639978"
"11679978","5.8821554","7.6594324","-0.025297664","-0.49594715","-3.1583893","-0.13204643","4.260524","-0","1","23.216177","0","11.679978"
"11719978","5.7218227","7.841371","-0.029262729","-0.57368016","-3.1974678","-0.12773462","4.19292","-0","1","22.296816","0","11.719978"
"11759978","5.683717","7.9599395","-0.031729832","-0.6220464","-3.2403347","-0.08797547","4.144867","-0","1","21.413864","0","11.759978"
"11799978","5.6697416","8.013586","-0.032802403","-0.64307356","-3.2850225","-0.046141088","4.1296544","-0","1","20.565876","0","11.799978"
"11839978","5.6762257","8.004097","-0.03195098","-0.6263819","-3.3295317","0.028115826","4.129853","-0","1","19.751469","0","11.839978"
"11879978","5.731755","7.9380717","-0.03142856","-0.6161401","-3.3731363","0.0277423","4.1088557","0","1","18.969309","0","11.879978"
"11919978","5.7618694","7.826095","-0.029783271","-0.5838851","-3.4147854","0.05725211","4.1115823","0","1","18.218124","0","11.919978"
"11959978","5.816191","7.6823754","-0.027113095","-0.5315377","-3.4529645","0.08609887","4.12842","0","1","17.496687","0","11.959978"
"11999978","5.7234163","7.5215645","-0.024962544","-0.48937732","-3.4879453","0.07335076","4.122103","-0","1","16.80382","0","11.999978"
"12039978","5.749961","7.3581667","-0.021713138","-0.42567447","-3.5190792","0.11183921","4.137764","-0","1","16.138388","0","12.039978"
"12079978","5.7517834","7.204852","-0.019767761","-0.3875364","-3.546818","0.07037512","4.1274714","-0","1","15.499308","0","12.079978"
"12119978","5.754958","7.070946","-0.0179796","-0.35248044","-3.5720298","0.05870079","4.123011","-0","1","14.885536","0","12.119978"
"12159978","5.633834","6.9628716","-0.017048724","-0.33423114","-3.5955625","0.028256912","4.0804896","-0","1","14.29607","0","12.159978"
"12199978","5.6965666","6.8834867","-0.016294613","-0.3194472","-3.6182382","0.027005685","4.062495","-0","1","13.729946","0","12.199978"
"12239978","5.526419","6.832275","-0.015947342","-0.31263912","-3.6403916","0.0184548","4.019208","-0","1","13.186241","0","12.239978"
"12279978","5.5325346","6.8052635","-0.016298577","-0.3195249","-3.6625614","-0.011286663","3.9821115","-0","1","12.664066","0","12.279978"
"12319978","5.49026","6.7948866","-0.016815543","-0.32965973","-3.685393","-0.020512909","3.9483047","-0","1","12.16257","0","12.319978"
"12359978","5.3741727","6.79393","-0.017684959","-0.34670419","-3.7092135","-0.035252534","3.8921301","-0","1","11.680933","0","12.359978"
"12399978","5.334613","6.797664","-0.018653035","-0.36568278","-3.7344437","-0.03634652","3.845118","-0","1","11.218369","0","12.399978"
"12439978","5.3199034","6.8019285","-0.019168697","-0.37579206","-3.7605658","-0.022435412","3.8169532","-0","1","10.774121","0","12.439978"
"12479978","5.280781","6.8021374","-0.019773237","-0.38764375","-3.7874546","-0.024022467","3.7860696","-0","1","10.347466","0","12.479978"
"12519978","5.2675896","6.794105","-0.020409144","-0.40011036","-3.8154063","-0.017966483","3.7477584","-0","1","9.937707","0","12.519978"
"12559978","5.255433","6.775698","-0.020585708","-0.4035718","-3.8437233","-0.0049866205","3.7234843","-0","1","9.544174","0","12.559978"
"12599978","5.108966","6.74517","-0.021013007","-0.41194874","-3.8723853","-0.015834024","3.6800036","-0","1","9.166225","0","12.599978"
"12639978","4.996253","6.702128","-0.021036178","-0.41240302","-3.9011939","-0.0067490805","3.6359644","-0","1","8.803244","0","12.639978"
"12679978","4.984129","6.648998","-0.021663398","-0.42469934","-3.9309423","-0.012447541","3.5662816","-0","1","8.454636","0","12.679978"
"12719978","4.8477592","6.587965","-0.02201683","-0.4316282","-3.961037","-0.0138890445","3.5051243","-0","1","8.119832","0","12.719978"
"12759978","4.8613596","6.5191975","-0.021571495","-0.42289764","-3.9907436","0.0071638785","3.474116","-0","1","7.798287","0","12.759978"
