"TimeUS","Tar","Act","Err","P","I","D","FF","DFF","Dmod","SRate","Flags","ap_time_s"
"8559978","0.8447937","2.6399505","-0.03798001","-0.1829007","0","-0.00677198","0.30788562","-0","1","0.81616867","9","8.559978"
"8599978","0.7858546","2.7078936","-0.04063555","-0.19568902","0","-0.005670192","0.29012063","-0","1","0.7924066","9","8.599978"
"8639978","0.7465619","2.7591136","-0.043600667","-0.20996816","0","-0.006469112","0.27231076","-0","1","0.7695855","9","8.639978"
"8679978","0.70726913","2.791106","-0.045236908","-0.21784782","0","-0.0037666927","0.25827053","-0","1","0.7476681","9","8.679978"
"8719978","0.6876228","2.801755","-0.046255164","-0.22275145","0","-0.0021759232","0.24639332","-0","1","0.72661865","9","8.719978"
"8759978","0.64833003","2.7906873","-0.04751403","-0.22881378","0","-0.0018184177","0.23499611","-0","1","0.7064028","9","8.759978"
"8799978","0.64833003","2.7595563","-0.04723773","-0.22748323","0","0.00031676498","0.22854178","-0","1","0.6869874","9","8.799978"
"8839978","0.64833003","2.7118833","-0.04720863","-0.22734307","0","-0.00042223034","0.22440106","-0","1","0.66834086","9","8.839978"
"8879978","0.64833003","2.6509733","-0.045858845","-0.2208429","0","0.00232138","0.2237023","-0","1","0.6461104","9","8.879978"
"8919978","0.64833003","2.5801313","-0.04425936","-0.21314023","0","0.00317086","0.22333379","-0","1","0.62052447","9","8.919978"
"8959978","0.66797644","2.5035734","-0.043042257","-0.20727904","0","0.0032340703","0.2262707","0","1","0.59595174","9","8.959978"
"8999978","0.6876228","2.4250402","-0.040928684","-0.19710068","0","0.004244595","0.2305395","0","1","0.57235205","9","8.999978"
"9039978","0.70726913","2.3470535","-0.03949824","-0.19021207","0","0.0026466318","0.23525718","0","1","0.54968697","9","9.039978"
"9079978","0.72691554","2.2722504","-0.03723589","-0.17931724","0","0.004361493","0.24259008","0","1","0.52791935","9","9.079978"
"9119978","0.7465619","2.203916","-0.035141535","-0.16923144","0","0.0043312325","0.24969743","0","1","0.5070138","9","9.119978"
"9159978","0.76620823","2.1443305","-0.033997618","-0.16372266","0","0.003337311","0.2566378","0","1","0.4869361","9","9.159978"
"9199978","0.7858546","2.0950694","-0.032263953","-0.15537384","0","0.003523387","0.2647001","0","1","0.46765342","9","9.199978"
"9239978","0.7858546","2.0577354","-0.031713165","-0.1527214","0","0.00086931343","0.2693676","0","1","0.44913435","9","9.239978"
"9279978","0.7858546","2.0335798","-0.03081388","-0.14839071","0","0.0015905077","0.2738643","0","1","0.43134862","9","9.279978"
"9319978","0.7858546","2.0259607","-0.03046464","-0.14670886","0","0.0007539857","0.27623585","0","1","0.41426724","9","9.319978"
"9359978","0.76620823","2.0372818","-0.031638682","-0.15236272","0","-0.001319233","0.27404264","0","1","0.39786226","9","9.359978"
"9399978","0.7465619","2.066449","-0.032582924","-0.15690991","0","-0.0018936949","0.2708916","-0","1","0.3821069","9","9.399978"
"9439978","0.70726913","2.1111033","-0.035109237","-0.1690759","0","-0.0054873503","0.26277757","-0","1","0.3669755","9","9.439978"
"9479978","0.66797644","2.167077","-0.037132457","-0.17881915","0","-0.004454691","0.25416723","-0","1","0.37201163","9","9.479978"
"9519978","0.6286837","2.2280865","-0.039468944","-0.19007099","0","-0.0047812797","0.24291049","-0","1","0.37591004","9","9.519978"
"9559978","0.58939093","2.2885287","-0.042924106","-0.20671004","0","-0.0058969976","0.2300069","-0","1","0.38044542","9","9.559978"
"9599978","0.55009824","2.3446946","-0.045248948","-0.2179058","0","-0.0049475566","0.21770258","-0","1","0.3855298","9","9.599978"
"9639978","0.5108055","2.394524","-0.048698954","-0.23452003","0","-0.007631308","0.20338488","-0","1","0.38955748","9","9.639978"
"9679978","0.49115914","2.4360511","-0.050543226","-0.24340151","0","-0.004269444","0.19294342","-0","1","0.39267516","9","9.679978"
"9719978","0.4518664","2.468643","-0.05218566","-0.251311","0","-0.0035036872","0.18202415","-0","1","0.3949414","9","9.719978"
"9759978","0.41257367","2.491655","-0.055146694","-0.2655705","0","-0.004499542","0.16915624","-0","1","0.396447","9","9.759978"
"9799978","0.37328094","2.5047913","-0.056414023","-0.2716736","0","-0.0028734691","0.15656272","-0","1","0.39727473","9","9.799978"
"9839978","0.35363457","2.5076292","-0.058728628","-0.28282002","0","-0.00556334","0.14561544","-0","1","0.39749986","9","9.839978"
"9879978","0.33398822","2.4995065","-0.059176777","-0.28497818","0","-0.0015183475","0.13642883","-0","1","0.3919786","9","9.879978"
"9919978","0.33398822","2.4777336","-0.058929145","-0.28378567","0","0.0003061386","0.13158384","-0","1","0.38571525","9","9.919978"
"9959978","0.33398822","2.440461","-0.059705164","-0.28752273","0","0.00010340914","0.12891775","-0","1","0.37969995","9","9.959978"
"9999978","0.33398822","2.3893282","-0.058293473","-0.28072447","0","0.0025284719","0.12838364","-0","1","0.36466384","9","9.999978"
