mavpackettype,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,AEKF,ap_time_s
ATT,2199998,4.769999980926514,4.777065277099609,-6.409999847412109,-6.416635036468506,0.0,2.7502379417419434,0,2.199998
ATT,2239998,4.859999656677246,4.866142272949219,-6.529999732971191,-6.537255764007568,0.0,2.8095803260803223,0,2.239998
ATT,2279998,4.900000095367432,4.901296138763428,-6.579999923706055,-6.5874433517456055,0.0,20.920013427734375,0,2.279998
ATT,2319998,4.96999979019165,4.971537113189697,-6.679999828338623,-6.687966346740723,0.0,20.981014251708984,0,2.319998
ATT,2359998,5.039999961853027,5.041726589202881,-6.779999732971191,-6.788372039794922,0.0,21.04199981689453,0,2.359998
ATT,2399998,5.109999656677246,5.112673282623291,-6.87999963760376,-6.887289524078369,0.0,21.095491409301758,0,2.399998
ATT,2439998,5.179999828338623,5.183973789215088,-6.980000019073486,-6.98518180847168,0.0,21.141525268554688,0,2.439998
ATT,2479998,5.289999961853027,5.291978359222412,-7.569999694824219,-7.5753374099731445,0.0,21.18391990661621,0,2.479998
ATT,2519998,5.389999866485596,5.398773193359375,-8.15999984741211,-8.164529800415039,0.0,21.23114585876465,0,2.519998
ATT,2559998,5.5,5.50534725189209,-8.75,-8.75230598449707,0.0,21.2778377532959,0,2.559998
ATT,2599998,5.609999656677246,5.611159324645996,-9.329999923706055,-9.338953018188477,0.0,21.326353073120117,0,2.599998
ATT,2639998,5.710000038146973,5.716081619262695,-9.920000076293945,-9.923232078552246,0.0,21.376840591430664,0,2.639998
ATT,2679998,5.809999942779541,5.811633586883545,-10.229999542236328,-10.236083030700684,0.0,21.431089401245117,0,2.679998
ATT,2719998,5.889999866485596,5.897402286529541,-10.269999504089355,-10.278399467468262,0.0,21.495315551757812,0,2.719998
ATT,2759998,5.980000019073486,5.983036518096924,-10.309999465942383,-10.318041801452637,0.0,21.55933380126953,0,2.759998
ATT,2799998,6.059999942779541,6.068380355834961,-10.34999942779541,-10.355820655822754,0.0,21.6245059967041,0,2.799998
ATT,2839998,6.150000095367432,6.1534647941589355,-10.389999389648438,-10.39214038848877,0.0,21.690322875976562,0,2.839998
ATT,2879998,6.230000019073486,6.23808479309082,-10.420000076293945,-10.425981521606445,0.0,21.755985260009766,0,2.879998
ATT,2919998,6.309999942779541,6.31325101852417,-10.479999542236328,-10.485591888427734,0.0,21.827537536621094,0,2.919998
ATT,2959998,6.37999963760376,6.3882365226745605,-10.539999961853027,-10.543238639831543,0.0,21.899045944213867,0,2.959998
ATT,2999998,6.460000038146973,6.463721752166748,-10.59000015258789,-10.59798526763916,0.0,21.968189239501953,0,2.999998
ATT,3039998,6.529999732971191,6.539514541625977,-10.649999618530273,-10.651063919067383,0.0,22.035051345825195,0,3.039998
ATT,3079998,6.609999656677246,6.6155924797058105,-10.699999809265137,-10.70226764678955,0.0,22.101818084716797,0,3.079998
ATT,3119998,6.690000057220459,6.690290451049805,-10.739999771118164,-10.74307632446289,0.0,22.170333862304688,0,3.119998
ATT,3159998,6.759999752044678,6.763143062591553,-10.769999504089355,-10.77298641204834,0.0,22.238510131835938,0,3.159998
ATT,3199998,6.829999923706055,6.835937023162842,-10.800000190734863,-10.801156997680664,0.0,22.30756187438965,0,3.199998
ATT,3239998,6.899999618530273,6.908532619476318,-10.819999694824219,-10.82741928100586,0.0,22.37697410583496,0,3.239998
ATT,3279998,6.980000019073486,6.981069564819336,-10.84999942779541,-10.851709365844727,0.0,22.44626235961914,0,3.279998
ATT,3319998,7.049999713897705,7.053687572479248,-10.869999885559082,-10.87503719329834,0.0,22.516857147216797,0,3.319998
ATT,3359998,7.119999885559082,7.122870445251465,-10.889999389648438,-10.89716625213623,0.0,22.587324142456055,0,3.359998
ATT,3399998,7.190000057220459,7.1914496421813965,-10.90999984741211,-10.917746543884277,0.0,22.659507751464844,0,3.399998
ATT,3439998,7.25,7.259174823760986,-10.929999351501465,-10.936695098876953,0.0,22.73430633544922,0,3.439998
ATT,3479998,7.319999694824219,7.3273701667785645,-10.949999809265137,-10.954185485839844,0.0,22.808902740478516,0,3.479998
ATT,3519998,7.389999866485596,7.396169185638428,-10.960000038146973,-10.969865798950195,0.0,22.879920959472656,0,3.519998
ATT,3559998,7.460000038146973,7.463459014892578,-10.979999542236328,-10.983565330505371,0.0,22.95110511779785,0,3.559998
ATT,3599998,7.519999980926514,7.5286149978637695,-10.989999771118164,-10.9957857131958,0.0,23.02585220336914,0,3.599998
ATT,3639998,7.589999675750732,7.5937323570251465,-11.0,-11.007070541381836,0.0,23.103548049926758,0,3.639998
ATT,3679998,7.649999618530273,7.659116744995117,-11.010000228881836,-11.01686954498291,0.0,23.1805362701416,0,3.679998
ATT,3719998,7.71999979019165,7.724303245544434,-11.019999504089355,-11.025247573852539,0.0,23.25691795349121,0,3.719998
ATT,3759998,7.779999732971191,7.789720058441162,-11.029999732971191,-11.032380104064941,0.0,23.332834243774414,0,3.759998
ATT,3799998,7.849999904632568,7.852492332458496,-11.029999732971191,-11.038566589355469,0.0,23.40998077392578,0,3.799998
ATT,3839998,7.909999847412109,7.915348529815674,-11.039999961853027,-11.043423652648926,0.0,23.48867416381836,0,3.839998
ATT,3879998,7.96999979019165,7.978447914123535,-11.039999961853027,-11.046798706054688,0.0,23.56661605834961,0,3.879998
ATT,3919998,8.039999961853027,8.041899681091309,-11.039999961853027,-11.048765182495117,0.0,23.639902114868164,0,3.919998
ATT,3959998,8.09999942779541,8.10549545288086,-11.039999961853027,-11.049083709716797,0.0,23.713233947753906,0,3.959998
ATT,4019996,8.1899995803833,8.197135925292969,-11.050000190734863,-11.053564071655273,0.0,23.830039978027344,0,4.019996
ATT,4079993,8.279999732971191,8.286457061767578,-11.050000190734863,-11.058046340942383,0.0,23.949581146240234,0,4.079993
ATT,4139990,8.369999885559082,8.375799179077148,-11.059999465942383,-11.060176849365234,0.0,24.068981170654297,0,4.13999
ATT,4199988,8.460000038146973,8.464933395385742,-11.059999465942383,-11.060627937316895,0.0,24.191198348999023,0,4.199988
ATT,4239988,8.519999504089355,8.522785186767578,-11.039999961853027,-11.048449516296387,0.0,24.272411346435547,0,4.239988
ATT,4279988,8.579999923706055,8.580391883850098,-11.029999732971191,-11.03524112701416,0.0,24.355323791503906,0,4.279988
ATT,4319988,8.630000114440918,8.637574195861816,-11.019999504089355,-11.021641731262207,0.0,24.440343856811523,0,4.319988
ATT,4359988,8.6899995803833,8.695169448852539,-11.0,-11.007579803466797,0.0,24.524322509765625,0,4.359988
ATT,4399988,8.75,8.752829551696777,-10.989999771118164,-10.992137908935547,0.0,24.605850219726562,0,4.399988
ATT,4439988,8.800000190734863,8.809508323669434,-10.969999313354492,-10.979302406311035,0.0,24.686376571655273,0,4.439988
ATT,4479988,8.859999656677246,8.86520004272461,-10.960000038146973,-10.96960163116455,0.0,24.766082763671875,0,4.479988
ATT,4519988,8.920000076293945,8.920974731445312,-10.949999809265137,-10.958842277526855,0.0,24.84526824951172,0,4.519988
ATT,4559988,8.970000267028809,8.976531982421875,-10.9399995803833,-10.947319984436035,0.0,24.92401123046875,0,4.559988
ATT,4599988,9.029999732971191,9.03218936920166,-10.929999351501465,-10.935942649841309,0.0,25.006025314331055,0,4.599988
ATT,4639988,9.079999923706055,9.087601661682129,-10.920000076293945,-10.923813819885254,0.0,25.08780860900879,0,4.639988
ATT,4679988,9.130000114440918,9.13984203338623,-10.899999618530273,-10.909988403320312,0.0,25.17146873474121,0,4.679988
ATT,4719988,9.1899995803833,9.192136764526367,-10.889999389648438,-10.896098136901855,0.0,25.25619888305664,0,4.719988
ATT,4759988,9.239999771118164,9.244193077087402,-10.880000114440918,-10.881741523742676,0.0,25.34040641784668,0,4.759988
ATT,4799988,9.289999961853027,9.295573234558105,-10.859999656677246,-10.867748260498047,0.0,25.430309295654297,0,4.799988
ATT,4839988,9.34000015258789,9.347061157226562,-10.84999942779541,-10.85319995880127,0.0,25.519309997558594,0,4.839988
ATT,4879988,9.389999389648438,9.398627281188965,-10.829999923706055,-10.837913513183594,0.0,25.605743408203125,0,4.879988
ATT,4919988,9.449999809265137,9.450065612792969,-10.819999694824219,-10.821940422058105,0.0,25.690324783325195,0,4.919988
ATT,4959988,9.5,9.501546859741211,-10.800000190734863,-10.80612564086914,0.0,25.774110794067383,0,4.959988
ATT,4999988,9.550000190734863,9.552923202514648,-10.779999732971191,-10.78988265991211,0.0,25.857683181762695,0,4.999988
ATT,5039988,9.59999942779541,9.60460090637207,-10.769999504089355,-10.773256301879883,0.0,25.940574645996094,0,5.039988
ATT,5079988,9.649999618530273,9.656574249267578,-10.75,-10.756418228149414,0.0,26.023193359375,0,5.079988
ATT,5119988,9.699999809265137,9.705524444580078,-10.729999542236328,-10.736079216003418,0.0,26.105350494384766,0,5.119988
ATT,5159988,9.75,9.755095481872559,-10.710000038146973,-10.715401649475098,0.0,26.18671226501465,0,5.159988
ATT,5199988,9.800000190734863,9.803201675415039,-10.6899995803833,-10.695573806762695,0.0,26.27339744567871,0,5.199988
ATT,5239988,9.84999942779541,9.851425170898438,-10.670000076293945,-10.675578117370605,0.0,26.359134674072266,0,5.239988
ATT,5279988,9.889999389648438,9.899740219116211,-10.649999618530273,-10.655985832214355,0.0,26.446134567260742,0,5.279988
ATT,5319988,9.9399995803833,9.946412086486816,-10.630000114440918,-10.636703491210938,0.0,26.53493309020996,0,5.319988
ATT,5359988,9.989999771118164,9.992471694946289,-10.609999656677246,-10.616999626159668,0.0,26.62261199951172,0,5.359988
ATT,5399988,10.029999732971191,10.03892993927002,-10.59000015258789,-10.59753704071045,0.0,26.707983016967773,0,5.399988
ATT,5439988,10.079999923706055,10.085644721984863,-10.569999694824219,-10.577836036682129,0.0,26.7924861907959,0,5.439988
ATT,5479988,10.130000114440918,10.131858825683594,-10.550000190734863,-10.558652877807617,0.0,26.87761688232422,0,5.479988
ATT,5519988,10.170000076293945,10.178515434265137,-10.529999732971191,-10.539487838745117,0.0,26.96306800842285,0,5.519988
ATT,5559988,10.219999313354492,10.224041938781738,-10.510000228881836,-10.519706726074219,0.0,27.047256469726562,0,5.559988
ATT,5599988,10.260000228881836,10.268589973449707,-10.5,-10.500540733337402,0.0,27.13331413269043,0,5.599988
ATT,5639988,10.309999465942383,10.313580513000488,-10.479999542236328,-10.481512069702148,0.0,27.218482971191406,0,5.639988
ATT,5679988,10.34999942779541,10.358409881591797,-10.460000038146973,-10.463409423828125,0.0,27.30523109436035,0,5.679988
ATT,5719988,10.399999618530273,10.403197288513184,-10.4399995803833,-10.445877075195312,0.0,27.392560958862305,0,5.719988
ATT,5759988,10.4399995803833,10.446746826171875,-10.420000076293945,-10.4276123046875,0.0,27.478939056396484,0,5.759988
ATT,5799988,10.479999542236328,10.489558219909668,-10.399999618530273,-10.409385681152344,0.0,27.56568145751953,0,5.799988
ATT,5839988,10.529999732971191,10.532462120056152,-10.389999389648438,-10.391524314880371,0.0,27.65117835998535,0,5.839988
ATT,5879988,10.569999694824219,10.575675010681152,-10.369999885559082,-10.374120712280273,0.0,27.736486434936523,0,5.879988
ATT,5919988,10.609999656677246,10.618759155273438,-10.34999942779541,-10.357362747192383,0.0,27.822572708129883,0,5.919988
ATT,5959988,10.65999984741211,10.661624908447266,-10.34000015258789,-10.340828895568848,0.0,27.90763282775879,0,5.959988
ATT,5999988,10.699999809265137,10.702601432800293,-10.319999694824219,-10.323762893676758,0.0,27.994253158569336,0,5.999988
ATT,6039988,10.739999771118164,10.743597030639648,-10.300000190734863,-10.306756019592285,0.0,28.07992172241211,0,6.039988
ATT,6079988,10.779999732971191,10.784481048583984,-10.289999961853027,-10.290616989135742,0.0,28.165918350219727,0,6.079988
ATT,6119988,10.819999694824219,10.82539176940918,-10.269999504089355,-10.275189399719238,0.0,28.252290725708008,0,6.119988
ATT,6159988,10.859999656677246,10.866677284240723,-10.260000228881836,-10.26045036315918,0.0,28.33770751953125,0,6.159988
ATT,6199988,10.899999618530273,10.907087326049805,-10.239999771118164,-10.246464729309082,0.0,28.4218807220459,0,6.199988
ATT,6239988,10.9399995803833,10.946690559387207,-10.229999542236328,-10.232958793640137,0.0,28.505138397216797,0,6.239988
ATT,6279988,10.979999542236328,10.986272811889648,-10.219999313354492,-10.220698356628418,0.0,28.589323043823242,0,6.279988
ATT,6319988,11.019999504089355,11.025511741638184,-10.199999809265137,-10.209654808044434,0.0,28.675167083740234,0,6.319988
ATT,6359988,11.059999465942383,11.06483268737793,-10.1899995803833,-10.198890686035156,0.0,28.760255813598633,0,6.359988
ATT,6399988,11.09999942779541,11.10438346862793,-10.179999351501465,-10.189057350158691,0.0,28.844497680664062,0,6.399988
ATT,6439988,11.139999389648438,11.14226245880127,-10.170000076293945,-10.178894996643066,0.0,28.927120208740234,0,6.439988
ATT,6479988,11.179999351501465,11.180065155029297,-10.15999984741211,-10.16936206817627,0.0,29.00943374633789,0,6.479988
ATT,6519988,11.210000038146973,11.218002319335938,-10.15999984741211,-10.16051197052002,0.0,29.091276168823242,0,6.519988
ATT,6559988,11.25,11.256094932556152,-10.149999618530273,-10.152663230895996,0.0,29.172409057617188,0,6.559988
ATT,6599988,11.289999961853027,11.292980194091797,-10.139999389648438,-10.147076606750488,0.0,29.259958267211914,0,6.599988
ATT,6639988,11.319999694824219,11.329023361206055,-10.139999389648438,-10.141279220581055,0.0,29.34623146057129,0,6.639988
ATT,6679988,11.359999656677246,11.364466667175293,-10.130000114440918,-10.135713577270508,0.0,29.431228637695312,0,6.679988
ATT,6719988,11.399999618530273,11.40021800994873,-10.130000114440918,-10.130322456359863,0.0,29.514894485473633,0,6.719988
ATT,6759988,11.429999351501465,11.435884475708008,-10.119999885559082,-10.125311851501465,0.0,29.597503662109375,0,6.759988
ATT,6799988,11.469999313354492,11.471515655517578,-10.119999885559082,-10.121861457824707,0.0,29.681320190429688,0,6.799988
ATT,6839988,11.5,11.507173538208008,-10.109999656677246,-10.119324684143066,0.0,29.763763427734375,0,6.839988
ATT,6879988,11.539999961853027,11.541386604309082,-10.109999656677246,-10.117416381835938,0.0,29.846080780029297,0,6.879988
ATT,6919988,11.569999694824219,11.575529098510742,-10.109999656677246,-10.116083145141602,0.0,29.92799186706543,0,6.919988
ATT,6959988,11.609999656677246,11.610136032104492,-10.109999656677246,-10.115745544433594,0.0,30.00839614868164,0,6.959988
ATT,6999988,11.639999389648438,11.644360542297363,-10.109999656677246,-10.116764068603516,0.0,30.090133666992188,0,6.999988
ATT,7039988,11.670000076293945,11.678976058959961,-10.109999656677246,-10.11850643157959,0.0,30.170696258544922,0,7.039988
ATT,7079988,11.710000038146973,11.711617469787598,-10.109999656677246,-10.11803913116455,0.0,30.252302169799805,0,7.079988
ATT,7119988,11.739999771118164,11.741917610168457,-10.109999656677246,-10.115102767944336,0.0,30.33576011657715,0,7.119988
ATT,7159988,11.769999504089355,11.772475242614746,-10.109999656677246,-10.112903594970703,0.0,30.41795539855957,0,7.159988
ATT,7199988,11.800000190734863,11.802282333374023,-10.109999656677246,-10.112300872802734,0.0,30.503007888793945,0,7.199988
ATT,7239988,11.829999923706055,11.83293342590332,-10.109999656677246,-10.11241340637207,0.0,30.586841583251953,0,7.239988
ATT,7279988,11.859999656677246,11.863116264343262,-10.109999656677246,-10.113391876220703,0.0,30.669727325439453,0,7.279988
ATT,7319988,11.889999389648438,11.89281177520752,-10.109999656677246,-10.11823844909668,0.0,30.751867294311523,0,7.319988
ATT,7359988,11.920000076293945,11.922628402709961,-10.119999885559082,-10.124027252197266,0.0,30.83272933959961,0,7.359988
ATT,7399988,11.949999809265137,11.952367782592773,-10.130000114440918,-10.130425453186035,0.0,30.91309928894043,0,7.399988
ATT,7439988,11.979999542236328,11.982428550720215,-10.130000114440918,-10.137813568115234,0.0,30.992008209228516,0,7.439988
ATT,7479988,12.00999927520752,12.012039184570312,-10.139999389648438,-10.146024703979492,0.0,31.072010040283203,0,7.479988
ATT,7519988,12.039999961853027,12.041025161743164,-10.149999618530273,-10.154743194580078,0.0,31.152210235595703,0,7.519988
ATT,7559988,12.059999465942383,12.069040298461914,-10.15999984741211,-10.16321849822998,0.0,31.23158836364746,0,7.559988
ATT,7599988,12.09000015258789,12.096809387207031,-10.170000076293945,-10.172801971435547,0.0,31.311222076416016,0,7.599988
ATT,7639988,12.119999885559082,12.124900817871094,-10.179999351501465,-10.183554649353027,0.0,31.38998031616211,0,7.639988
ATT,7679988,12.149999618530273,12.152501106262207,-10.1899995803833,-10.195088386535645,0.0,31.469593048095703,0,7.679988
ATT,7719988,12.179999351501465,12.180044174194336,-10.199999809265137,-10.207600593566895,0.0,31.550466537475586,0,7.719988
ATT,7759988,12.199999809265137,12.206171035766602,-10.219999313354492,-10.221036911010742,0.0,31.6304874420166,0,7.759988
ATT,7799988,12.229999542236328,12.232261657714844,-10.229999542236328,-10.234782218933105,0.0,31.708738327026367,0,7.799988
