time_s,external_roll_target_deg,external_pitch_target_deg,command_airspeed_mps,north_m,east_m,down_m,u_mps,v_mps,w_mps,p_deg_s,q_deg_s,r_deg_s,roll_deg,pitch_deg,yaw_deg,alpha_deg,beta_deg,airspeed_mps,altitude_m,protocol_throttle_pwm_us,protocol_aileron_left_pwm_us,protocol_aileron_right_pwm_us,protocol_elevator_pwm_us,protocol_rudder_pwm_us,protocol_timestamp_s,protocol_frame_count,protocol_frame_rate_hz,protocol_valid,throttle_actual,aileron_left_actual_deg,aileron_right_actual_deg,elevator_actual_deg,rudder_actual_deg
0.38,0,0,13,4.92133695932723,0,-119.999625655834,12.8962357370425,0,0.105267874047291,0,0.128737817546421,0,0,0.445763086613189,0,0.467676853409047,0,12.8966653639876,119.999625655834,980,1500,1500,1500,1500,0.4,20,50,1,0,0,0,7.88972910508309e-07,0
0.4,0,0,13,5.17921353442366,0,-119.999520919311,12.8905570237718,0,0.106381757041429,0,0.11240550622587,0,0,0.448176142307488,0,0.472833510179902,0,12.8909959840714,119.999520919311,980,1500,1500,1500,1500,0.42,21,50,1,0,0,0,4.45547300337248e-07,0
0.42,0,0,13,5.43697682144339,0,-119.999403472454,12.8848891201908,0,0.107461236894897,0,0.0951998868083409,0,0,0.450253490494655,0,0.477841332392036,0,12.8853372310175,119.999403472454,980,1500,1500,1500,1500,0.44,22,50,1,0,0,0,2.51608634712078e-07,0
0.44,0,0,13,5.69462703958727,0,-119.999272444902,12.8792328134247,0,0.108506949038753,0,0.0773055333203473,0,0,0.451979551583496,0,0.482702908658829,0,12.8796898883625,119.999272444902,980,1500,1500,1500,1500,0.46,23,50,1,0,0,0,1.42087955675541e-07,0
0.46,0,0,13,5.95216442411558,0,-119.999126887627,12.8735889415994,0,0.109520105458045,0,0.0588832325256815,0,0,0.453342197172493,0,0.487423395630256,0,12.874054796014,119.999126887627,980,1500,1500,1500,1500,0.48,24,50,1,0,0,0,8.02396434890131e-08,0
0.48,0,0,13,6.20958922739814,0,-119.998965777587,12.8679583897207,0,0.110502337955439,0,0.0400715509435778,0,0,0.454332289604891,0,0.492009825893136,0,12.8684328450001,119.998965777587,980,1500,1500,1500,1500,0.5,25,50,1,0,0,0,4.53127807816876e-08,0
0.5,0,0,13,6.46690171985696,0,-119.998788023229,12.8623420852995,0,0.111455565936685,0,0.0209885773453017,0,0,0.454943254771504,0,0.496470523270905,0,12.8628249720831,119.998788023229,980,1500,1500,1500,1500,0.52,26,50,1,0,0,0,2.55889484659839e-08,0
0.52,0,0,13,6.72410219080014,0,-119.998592470549,12.8567409938658,0,0.112381886419306,0,0.0017337586342705,0,0,0.455170690818125,0,0.500814615610187,0,12.8572321543847,119.998592470549,980,1500,1500,1500,1500,0.54,27,50,1,0,0,0,1.44505429218637e-08,0
0.54,0,0,13,6.98119094914888,0,-119.998377909445,12.851156114488,0,0.113283483945861,0,-0.0176102355458345,0,0,0.455012013952535,0,0.505051635017287,0,12.8516554041368,119.998377909445,980,1500,1500,1500,1500,0.56,28,50,1,0,0,0,8.16048346082741e-09,0
0.56,0,0,13,7.23816832406116,0,-119.998143080171,12.8455884753877,0,0.114162558126366,0,-0.0369756697186257,0,0,0.454466141401453,0,0.509191195665437,0,12.8460957636432,119.998143080171,980,1500,1500,1500,1500,0.58,29,50,1,0,0,0,4.60837289467384e-09,0
0.58,0,0,13,7.49503466545712,0,-119.99788667972,12.8400391297198,0,0.115021266623753,0,-0.0563079592258179,0,0,0.453533210686633,0,0.513242739657353,0,12.8405543005165,119.99788667972,980,1500,1500,1500,1500,0.6,30,50,1,0,0,0,2.60243168659167e-09,0
0.6,0,0,13,7.75179034445251,0,-119.997607368017,12.8345091515703,0,0.115861681518035,0,-0.0755639748105625,0,0,0.45221433372811,0,0.517215341937987,0,12.8350321032316,119.997607368017,980,1500,1500,1500,1500,0.62,31,50,1,0,0,0,1.46964033470553e-09,0
0.62,0,0,13,8.00843575370683,0,-119.997303773826,12.8289996322059,0,0.116685757128486,0,-0.0947104549636429,0,0,0.450511383805019,0,0.521117565862126,0,12.8295302770233,119.997303773826,980,1500,1500,1500,1500,0.64,32,50,1,0,0,0,8.29932529841763e-10,0
0.64,0,0,13,8.26497130769348,0,-119.996974500309,12.8235116765999,0,0.117495307529987,0,-0.113722538953111,0,0,0.448426813079104,0,0.524957361692834,0,12.8240499401393,119.996974500309,980,1500,1500,1500,1500,0.66,33,50,1,0,0,0,4.68677939645389e-10,0
0.66,0,0,13,8.52139744289932,0,-119.996618130188,12.8180464002456,0,0.118291992163107,0,-0.132582427807701,0,0,0.445963498186103,0,0.528742001009719,0,12.818592220453,119.996618130188,980,1500,1500,1500,1500,0.68,34,50,1,0,0,0,2.6467092590301e-10,0
0.68,0,0,13,8.77771461796064,0,-119.996233230485,12.8126049262606,0,0.119077308101946,0,-0.151278175969773,0,0,0.443124611302021,0,0.532478040716868,0,12.8131582524271,119.996233230485,980,1500,1500,1500,1500,0.7,35,50,1,0,0,0,1.49464468226002e-10,0
0.7,0,0,13,9.03392331374281,0,-119.995818356834,12.8071883827786,0,0.119852587705344,0,-0.169802612728896,0,0,0.439913514074495,0,0.536171311040625,0,12.8077491744162,119.995818356834,980,1500,1500,1500,1500,0.72,36,50,1,0,0,0,8.44052938034765e-11,0
0.72,0,0,13,9.29002403337024,0,-119.995372057362,12.801797900619,0,0.120619000532487,0,-0.188152389761232,0,0,0.436333671856374,0,0.539826922583213,0,12.8023661262901,119.995372057362,980,1500,1500,1500,1500,0.74,37,50,1,0,0,0,4.76651990042124e-11,0
0.74,0,0,13,9.54601730221276,0,-119.994892876155,12.7964346112214,0,0.121377558551015,0,-0.206327149013523,0,0,0.432388585774051,0,0.543449288139258,0,12.7970102473579,119.994892876155,980,1500,1500,1500,1500,0.76,38,50,1,0,0,0,2.69174016667849e-11,0
0.76,0,0,13,9.80190366783443,0,-119.994379356318,12.7910996448286,0,0.122129123802897,0,-0.224328803676288,0,0,0.428081740294163,0,0.547042155581379,0,12.7916826745669,119.994379356318,980,1500,1500,1500,1500,0.78,39,50,1,0,0,0,1.52007445185953e-11,0
0.78,0,0,13,10.0576836999099,0,-119.993830042665,12.7857941288994,0,0.122874417819578,0,-0.242160923991897,0,0,0.423416564108106,0,0.550608648673694,0,12.7863845409542,119.993830042665,980,1500,1500,1500,1500,0.8,40,50,1,0,0,0,8.58413589766088e-12,0
0.8,0,0,13,10.3133579901134,0,-119.993243484055,12.780519186733,0,0.123614032192715,0,-0.259828219053106,0,0,0.418396402325457,0,0.554151313175651,0,12.7811169743261,119.993243484055,980,1500,1500,1500,1500,0.82,41,50,1,0,0,0,4.84761710318644e-12,0
0.82,0,0,13,10.5689271519839,0,-119.992618235404,12.7752759362832,0,0.124348439810088,0,-0.277336105489767,0,0,0.413024498147287,0,0.557672166052477,0,12.7758810961381,119.992618235404,980,1500,1500,1500,1500,0.84,42,50,1,0,0,0,2.73753722672414e-12,0
0.84,0,0,13,10.8243918207717,0,-119.991952859412,12.7700654891444,0,0.12507800635815,0,-0.294690353948536,0,0,0.407303982372789,0,0.561172746013023,0,12.770678020556,119.991952859412,980,1500,1500,1500,1500,0.86,43,50,1,0,0,0,1.54593688160199e-12,0
0.86,0,0,13,11.0797526532674,0,-119.991245928021,12.7648889496898,0,0.125803001773526,0,-0.31189680448399,0,0,0.401237869272656,0,0.564654163952575,0,12.7655088536716,119.991245928021,980,1500,1500,1500,1500,0.88,44,50,1,0,0,0,8.73018572520805e-13,0
0.88,0,0,13,11.3350103276194,0,-119.990496023646,12.7597474143412,0,0.126523611396253,0,-0.328961142349365,0,0,0.39482905753683,0,0.568117152189514,0,12.760374692854,119.990496023646,980,1500,1500,1500,1500,0.9,45,50,1,0,0,0,4.93009408751844e-13,0
0.9,0,0,13,11.5901655431386,0,-119.989701740193,12.7546419709568,0,0.127239946638153,0,-0.345888726158304,0,0,0.388080335169791,0,0.571562111653416,0,12.7552766262168,119.989701740193,980,1500,1500,1500,1500,0.92,46,50,1,0,0,0,2.78411347442497e-13,0
0.92,0,0,13,11.8452190200961,0,-119.988861683907,12.7495736983167,0,0.127952055031463,0,-0.362684460949636,0,0,0.380994387361638,0,0.574989156411468,0,12.7502157321826,119.988861683907,980,1500,1500,1500,1500,0.940000000000001,47,50,1,0,0,0,1.57223933273377e-13,0
0.94,0,0,13,12.1001714995125,0,-119.987974474064,12.7445436656943,0,0.128659929566211,0,-0.379352709295383,0,0,0.373573806506518,0,0.578398155113274,0,12.7451930791285,119.987974474064,980,1500,1500,1500,1500,0.960000000000001,48,50,1,0,0,0,8.87872043328145e-14,0
0.96,0,0,13,12.3550237429426,0,-119.987038743524,12.7395529324985,0,0.129363517260928,0,-0.395897234223695,0,0,0.365821103670912,0,0.581788769094875,0,12.7402097250999,119.987038743524,980,1500,1500,1500,1500,0.980000000000001,49,50,1,0,0,0,5.01397432891461e-14,0
0.98,0,0,13,12.6097765322554,0,-119.986053139186,12.7346025479746,0,0.130062726940646,0,-0.412321168363565,0,0,0.357738720932433,0,0.585160487014321,0,12.7352667175769,119.986053139186,980,1500,1500,1500,1500,1,50,50,1,0,0,0,2.83148216681978e-14,0
1,0,0,13,12.8644306694107,0,-119.985016322345,12.7296935509543,0,0.130757436219775,0,-0.428627004341766,0,0,0.349329044115448,0,0.588512655997019,0,12.7303650932852,119.985016322345,980,1500,1500,1500,1500,1.02,51,50,1,0,0,0,1.59898929174492e-14,0
1.02,0,0,13,13.1189869762331,0,-119.983926968968,12.7248269696437,0,0.131447497705905,0,-0.444816602062804,0,0,0.340594415543116,0,0.591844509352371,0,12.7255058780397,119.983926968968,980,1500,1500,1500,1500,1.04,52,50,1,0,0,0,9.0297822994471e-15,0
1.04,0,0,13,13.3734462941838,0,-119.982783769924,12.7200038214419,0,0.132132744454714,0,-0.460891209071066,0,0,0.331537146507146,0,0.595155190987038,0,12.720690086613,119.982783769924,980,1500,1500,1500,1500,1.06,53,50,1,0,0,0,5.09928170228267e-15,0
1.06,0,0,13,13.6278094841311,0,-119.98158543115,12.7152251127838,0,0.132812994716479,0,-0.476851490725051,0,0,0.322159529227142,0,0.598443776687275,0,12.7159187226222,119.98158543115,980,1500,1500,1500,1500,1.08,54,50,1,0,0,0,2.8796567865016e-15,0
1.08,0,0,13,13.8820774261194,0,-119.98033067379,12.7104918389994,0,0.133488056021865,0,-0.492697567402491,0,0,0.312463848131914,0,0.601709292475793,0,12.7111927784284,119.98033067379,980,1500,1500,1500,1500,1.1,55,50,1,0,0,0,1.62619437250008e-15,0
1.1,0,0,13,14.1362510191367,0,-119.979018234303,12.7058049841857,0,0.134157728659196,0,-0.50842905640063,0,0,0.302452390346192,0,0.604950730269774,0,12.7065132350428,119.979018234303,980,1500,1500,1500,1500,1.12,56,50,1,0,0,0,9.18341432057833e-16,0
1.12,0,0,13,14.3903311808819,0,-119.977646864554,12.7011655210874,0,0.13482180859778,0,-0.524045116597012,0,0,0.292127455308807,0,0.608167061078183,0,12.7018810620369,119.977646864554,980,1500,1500,1500,1500,1.14,57,50,1,0,0,0,5.18604048873615e-16,0
1.14,0,0,13,14.6443188475299,0,-119.976215331886,12.6965744109812,0,0.135480089912458,0,-0.539544494293723,0,0,0.281491363483477,0,0.611357245980167,0,12.6972972174532,119.976215331886,980,1500,1500,1500,1500,1.16,58,50,1,0,0,0,2.92865104545528e-16,0
1.16,0,0,13,14.8982149734973,0,-119.974722419189,12.6920326035632,0,0.136132366763808,0,-0.554925568983273,0,0,0.270546464151624,0,0.614520245123714,0,12.6927626477135,119.974722419189,980,1500,1500,1500,1500,1.18,59,50,1,0,0,0,1.65386231840557e-16,0
1.18,0,0,13,15.1520205312056,0,-119.973166924965,12.6875410368357,0,0.136778434986591,0,-0.570186398049517,0,0,0.259295142299093,0,0.617655024976389,0,12.6882782875246,119.973166924965,980,1500,1500,1500,1500,1.2,60,50,1,0,0,0,9.3396602250939e-17,0
1.2,0,0,13,15.4057365108445,0,-119.971547663387,12.6831006369925,0,0.137418093336424,0,-0.585324759654534,0,0,0.247739824625918,0,0.620760564048954,0,12.6838450597781,119.971547663387,980,1500,1500,1500,1500,1.22,61,50,1,0,0,0,5.2742753825056e-17,0
1.22,0,0,13,15.6593639201327,0,-119.96986346437,12.6787123183011,0,0.138051144441493,0,-0.60033819326519,0,0,0.2358829847212,0,0.623835857299082,0,12.6794638754453,119.96986346437,980,1500,1500,1500,1500,1.24,62,50,1,0,0,0,2.97847888896032e-17,0
1.24,0,0,13,15.9129037840793,0,-119.968113173636,12.6743769829815,0,0.138677395502579,0,-0.615224037444116,0,0,0.223727147454309,0,0.626879919407147,0,12.6751356334658,119.968113173636,980,1500,1500,1500,1500,1.26,63,50,1,0,0,0,1.68200100461343e-17,0
1.26,0,0,13,16.1663571447415,0,-119.966295652791,12.670095521081,0,0.13929665878095,0,-0.629979464672134,0,0,0.211274892639663,0,0.629891787099771,0,12.67086122063,119.966295652791,980,1500,1500,1500,1500,1.28,64,50,1,0,0,0,9.49856448540458e-18,0
1.28,0,0,13,16.4197250609832,0,-119.964409779406,12.6658688103449,0,0.139908751909821,0,-0.644601513085826,0,0,0.198528858035812,0,0.632870520680121,0,12.6666415114555,119.964409779406,980,1500,1500,1500,1500,1.3,65,50,1,0,0,0,5.36401149796727e-18,0
1.3,0,0,13,16.6730086082299,0,-119.962454447105,12.6616977160819,0,0.140513498061339,0,-0.659087115107877,0,0,0.185491741740856,0,0.635815204907351,0,12.6624773680576,119.962454447105,980,1500,1500,1500,1500,1.32,66,50,1,0,0,0,3.02915449956011e-18,0
1.32,0,0,13,16.9262088782232,0,-119.960428565656,12.6575830910267,0,0.141110725997328,0,-0.673433123021888,0,0,0.17216630404596,0,0.638724949351314,0,12.6583696400143,119.960428565656,980,1500,1500,1500,1500,1.34,67,50,1,0,0,0,1.71061844026294e-18,0
1.34,0,0,13,17.1793269787731,0,-119.958331061076,12.6535257751979,0,0.141700270028536,0,-0.687636331600237,0,0,0.158555368807063,0,0.641598888333192,0,12.654319164227,119.958331061076,980,1500,1500,1500,1500,1.36,68,50,1,0,0,0,9.66017233057128e-19,0
1.36,0,0,13,17.4323640335082,0,-119.956160875736,12.6495265957528,0,0.1422819699038,0,-0.701693497935633,0,0,0.144661824392266,0,0.644436180547982,0,12.6503267647764,119.956160875736,980,1500,1500,1500,1500,1.38,69,50,1,0,0,0,5.45527437679153e-19,0
1.38,0,0,13,17.6853211816244,0,-119.953916968474,12.6455863668391,0,0.142855670647489,0,-0.715601358656649,0,0,0.130488624259072,0,0.647236008451195,0,12.6463932527746,119.953916968474,980,1500,1500,1500,1500,1.4,70,50,1,0,0,0,3.08069230109876e-19,0
1.4,0,0,13,17.9381995776311,0,-119.951598314711,12.6417058894436,0,0.143421222360752,0,-0.729356644726696,0,0,0.116038787211828,0,0.649997577479576,0,12.6425194262148,119.951598314711,980,1500,1500,1500,1500,1.42,71,50,1,0,0,0,1.73972277076025e-19,0
1.42,0,0,13,18.1910003910955,0,-119.949203906578,12.6378859512403,0,0.14397847999955,0,-0.74295609403644,0,0,0.101315397385599,0,0.652720115164267,0,12.6387060698182,119.949203906578,980,1500,1500,1500,1500,1.44,72,50,1,0,0,0,9.82452975917866e-20,0
1.44,0,0,13,18.4437248063851,0,-119.946732753034,12.6341273264351,0,0.144527303140165,0,-0.756396462003293,0,0,0.0863216039984881,0,0.65540287018463,0,12.6349539548795,119.946732753034,980,1500,1500,1500,1500,1.46,73,50,1,0,0,0,5.54808999521271e-20,0
1.46,0,0,13,18.6963740224073,0,-119.944183880004,12.6304307756111,0,0.145067555740836,0,-0.769674530389649,0,0,0.0710606209101235,0,0.658045111401807,0,12.631263839111,119.944183880004,980,1500,1500,1500,1500,1.48,74,50,1,0,0,0,3.13310696282656e-20,0
1.48,0,0,13,18.9489492523476,0,-119.941556330504,12.6267970455729,0,0.145599105906376,0,-0.782787114545287,0,0,0.0555357260198731,0,0.66064612690312,0,12.627636466486,119.941556330504,980,1500,1500,1500,1500,1.5,75,50,1,0,0,0,1.76932228009685e-20,0
1.5,0,0,13,19.2014517234052,0,-119.938849164774,12.6232268691906,0,0.146121825661092,0,-0.795731069269908,0,0,0.0397502605343308,0,0.66320522308141,0,12.6240725670835,119.938849164774,980,1500,1500,1500,1500,1.52,76,50,1,0,0,0,9.9916835524278e-21,0
1.52,0,0,13,19.4538826765263,0,-119.936061460417,12.6197209652452,0,0.146635590733966,0,-0.80850329347997,0,0,0.023707628129803,0,0.665721723767399,0,12.6205728569316,119.936061460417,980,1500,1500,1500,1500,1.54,77,50,1,0,0,0,5.64248477142284e-21,0
1.54,0,0,13,19.7062433661358,0,-119.933192312527,12.616280038274,0,0.147140280358939,0,-0.821100733850666,0,0,0.00741129403198042,0,0.668194969428036,0,12.6171380378537,119.933192312527,980,1500,1500,1500,1500,1.56,78,50,1,0,0,0,3.18641340357529e-21,0
1.56,0,0,13,19.9585350598662,0,-119.930240833825,12.6129047784177,0,0.147635777092164,0,-0.833520387589618,0,0,-0.00913521596829801,0,0.670624316439465,0,12.6137687973147,119.930240833825,980,1500,1500,1500,1500,1.58,79,50,1,0,0,0,1.79942539320739e-21,0
1.58,0,0,13,20.2107590382844,0,-119.927206154795,12.60959586127,0,0.148121966647317,0,-0.845759304484183,0,0,-0.0259283165472667,0,0.67300913643968,0,12.6104658082705,119.927206154795,980,1500,1500,1500,1500,1.6,80,50,1,0,0,0,1.01616812874515e-21,0
1.6,0,0,13,20.4629165946172,0,-119.924087423811,12.6063539477276,0,0.148598737749406,0,-0.857814588349648,0,0,-0.0429643639152102,0,0.675348815762989,0,12.6072297290185,119.924087423811,980,1500,1500,1500,1500,1.62,81,50,1,0,0,0,5.738485573091e-22,0
1.62,0,0,13,20.7150090344736,0,-119.920883807271,12.6031796838445,0,0.149065982006997,0,-0.869683397991235,0,0,-0.0602396569073658,0,0.67764275495605,0,12.6040612030513,119.920883807271,980,1500,1500,1500,1500,1.64,82,50,1,0,0,0,3.24062679600457e-22,0
1.64,0,0,13,20.9670376755656,0,-119.917594489724,12.6000737006874,0,0.149523593802369,0,-0.881362947779102,0,0,-0.0777504380900411,0,0.67989036837343,0,12.600960858913,119.917594489724,980,1500,1500,1500,1500,1.66,83,50,1,0,0,0,1.83004067836772e-22,0
1.66,0,0,13,21.2190038474276,0,-119.914218673994,12.5970366141947,0,0.149971470198824,0,-0.892850507922548,0,0,-0.095492894875091,0,0.68209108384918,0,12.5979293100587,119.914218673994,980,1500,1500,1500,1500,1.68,84,50,1,0,0,0,1.03345713508562e-22,0
1.68,0,0,13,21.4709088911323,0,-119.910755581307,12.5940690250387,0,0.150409510864114,0,-0.904143404517511,0,0,-0.113463160637498,0,0.684244342439924,0,12.5949671547169,119.910755581307,980,1500,1500,1500,1500,1.7,85,50,1,0,0,0,5.83611972501073e-23,0
1.7,0,0,13,21.7227541590064,0,-119.907204451405,12.5911715184907,0,0.150837618008838,0,-0.915239019430303,0,0,-0.131657315832167,0,0.686349598234221,0,12.5920749757559,119.907204451405,980,1500,1500,1500,1500,1.72,86,50,1,0,0,0,3.2957625709205e-23,0
1.72,0,0,13,21.9745410143433,0,-119.90356454267,12.5883446642901,0,0.151255696338536,0,-0.926134790070391,0,0,-0.150071389107209,0,0.68840631822251,0,12.5892533405535,119.90356454267,980,1500,1500,1500,1500,1.74,87,50,1,0,0,0,1.86117684963369e-23,0
1.74,0,0,13,22.2262708311145,0,-119.899835132232,12.5855890165164,0,0.151663653018166,0,-0.936828209095873,0,0,-0.168701358411936,0,0.690413982221724,0,12.5865028008698,119.899835132232,980,1500,1500,1500,1500,1.76,88,50,1,0,0,0,1.05104029524945e-23,0
1.76,0,0,13,22.4779449936791,0,-119.896015516081,12.5829051134654,0,0.152061397647647,0,-0.947316824087169,0,0,-0.187543152098601,0,0.692372082848589,0,12.5838238927255,119.896015516081,980,1500,1500,1500,1500,1.78,89,50,1,0,0,0,5.93541501687752e-24,0
1.78,0,0,13,22.729564896492,0,-119.892105009177,12.5802934775297,0,0.152448842247174,0,-0.957598237217238,0,0,-0.206592650017531,0,0.694280125535697,0,12.5812171362822,119.892105009177,980,1500,1500,1500,1500,1.8,90,50,1,0,0,0,3.35183642166773e-24,0
1.8,0,0,13,22.9811319438097,0,-119.888102945546,12.577754615082,0,0.152825901251038,0,-0.967670104940373,0,0,-0.225845684605817,0,0.696137628584675,0,12.5786830357279,119.888102945546,980,1500,1500,1500,1500,1.82,91,50,1,0,0,0,1.89284276932141e-24,0
1.82,0,0,13,23.2326475493953,0,-119.884008678385,12.5752890163633,0,0.153192491508773,0,-0.97753013771619,0,0,-0.245298041970114,0,0.697944123250971,0,12.5762220791668,119.884008678385,980,1500,1500,1500,1500,1.84,92,50,1,0,0,0,1.06892261394715e-24,0
1.84,0,0,13,23.4841131362215,0,-119.879821580152,12.572897155375,0,0.153548532292506,0,-0.987176099780779,0,0,-0.264945462964373,0,0.699699153855194,0,12.5738347385118,119.879821580152,980,1500,1500,1500,1500,1.86,93,50,1,0,0,0,6.0363997111986e-25,0
1.86,0,0,13,23.7355301361727,0,-119.875541042665,12.5705794897751,0,0.153893945309478,0,-0.996605808973102,0,0,-0.284783644263534,0,0.701402277916223,0,12.571521469383,119.875541042665,980,1500,1500,1500,1500,1.88,94,50,1,0,0,0,3.40886430859625e-25,0
1.88,0,0,13,23.9868999897452,0,-119.871166477181,12.5683364607785,0,0.15422865471879,0,-1.00581713662142,0,0,-0.304808239434346,0,0.703053066301773,0,12.569282711009,119.871166477181,980,1500,1500,1500,1500,1.9,95,50,1,0,0,0,1.92504745052975e-25,0
1.9,0,0,13,24.238224145746,0,-119.866697314485,12.5661684930615,0,0.154552587151519,0,-1.01480800749187,0,0,-0.325014860004539,0,0.704651103392428,0,12.5671188861332,119.866697314485,980,1500,1500,1500,1500,1.92,96,50,1,0,0,0,1.08710918103899e-25,0
