Time_s,Axis,Event,State,Action,Surface_deg,P_slew,D_slew,FF_single,FF,P,I,D,RMAX,TAU
23.479988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.805328786373138,1,1,0.500140488147736,0.500140488147736,0.0147087499499321,0.0147087499499321,0.00181886239442974,30,0.899999976158142
26.279988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.66243767738342,1,1,0.785584807395935,0.560157358646393,0.0147087499499321,0.0147087499499321,0.00236452091485262,30,0.899999976158142
27.399988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,2.88115835189819,1,1.25845921039581,0.785584807395935,0.560157358646393,0.0147087499499321,0.0147087499499321,0.00236452091485262,30,0.899999976158142
28.639988,roll,EXCITATION_END,IDLE,RAISE_D,2.11411690711975,1,1.64010775089264,0.785584807395935,0.560157358646393,0.0147087499499321,0.0147087499499321,0.00236452091485262,30,0.899999976158142
28.679988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,1.96112310886383,1,1,0.551147758960724,0.551147758960724,0.0147087499499321,0.0147087499499321,0.0030738771893084,30,0.899999976158142
29.239988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.753751873970032,1,1,0.551147758960724,0.551147758960724,0.0147087499499321,0.0147087499499321,0.0030738771893084,30,0.899999976158142
31.839988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.91820824146271,1,1,0.744459688663483,0.617285490036011,0.0147087499499321,0.0147087499499321,0.00399604020640254,30,0.899999976158142
33.159988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,3.18909311294556,1,2.52105784416199,0.744459688663483,0.617285490036011,0.0147087499499321,0.0147087499499321,0.00399604020640254,30,0.899999976158142
34.279988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,2.27637767791748,1,1.47811412811279,0.558647632598877,0.558647632598877,0.0147087499499321,0.0147087499499321,0.00519485212862492,30,0.899999976158142
34.999988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-1.1211462020874,1,1.58626282215118,0.558647632598877,0.558647632598877,0.0147087499499321,0.0147087499499321,0.00519485212862492,30,0.899999976158142
37.519988,roll,EXCITATION_END,IDLE,RAISE_D,-2.04525518417358,1,3.51506471633911,0.558647632598877,0.558647632598877,0.0147087499499321,0.0147087499499321,0.00519485212862492,30,0.899999976158142
37.559988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,-1.93290185928345,1,1.27921676635742,0.721092760562897,0.625685334205627,0.0147087499499321,0.0147087499499321,0.0067533073015511,30,0.899999976158142
37.959988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.62174320220947,1,2.60553526878357,0.721092760562897,0.625685334205627,0.0147087499499321,0.0147087499499321,0.0067533073015511,30,0.899999976158142
39.999988,roll,EXCITATION_END,IDLE,RAISE_D,2.41011619567871,1,4.57536125183105,0.721092760562897,0.625685334205627,0.0147087499499321,0.0147087499499321,0.0067533073015511,30,0.899999976158142
40.039988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,2.20938038825989,1,2.43698525428772,0.563477396965027,0.563477396965027,0.0147087499499321,0.0147087499499321,0.00877929944545031,30,0.899999976158142
40.719988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.794721722602844,1,2.43698525428772,0.563477396965027,0.563477396965027,0.0147087499499321,0.0147087499499321,0.00877929944545031,30,0.899999976158142
43.239988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.97746288776398,1,2.18087220191956,0.706497311592102,0.631094694137573,0.0147087499499321,0.0147087499499321,0.0114130889996886,30,0.899999976158142
43.679988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.49617910385132,1,4.07379341125488,0.706497311592102,0.631094694137573,0.0147087499499321,0.0147087499499321,0.0114130889996886,30,0.899999976158142
45.799988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,2.26660943031311,1,3.96175813674927,0.5778648853302,0.5778648853302,0.0147087499499321,0.0147087499499321,0.0148370154201984,30,0.899999976158142
46.519988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-1.4296498298645,1,4.62951421737671,0.5778648853302,0.5778648853302,0.0147087499499321,0.0147087499499321,0.0148370154201984,30,0.899999976158142
48.919988,roll,EXCITATION_END,IDLE,RAISE_D,-2.09003210067749,1,9.53889179229736,0.5778648853302,0.5778648853302,0.0147087499499321,0.0147087499499321,0.0148370154201984,30,0.899999976158142
48.959988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,-1.97217655181885,1,3.8457555770874,0.702334046363831,0.647208690643311,0.0147087499499321,0.0147087499499321,0.0192881189286709,30,0.899999976158142
49.399988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.18334865570068,1,5.94006824493408,0.702334046363831,0.647208690643311,0.0147087499499321,0.0147087499499321,0.0192881189286709,30,0.899999976158142
51.519988,roll,EXCITATION_END,IDLE,RAISE_D,2.42464470863342,1,12.6027555465698,0.702334046363831,0.647208690643311,0.0147087499499321,0.0147087499499321,0.0192881189286709,30,0.899999976158142
51.559988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,2.21707987785339,1,6.77219295501709,0.57824569940567,0.57824569940567,0.0147087499499321,0.0147087499499321,0.0250745546072721,30,0.899999976158142
52.239988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-0.989706158638,1,6.77219295501709,0.57824569940567,0.57824569940567,0.0147087499499321,0.0147087499499321,0.0250745546072721,30,0.899999976158142
54.679988,roll,EXCITATION_END,IDLE,RAISE_D,-2.01321911811829,1,15.8565273284912,0.57824569940567,0.57824569940567,0.0147087499499321,0.0147087499499321,0.0250745546072721,30,0.899999976158142
54.719988,roll,PARAMETER_UPDATE,IDLE,RAISE_D,-1.90312421321869,1,6.3758749961853,0.690130293369293,0.647635161876678,0.0147087499499321,0.0147087499499321,0.0325969196856022,30,0.899999976158142
55.159988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.42045211791992,1,9.87705898284912,0.690130293369293,0.647635161876678,0.0147087499499321,0.0147087499499321,0.0325969196856022,30,0.899999976158142
57.319988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,2.25833988189697,1,11.0115489959717,0.582905888557434,0.582905888557434,0.0147087499499321,0.0147087499499321,0.0423759929835796,30,0.899999976158142
58.039988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-1.7516702413559,1,12.8134002685547,0.582905888557434,0.582905888557434,0.0147087499499321,0.0147087499499321,0.0423759929835796,30,0.899999976158142
60.439988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.91948544979095,1,10.9662666320801,0.677358090877533,0.65285462141037,0.0147087499499321,0.0147087499499321,0.0550887882709503,30,0.899999976158142
60.919988,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,1.82332420349121,1,16.479377746582,0.677358090877533,0.65285462141037,0.0147087499499321,0.0147087499499321,0.0550887882709503,30,0.899999976158142
63.119988,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,2.16591382026672,1,17.9330215454102,0.603686690330505,0.603686690330505,0.0147087499499321,0.0147087499499321,0.0716154202818871,30,0.899999976158142
63.799988,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-2.13163113594055,1,21.4495582580566,0.603686690330505,0.603686690330505,0.0147087499499321,0.0147087499499321,0.0716154202818871,30,0.899999976158142
66.259875,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-2.20203757286072,1,31.2700138092041,0.692329525947571,0.676129102706909,0.0147087499499321,0.0147087499499321,0.0931000411510468,30,0.899999976158142
67.659833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,3.65376853942871,1,68.0780715942383,0.692329525947571,0.676129102706909,0.0147087499499321,0.0147087499499321,0.0931000411510468,30,0.899999976158142
68.899833,roll,EXCITATION_END,IDLE,RAISE_D,2.22778868675232,1,68.0780715942383,0.692329525947571,0.676129102706909,0.0147087499499321,0.0147087499499321,0.0931000411510468,30,0.899999976158142
68.939833,roll,PARAMETER_UPDATE,IDLE,RAISE_D,2.08463430404663,1,27.9726943969727,0.656113266944885,0.656113266944885,0.0147087499499321,0.0147087499499321,0.121030047535896,30,0.899999976158142
69.539833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-2.55009865760803,1,33.1394424438477,0.656113266944885,0.656113266944885,0.0147087499499321,0.0147087499499321,0.121030047535896,30,0.899999976158142
71.859833,roll,EXCITATION_END,IDLE,RAISE_D,-2.00865769386292,1,77.5825347900391,0.656113266944885,0.656113266944885,0.0147087499499321,0.0147087499499321,0.121030047535896,30,0.899999976158142
71.899833,roll,PARAMETER_UPDATE,IDLE,RAISE_D,-1.90336108207703,1,34.7973403930664,0.756483852863312,0.677358090877533,0.0147087499499321,0.0147087499499321,0.157339051365852,30,0.899999976158142
72.419833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,3.29044032096863,1,44.2028923034668,0.756483852863312,0.677358090877533,0.0147087499499321,0.0147087499499321,0.157339051365852,30,0.899999976158142
74.739833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,2.0534451007843,1,49.0080642700195,0.760475277900696,0.677358090877533,0.0147087499499321,0.0147087499499321,0.204540759325027,30,0.899999976158142
76.299833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-4.1471471786499,1,124.130889892578,0.760475277900696,0.677358090877533,0.0147087499499321,0.0147087499499321,0.204540759325027,30,0.899999976158142
77.699833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,-1.83823096752167,1,57.373405456543,0.881862342357635,0.690130293369293,0.0147087499499321,0.0147087499499321,0.26590296626091,30,0.899999976158142
79.179833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_D,4.5011625289917,1,175.444717407227,0.881862342357635,0.690130293369293,0.0147087499499321,0.0147087499499321,0.26590296626091,30,0.899999976158142
80.459833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_D,1.66206443309784,1,106.627799987793,0.93949955701828,0.690130293369293,0.0147087499499321,0.0147087499499321,0.345673829317093,30,0.899999976158142
82.059833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_D,-5.71738052368164,1,207.581451416016,0.93949955701828,0.690130293369293,0.0147087499499321,0.0147087499499321,0.345673829317093,30,0.899999976158142
83.619833,roll,EXCITATION_END,IDLE,RAISE_D,-2.31046152114868,1,268.767517089844,0.93949955701828,0.690130293369293,0.0147087499499321,0.0147087499499321,0.345673829317093,30,0.899999976158142
83.659833,roll,LOWER_D;PARAMETER_UPDATE,IDLE,LOWER_D,-2.07498550415039,1,99.7790832519531,1.24009919166565,0.760475277900696,0.0147087499499321,0.0147087499499321,0.103702150285244,30,0.899999976158142
84.979833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,LOWER_D,4.6586446762085,1,99.7790832519531,1.24009919166565,0.760475277900696,0.0147087499499321,0.0147087499499321,0.103702150285244,30,0.899999976158142
86.059833,roll,EXCITATION_END;RAISE_PD;PARAMETER_UPDATE,IDLE,RAISE_PD,2.45021677017212,1,37.4470748901367,0.67446357011795,0.690130293369293,0.0191213749349117,0.0191213749349117,0.103702150285244,30,0.899999976158142
86.819833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-2.50611019134521,1,37.4470748901367,0.67446357011795,0.690130293369293,0.0191213749349117,0.0191213749349117,0.103702150285244,30,0.899999976158142
89.059833,roll,EXCITATION_END,IDLE,RAISE_PD,-2.10841131210327,1,63.5361938476562,0.67446357011795,0.690130293369293,0.0191213749349117,0.0191213749349117,0.103702150285244,30,0.899999976158142
89.099833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-1.97400534152985,1,30.8861713409424,0.723272919654846,0.723272919654846,0.0248577874153852,0.0248577874153852,0.103702150285244,30,0.899999976158142
89.699833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,2.7012357711792,1,31.4231338500977,0.723272919654846,0.723272919654846,0.0248577874153852,0.0248577874153852,0.103702150285244,30,0.899999976158142
91.859833,roll,EXCITATION_END,IDLE,RAISE_PD,2.35626602172852,1,65.0107269287109,0.723272919654846,0.723272919654846,0.0248577874153852,0.0248577874153852,0.103702150285244,30,0.899999976158142
91.899833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,2.18735885620117,1,34.3583602905273,0.673486053943634,0.690130293369293,0.0323151238262653,0.0323151238262653,0.103702150285244,30,0.899999976158142
92.579833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-2.3566620349884,1,34.3583602905273,0.673486053943634,0.690130293369293,0.0323151238262653,0.0323151238262653,0.103702150285244,30,0.899999976158142
94.819833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-1.9938348531723,1,30.9520359039307,0.716991603374481,0.716991603374481,0.0420096591114998,0.0420096591114998,0.103702150285244,30,0.899999976158142
95.459833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,2.71427726745605,1,30.9520359039307,0.716991603374481,0.716991603374481,0.0420096591114998,0.0420096591114998,0.103702150285244,30,0.899999976158142
97.619833,roll,EXCITATION_END,IDLE,RAISE_PD,2.24643754959106,1.10264754295349,63.5571670532227,0.716991603374481,0.716991603374481,0.0420096591114998,0.0420096591114998,0.103702150285244,30,0.899999976158142
97.659833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,2.08561229705811,1,33.5900726318359,0.668329477310181,0.690130293369293,0.0546125546097755,0.0546125546097755,0.103702150285244,30,0.899999976158142
98.339833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-2.34173202514648,1,33.5900726318359,0.668329477310181,0.690130293369293,0.0546125546097755,0.0546125546097755,0.103702150285244,30,0.899999976158142
100.539833,roll,EXCITATION_END,IDLE,RAISE_PD,-2.00262641906738,1.27026915550232,60.9131546020508,0.668329477310181,0.690130293369293,0.0546125546097755,0.0546125546097755,0.103702150285244,30,0.899999976158142
100.579833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-1.86111056804657,1,30.8724460601807,0.695253908634186,0.695253908634186,0.0709963217377663,0.0709963217377663,0.103702150285244,30,0.899999976158142
101.219833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,2.72518682479858,1.07620239257812,30.8724460601807,0.695253908634186,0.695253908634186,0.0709963217377663,0.0709963217377663,0.103702150285244,30,0.899999976158142
103.419833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,2.00439858436584,1.02925050258636,32.1720352172852,0.66219687461853,0.690130293369293,0.0922952145338058,0.0922952145338058,0.103702150285244,30,0.899999976158142
104.139833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-2.91456937789917,1.35054731369019,33.8114547729492,0.66219687461853,0.690130293369293,0.0922952145338058,0.0922952145338058,0.103702150285244,30,0.899999976158142
106.299833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-1.79909980297089,1.22004568576813,30.9349937438965,0.699183702468872,0.695253908634186,0.119983777403831,0.119983777403831,0.103702150285244,30,0.899999976158142
106.979833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,2.81082081794739,1.76153707504272,30.9349937438965,0.699183702468872,0.695253908634186,0.119983777403831,0.119983777403831,0.103702150285244,30,0.899999976158142
109.139833,roll,EXCITATION_END,IDLE,RAISE_PD,1.91964900493622,3.04497337341309,60.8071365356445,0.699183702468872,0.695253908634186,0.119983777403831,0.119983777403831,0.103702150285244,30,0.899999976158142
109.179833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,1.76851809024811,1.78191471099854,32.1438903808594,0.648909151554108,0.690130293369293,0.1559789031744,0.1559789031744,0.103702150285244,30,0.899999976158142
109.899833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-2.97323107719421,2.18703246116638,32.909984588623,0.648909151554108,0.690130293369293,0.1559789031744,0.1559789031744,0.103702150285244,30,0.899999976158142
112.019833,roll,EXCITATION_END,IDLE,RAISE_PD,-1.7082427740097,3.56557464599609,58.374942779541,0.648909151554108,0.690130293369293,0.1559789031744,0.1559789031744,0.103702150285244,30,0.899999976158142
112.059833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-1.54435634613037,2.11985230445862,30.8448143005371,0.681954562664032,0.690130293369293,0.202772572636604,0.202772572636604,0.103702150285244,30,0.899999976158142
112.739833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,2.9082658290863,2.84547400474548,30.8448143005371,0.681954562664032,0.690130293369293,0.202772572636604,0.202772572636604,0.103702150285244,30,0.899999976158142
114.899833,roll,EXCITATION_END,IDLE,RAISE_PD,1.66155564785004,5.13354206085205,59.8276443481445,0.681954562664032,0.690130293369293,0.202772572636604,0.202772572636604,0.103702150285244,30,0.899999976158142
114.939833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,1.51083791255951,2.98590040206909,31.5675067901611,0.631642401218414,0.681954562664032,0.263604342937469,0.263604342937469,0.103702150285244,30,0.899999976158142
116.659833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-3.5809338092804,5.78900480270386,53.055103302002,0.631642401218414,0.681954562664032,0.263604342937469,0.263604342937469,0.103702150285244,30,0.899999976158142
117.819833,roll,EXCITATION_END,IDLE,RAISE_PD,-1.39245045185089,5.97683477401733,57.0901756286621,0.631642401218414,0.681954562664032,0.263604342937469,0.263604342937469,0.103702150285244,30,0.899999976158142
117.859833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-1.25452649593353,3.36881256103516,28.8850879669189,0.675140976905823,0.681954562664032,0.342685639858246,0.342685639858246,0.103702150285244,30,0.899999976158142
118.539833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,3.53517866134644,4.67726850509644,31.7877216339111,0.675140976905823,0.681954562664032,0.342685639858246,0.342685639858246,0.103702150285244,30,0.899999976158142
120.699833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,1.31061887741089,4.92036294937134,30.630443572998,0.628541171550751,0.677358090877533,0.445491313934326,0.445491313934326,0.103702150285244,30,0.899999976158142
122.419833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-3.32062458992004,9.61600399017334,51.8789329528809,0.628541171550751,0.677358090877533,0.445491313934326,0.445491313934326,0.103702150285244,30,0.899999976158142
123.579833,roll,EXCITATION_END,IDLE,RAISE_PD,-1.09236943721771,10.28200340271,56.4478492736816,0.628541171550751,0.677358090877533,0.445491313934326,0.445491313934326,0.103702150285244,30,0.899999976158142
123.619833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-0.943542957305908,5.77244234085083,28.6635894775391,0.694058120250702,0.681954562664032,0.579138696193695,0.579138696193695,0.103702150285244,30,0.899999976158142
125.299833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,3.43352699279785,13.9341259002686,52.9975814819336,0.694058120250702,0.681954562664032,0.579138696193695,0.579138696193695,0.103702150285244,30,0.899999976158142
126.499833,roll,EXCITATION_END,IDLE,RAISE_PD,1.05559408664703,15.6989240646362,58.3614463806152,0.694058120250702,0.681954562664032,0.579138696193695,0.579138696193695,0.103702150285244,30,0.899999976158142
126.539833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,0.974348962306976,8.21612167358398,28.7631511688232,0.656446397304535,0.677358090877533,0.752880275249481,0.677358090877533,0.103702150285244,30,0.899999976158142
128.179833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-3.07687449455261,16.1287078857422,50.9302558898926,0.656446397304535,0.677358090877533,0.752880275249481,0.677358090877533,0.103702150285244,30,0.899999976158142
129.419833,roll,EXCITATION_END,IDLE,RAISE_PD,-0.791886210441589,18.2807388305664,56.2455062866211,0.656446397304535,0.677358090877533,0.752880275249481,0.677358090877533,0.103702150285244,30,0.899999976158142
129.459833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,-0.749389886856079,9.19094276428223,26.5733509063721,0.738381385803223,0.681954562664032,0.978744328022003,0.681954562664032,0.103702150285244,30,0.899999976158142
131.059833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,3.79999351501465,24.6907234191895,53.6152839660645,0.738381385803223,0.681954562664032,0.978744328022003,0.681954562664032,0.103702150285244,30,0.899999976158142
132.379833,roll,EXCITATION_END,IDLE,RAISE_PD,0.907737672328949,29.0474166870117,58.141731262207,0.738381385803223,0.681954562664032,0.978744328022003,0.681954562664032,0.103702150285244,30,0.899999976158142
132.419833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,0.871323466300964,13.6295566558838,25.3828411102295,0.742853164672852,0.681954562664032,1.27236759662628,0.681954562664032,0.103702150285244,30,0.899999976158142
133.939833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-3.40250563621521,31.7769393920898,52.2802200317383,0.742853164672852,0.681954562664032,1.27236759662628,0.681954562664032,0.103702150285244,30,0.899999976158142
135.299833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,-0.783081769943237,17.1259078979492,25.0487117767334,0.870731353759766,0.690130293369293,1.65407776832581,0.690130293369293,0.103702150285244,30,0.899999976158142
136.819833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,5.08168411254883,43.5570449829102,54.120288848877,0.870731353759766,0.690130293369293,1.65407776832581,0.690130293369293,0.103702150285244,30,0.899999976158142
138.019833,roll,EXCITATION_END;PARAMETER_UPDATE,IDLE,RAISE_PD,0.282032400369644,36.8709182739258,27.6090354919434,0.852050244808197,0.690130293369293,2.15030097961426,0.690130293369293,0.103702150285244,30,0.899999976158142
139.699833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,RAISE_PD,-6.41213846206665,60.5413360595703,46.3629989624023,0.852050244808197,0.690130293369293,2.15030097961426,0.690130293369293,0.103702150285244,30,0.899999976158142
140.859833,roll,EXCITATION_END,IDLE,RAISE_PD,-0.697947144508362,66.9065017700195,48.0890884399414,0.852050244808197,0.690130293369293,2.15030097961426,0.690130293369293,0.103702150285244,30,0.899999976158142
140.899833,roll,PARAMETER_UPDATE,IDLE,RAISE_PD,0.807201564311981,55.485538482666,30.2989959716797,1.01001751422882,0.742853164672852,2.79539108276367,0.742853164672852,0.103702150285244,30,0.899999976158142
142.659833,roll,POSITIVE_EXCITATION_START,DEMAND_POS,RAISE_PD,-3.21539425849915,161.422622680664,79.5571594238281,1.01001751422882,0.742853164672852,2.79539108276367,0.742853164672852,0.103702150285244,30,0.899999976158142
143.419833,roll,EXCITATION_END;LOWER_P;PARAMETER_UPDATE,IDLE,LOWER_P,3.91317844390869,232.172637939453,111.525894165039,1.17885291576385,0.742853164672852,0.978386878967285,0.742853164672852,0.103702150285244,30,0.899999976158142
145.459833,roll,NEGATIVE_EXCITATION_START,DEMAND_NEG,LOWER_P,-2.29585361480713,251.109954833984,115.371673583984,1.17885291576385,0.742853164672852,0.978386878967285,0.742853164672852,0.103702150285244,30,0.899999976158142
